"CPT only copyright 2024 American Medical Association. All rights reserved.					",,,,,,
,,,,,,
"2024 Part B National Summary Data File 
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17546,,,,,,
MUSCULOSKELETAL,25310,TOTAL,"11,250 ","$4,899,585.67 ","$3,795,031.70 ",
MUSCULOSKELETAL,25312,80S,86 ,"$5,901.18 ","$4,511.84 ",
MUSCULOSKELETAL,25312,SG,N/A,$827.89 ,$649.06 ,
MUSCULOSKELETAL,25312,OTHER,365 ,"$222,931.06 ","$172,111.64 ",
MUSCULOSKELETAL,25312,TOTAL,452 ,"$229,660.13 ","$177,272.54 ",
MUSCULOSKELETAL,25315,80S,N/A,$231.23 ,$172.03 ,
MUSCULOSKELETAL,25315,OTHER,15 ,"$15,640.90 ","$12,267.73 ",
MUSCULOSKELETAL,25315,TOTAL,17 ,"$15,872.13 ","$12,439.76 ",
MUSCULOSKELETAL,25316,OTHER,N/A,"$5,848.18 ","$4,610.64 ",
MUSCULOSKELETAL,25316,TOTAL,N/A,"$5,848.18 ","$4,610.64 ",
MUSCULOSKELETAL,25320,80S,189 ,"$25,202.95 ","$19,144.60 ",
MUSCULOSKELETAL,25320,SG,N/A,"$28,705.22 ","$19,604.77 ",
MUSCULOSKELETAL,25320,OTHER,804 ,"$1,221,694.83 ","$939,891.03 ",
MUSCULOSKELETAL,25320,TOTAL,"1,002 ","$1,275,603.00 ","$978,640.40 ",
MUSCULOSKELETAL,25332,80S,88 ,"$10,132.94 ","$7,816.35 ",
MUSCULOSKELETAL,25332,SG,N/A,"$16,563.79 ","$12,986.00 ",
MUSCULOSKELETAL,25332,OTHER,409 ,"$428,555.19 ","$333,433.57 ",
MUSCULOSKELETAL,25332,TOTAL,505 ,"$455,251.92 ","$354,235.92 ",
MUSCULOSKELETAL,25335,OTHER,N/A,"$2,204.16 ","$1,728.06 ",
MUSCULOSKELETAL,25335,TOTAL,N/A,"$2,204.16 ","$1,728.06 ",
MUSCULOSKELETAL,25337,80S,N/A,$156.43 ,$122.64 ,
MUSCULOSKELETAL,25337,SG,N/A,"$18,808.07 ","$14,557.36 ",
MUSCULOSKELETAL,25337,OTHER,488 ,"$750,162.79 ","$582,357.83 ",
MUSCULOSKELETAL,25337,TOTAL,495 ,"$769,127.29 ","$597,037.83 ",
MUSCULOSKELETAL,25350,80S,61 ,"$4,446.22 ","$3,466.26 ",
MUSCULOSKELETAL,25350,SG,N/A,"$15,740.50 ","$12,340.56 ",
MUSCULOSKELETAL,25350,OTHER,234 ,"$356,532.52 ","$278,666.09 ",
MUSCULOSKELETAL,25350,TOTAL,298 ,"$376,719.24 ","$294,472.91 ",
MUSCULOSKELETAL,25355,80S,N/A,$184.27 ,$145.73 ,
MUSCULOSKELETAL,25355,OTHER,N/A,"$2,741.39 ","$2,128.59 ",
MUSCULOSKELETAL,25355,TOTAL,N/A,"$2,925.66 ","$2,274.32 ",
MUSCULOSKELETAL,25360,80S,45 ,"$2,909.09 ","$2,243.14 ",
MUSCULOSKELETAL,25360,OTHER,172 ,"$181,485.60 ","$137,644.95 ",
MUSCULOSKELETAL,25360,TOTAL,217 ,"$184,394.69 ","$139,888.09 ",
MUSCULOSKELETAL,25365,OTHER,N/A,"$12,242.27 ","$9,609.39 ",
MUSCULOSKELETAL,25365,TOTAL,N/A,"$12,242.27 ","$9,609.39 ",
MUSCULOSKELETAL,25370,OTHER,N/A,"$1,120.15 ",$900.59 ,
MUSCULOSKELETAL,25370,TOTAL,N/A,"$1,120.15 ",$900.59 ,
MUSCULOSKELETAL,25375,80S,N/A,$65.69 ,$51.63 ,
MUSCULOSKELETAL,25375,OTHER,N/A,$482.99 ,$401.57 ,
MUSCULOSKELETAL,25375,TOTAL,N/A,$548.68 ,$453.20 ,
MUSCULOSKELETAL,25390,80S,134 ,"$12,909.91 ","$9,927.94 ",
MUSCULOSKELETAL,25390,SG,11 ,"$49,366.59 ","$38,703.40 ",
MUSCULOSKELETAL,25390,OTHER,474 ,"$811,046.29 ","$623,613.24 ",
MUSCULOSKELETAL,25390,TOTAL,619 ,"$873,322.79 ","$672,244.58 ",
MUSCULOSKELETAL,25391,80S,N/A,$705.28 ,$553.65 ,
MUSCULOSKELETAL,25391,OTHER,28 ,"$84,008.40 ","$65,968.69 ",
MUSCULOSKELETAL,25391,TOTAL,33 ,"$84,713.68 ","$66,522.34 ",
MUSCULOSKELETAL,25392,OTHER,N/A,"$6,799.58 ","$5,200.07 ",
MUSCULOSKELETAL,25392,TOTAL,N/A,"$6,799.58 ","$5,200.07 ",
MUSCULOSKELETAL,25393,OTHER,14 ,"$19,976.04 ","$16,606.92 ",
MUSCULOSKELETAL,25393,TOTAL,14 ,"$19,976.04 ","$16,606.92 ",
MUSCULOSKELETAL,25394,80S,N/A,$213.82 ,$168.03 ,
MUSCULOSKELETAL,25394,OTHER,44 ,"$18,395.52 ","$14,362.16 ",
MUSCULOSKELETAL,25394,TOTAL,48 ,"$18,609.34 ","$14,530.19 ",
MUSCULOSKELETAL,25400,80S,224 ,"$24,207.88 ","$18,908.87 ",
MUSCULOSKELETAL,25400,SG,13 ,"$59,055.67 ","$35,072.55 ",
MUSCULOSKELETAL,25400,OTHER,764 ,"$1,255,361.81 ","$971,349.87 ",
MUSCULOSKELETAL,25400,TOTAL,"1,001 ","$1,338,625.36 ","$1,025,331.29 ",
MUSCULOSKELETAL,25405,80S,116 ,"$16,462.61 ","$12,659.91 ",
MUSCULOSKELETAL,25405,SG,N/A,"$22,035.72 ","$15,261.93 ",
MUSCULOSKELETAL,25405,OTHER,425 ,"$732,612.85 ","$569,886.81 ",
MUSCULOSKELETAL,25405,TOTAL,546 ,"$771,111.18 ","$597,808.65 ",
MUSCULOSKELETAL,25415,80S,N/A,"$1,040.32 ",$753.42 ,
MUSCULOSKELETAL,25415,SG,N/A,"$4,239.23 ","$3,323.55 ",
MUSCULOSKELETAL,25415,OTHER,31 ,"$44,826.23 ","$35,328.83 ",
MUSCULOSKELETAL,25415,TOTAL,40 ,"$50,105.78 ","$39,405.80 ",
MUSCULOSKELETAL,25420,80S,N/A,"$1,565.57 ","$1,246.01 ",
MUSCULOSKELETAL,25420,OTHER,34 ,"$48,731.21 ","$37,612.54 ",
MUSCULOSKELETAL,25420,TOTAL,44 ,"$50,296.78 ","$38,858.55 ",
MUSCULOSKELETAL,25425,80S,N/A,$60.97 ,$49.42 ,
MUSCULOSKELETAL,25425,OTHER,N/A,"$5,894.80 ","$4,553.87 ",
MUSCULOSKELETAL,25425,TOTAL,N/A,"$5,955.77 ","$4,603.29 ",
MUSCULOSKELETAL,25426,OTHER,N/A,"$2,423.01 ","$1,899.64 ",
MUSCULOSKELETAL,25426,TOTAL,N/A,"$2,423.01 ","$1,899.64 ",
MUSCULOSKELETAL,25430,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25430,OTHER,16 ,"$12,802.31 ","$9,823.34 ",
MUSCULOSKELETAL,25430,TOTAL,16 ,"$12,802.31 ","$9,823.34 ",
MUSCULOSKELETAL,25431,80S,N/A,$474.78 ,$377.04 ,
MUSCULOSKELETAL,25431,OTHER,19 ,"$39,470.65 ","$27,335.61 ",
MUSCULOSKELETAL,25431,TOTAL,24 ,"$39,945.43 ","$27,712.65 ",
MUSCULOSKELETAL,25440,80S,29 ,"$2,940.96 ","$2,333.14 ",
MUSCULOSKELETAL,25440,SG,N/A,"$9,489.50 ","$7,439.77 ",
MUSCULOSKELETAL,25440,OTHER,114 ,"$235,944.45 ","$182,205.89 ",
MUSCULOSKELETAL,25440,TOTAL,145 ,"$248,374.91 ","$191,978.80 ",
MUSCULOSKELETAL,25441,80S,23 ,"$2,908.79 ","$2,301.74 ",
MUSCULOSKELETAL,25441,OTHER,54 ,"$105,427.96 ","$82,844.38 ",
MUSCULOSKELETAL,25441,TOTAL,77 ,"$108,336.75 ","$85,146.12 ",
MUSCULOSKELETAL,25442,80S,44 ,"$3,741.13 ","$2,944.80 ",
MUSCULOSKELETAL,25442,SG,N/A,"$42,083.56 ","$32,993.50 ",
MUSCULOSKELETAL,25442,OTHER,130 ,"$446,085.35 ","$350,008.78 ",
MUSCULOSKELETAL,25442,TOTAL,177 ,"$491,910.04 ","$385,947.08 ",
MUSCULOSKELETAL,25443,80S,N/A,$99.43 ,$77.95 ,
MUSCULOSKELETAL,25443,OTHER,N/A,"$8,463.61 ","$6,643.51 ",
MUSCULOSKELETAL,25443,TOTAL,N/A,"$8,563.04 ","$6,721.46 ",
MUSCULOSKELETAL,25444,80S,24 ,"$2,368.74 ","$1,869.56 ",
MUSCULOSKELETAL,25444,SG,N/A,"$19,452.88 ","$15,251.05 ",
MUSCULOSKELETAL,25444,OTHER,92 ,"$256,724.47 ","$201,210.85 ",
MUSCULOSKELETAL,25444,TOTAL,118 ,"$278,546.09 ","$218,331.46 ",
MUSCULOSKELETAL,25445,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25445,SG,N/A,"$26,354.29 ","$17,961.70 ",
MUSCULOSKELETAL,25445,OTHER,427 ,"$724,179.58 ","$550,168.32 ",
MUSCULOSKELETAL,25445,TOTAL,433 ,"$750,533.87 ","$568,130.02 ",
MUSCULOSKELETAL,25446,80S,46 ,"$7,322.95 ","$5,678.85 ",
MUSCULOSKELETAL,25446,SG,N/A,"$15,899.68 ","$12,465.35 ",
MUSCULOSKELETAL,25446,OTHER,155 ,"$538,905.23 ","$421,549.00 ",
MUSCULOSKELETAL,25446,TOTAL,202 ,"$562,127.86 ","$439,693.20 ",
MUSCULOSKELETAL,25447,80S,"7,366 ","$810,064.38 ","$617,699.57 ",
MUSCULOSKELETAL,25447,SG,804 ,"$845,910.20 ","$651,230.43 ",
MUSCULOSKELETAL,25447,OTHER,"31,230 ","$27,686,318.84 ","$21,320,293.79 ",
MUSCULOSKELETAL,25447,TOTAL,"39,400 ","$29,342,293.42 ","$22,589,223.79 ",
MUSCULOSKELETAL,25449,80S,41 ,"$5,877.37 ","$4,503.85 ",
MUSCULOSKELETAL,25449,SG,N/A,"$3,171.70 ","$2,486.61 ",
MUSCULOSKELETAL,25449,OTHER,107 ,"$169,271.36 ","$132,770.74 ",
MUSCULOSKELETAL,25449,TOTAL,149 ,"$178,320.43 ","$139,761.20 ",
MUSCULOSKELETAL,25450,OTHER,N/A,$576.53 ,$450.42 ,
MUSCULOSKELETAL,25450,TOTAL,N/A,$576.53 ,$450.42 ,
MUSCULOSKELETAL,25455,OTHER,N/A,$389.74 ,$311.33 ,
MUSCULOSKELETAL,25455,TOTAL,N/A,$389.74 ,$311.33 ,
MUSCULOSKELETAL,25490,80S,N/A,$530.43 ,$418.89 ,
MUSCULOSKELETAL,25490,OTHER,64 ,"$34,085.92 ","$27,089.55 ",
MUSCULOSKELETAL,25490,TOTAL,72 ,"$34,616.35 ","$27,508.44 ",
MUSCULOSKELETAL,25491,80S,N/A,$100.15 ,$80.40 ,
MUSCULOSKELETAL,25491,OTHER,N/A,"$2,949.40 ","$2,337.47 ",
MUSCULOSKELETAL,25491,TOTAL,N/A,"$3,049.55 ","$2,417.87 ",
MUSCULOSKELETAL,25500,OTHER,537 ,"$130,733.87 ","$100,102.69 ",
MUSCULOSKELETAL,25500,TOTAL,537 ,"$130,733.87 ","$100,102.69 ",
MUSCULOSKELETAL,25505,OTHER,221 ,"$90,884.85 ","$70,367.06 ",
MUSCULOSKELETAL,25505,TOTAL,221 ,"$90,884.85 ","$70,367.06 ",
MUSCULOSKELETAL,25515,80S,137 ,"$11,593.98 ","$8,902.74 ",
MUSCULOSKELETAL,25515,SG,N/A,"$22,608.74 ","$17,617.39 ",
MUSCULOSKELETAL,25515,OTHER,577 ,"$579,579.16 ","$450,205.73 ",
MUSCULOSKELETAL,25515,TOTAL,719 ,"$613,781.88 ","$476,725.86 ",
MUSCULOSKELETAL,25520,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25520,OTHER,29 ,"$15,544.09 ","$11,860.96 ",
MUSCULOSKELETAL,25520,TOTAL,29 ,"$15,544.09 ","$11,860.96 ",
MUSCULOSKELETAL,25525,80S,36 ,"$3,825.44 ","$3,022.27 ",
MUSCULOSKELETAL,25525,SG,N/A,"$4,461.00 ","$3,497.42 ",
MUSCULOSKELETAL,25525,OTHER,141 ,"$157,732.72 ","$123,441.24 ",
MUSCULOSKELETAL,25525,TOTAL,178 ,"$166,019.16 ","$129,960.93 ",
MUSCULOSKELETAL,25526,80S,N/A,$727.82 ,$570.61 ,
MUSCULOSKELETAL,25526,OTHER,44 ,"$47,574.26 ","$37,433.28 ",
MUSCULOSKELETAL,25526,TOTAL,50 ,"$48,302.08 ","$38,003.89 ",
MUSCULOSKELETAL,25530,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25530,SG,N/A,$66.67 ,$52.27 ,
MUSCULOSKELETAL,25530,OTHER,"1,530 ","$350,598.46 ","$264,616.27 ",
MUSCULOSKELETAL,25530,TOTAL,"1,531 ","$350,665.13 ","$264,668.54 ",
MUSCULOSKELETAL,25535,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25535,SG,N/A,$261.91 ,$205.34 ,
MUSCULOSKELETAL,25535,OTHER,377 ,"$103,710.14 ","$80,940.72 ",
MUSCULOSKELETAL,25535,TOTAL,381 ,"$103,972.05 ","$81,146.06 ",
MUSCULOSKELETAL,25545,80S,473 ,"$30,440.23 ","$23,392.21 ",
MUSCULOSKELETAL,25545,SG,13 ,"$40,969.96 ","$29,829.82 ",
MUSCULOSKELETAL,25545,OTHER,"1,788 ","$1,567,669.09 ","$1,221,407.67 ",
MUSCULOSKELETAL,25545,TOTAL,"2,274 ","$1,639,079.28 ","$1,274,629.70 ",
MUSCULOSKELETAL,25560,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25560,OTHER,413 ,"$102,867.23 ","$78,165.47 ",
MUSCULOSKELETAL,25560,TOTAL,413 ,"$102,867.23 ","$78,165.47 ",
MUSCULOSKELETAL,25565,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25565,OTHER,453 ,"$180,060.72 ","$138,535.09 ",
MUSCULOSKELETAL,25565,TOTAL,453 ,"$180,060.72 ","$138,535.09 ",
MUSCULOSKELETAL,25574,80S,40 ,"$3,261.93 ","$2,422.50 ",
MUSCULOSKELETAL,25574,OTHER,165 ,"$141,173.73 ","$110,349.11 ",
MUSCULOSKELETAL,25574,TOTAL,205 ,"$144,435.66 ","$112,771.61 ",
MUSCULOSKELETAL,25575,80S,253 ,"$30,362.41 ","$23,222.47 ",
MUSCULOSKELETAL,25575,SG,N/A,"$18,050.01 ","$14,151.19 ",
MUSCULOSKELETAL,25575,OTHER,840 ,"$913,674.18 ","$713,618.92 ",
MUSCULOSKELETAL,25575,TOTAL,"1,097 ","$962,086.60 ","$750,992.58 ",
MUSCULOSKELETAL,25600,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25600,OTHER,"30,109 ","$9,492,521.65 ","$7,205,934.80 ",
MUSCULOSKELETAL,25600,TOTAL,"30,109 ","$9,492,521.65 ","$7,205,934.80 ",
MUSCULOSKELETAL,25605,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25605,OTHER,"18,137 ","$7,949,603.79 ","$6,165,322.52 ",
MUSCULOSKELETAL,25605,TOTAL,"18,137 ","$7,949,603.79 ","$6,165,322.52 ",
MUSCULOSKELETAL,25606,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25606,SG,N/A,"$8,529.66 ","$6,687.24 ",
MUSCULOSKELETAL,25606,OTHER,834 ,"$613,617.14 ","$477,490.81 ",
MUSCULOSKELETAL,25606,TOTAL,840 ,"$622,146.80 ","$484,178.05 ",
MUSCULOSKELETAL,25607,80S,"2,339 ","$229,993.29 ","$175,394.45 ",
MUSCULOSKELETAL,25607,SG,104 ,"$483,176.12 ","$378,442.13 ",
MUSCULOSKELETAL,25607,OTHER,"8,215 ","$12,476,884.41 ","$9,703,086.71 ",
MUSCULOSKELETAL,25607,TOTAL,"10,658 ","$13,190,053.82 ","$10,256,923.29 ",
MUSCULOSKELETAL,25608,80S,"2,007 ","$221,578.21 ","$169,979.59 ",
MUSCULOSKELETAL,25608,SG,125 ,"$589,263.03 ","$456,100.85 ",
MUSCULOSKELETAL,25608,OTHER,"7,337 ","$12,042,073.28 ","$9,343,361.33 ",
MUSCULOSKELETAL,25608,TOTAL,"9,469 ","$12,852,914.52 ","$9,969,441.77 ",
MUSCULOSKELETAL,25609,80S,"6,436 ","$930,904.65 ","$717,180.56 ",
MUSCULOSKELETAL,25609,SG,298 ,"$1,416,229.28 ","$1,092,314.03 ",
MUSCULOSKELETAL,25609,OTHER,"24,005 ","$47,170,063.65 ","$36,694,125.17 ",
MUSCULOSKELETAL,25609,TOTAL,"30,739 ","$49,517,197.58 ","$38,503,619.76 ",
MUSCULOSKELETAL,25622,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25622,OTHER,"1,342 ","$355,892.95 ","$271,913.50 ",
MUSCULOSKELETAL,25622,TOTAL,"1,342 ","$355,892.95 ","$271,913.50 ",
MUSCULOSKELETAL,25624,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25624,OTHER,81 ,"$34,589.80 ","$26,624.86 ",
MUSCULOSKELETAL,25624,TOTAL,81 ,"$34,589.80 ","$26,624.86 ",
MUSCULOSKELETAL,25628,80S,103 ,"$9,270.31 ","$7,048.93 ",
MUSCULOSKELETAL,25628,SG,N/A,"$17,167.94 ","$13,459.66 ",
MUSCULOSKELETAL,25628,OTHER,503 ,"$698,410.34 ","$544,633.71 ",
MUSCULOSKELETAL,25628,TOTAL,611 ,"$724,848.59 ","$565,142.30 ",
MUSCULOSKELETAL,25630,OTHER,"1,989 ","$540,126.15 ","$404,872.29 ",
MUSCULOSKELETAL,25630,TOTAL,"1,989 ","$540,126.15 ","$404,872.29 ",
MUSCULOSKELETAL,25635,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25635,OTHER,90 ,"$35,627.95 ","$26,647.01 ",
MUSCULOSKELETAL,25635,TOTAL,90 ,"$35,627.95 ","$26,647.01 ",
MUSCULOSKELETAL,25645,80S,23 ,"$1,429.55 ","$1,126.23 ",
MUSCULOSKELETAL,25645,SG,N/A,"$3,136.91 ","$2,459.33 ",
MUSCULOSKELETAL,25645,OTHER,92 ,"$52,571.97 ","$41,146.36 ",
MUSCULOSKELETAL,25645,TOTAL,118 ,"$57,138.43 ","$44,731.92 ",
MUSCULOSKELETAL,25650,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25650,SG,N/A,$200.03 ,$156.81 ,
MUSCULOSKELETAL,25650,OTHER,"1,073 ","$261,485.82 ","$201,997.57 ",
MUSCULOSKELETAL,25650,TOTAL,"1,076 ","$261,685.85 ","$202,154.38 ",
MUSCULOSKELETAL,25651,80S,19 ,$757.45 ,$570.43 ,
MUSCULOSKELETAL,25651,SG,N/A,"$3,137.61 ","$2,147.47 ",
MUSCULOSKELETAL,25651,OTHER,181 ,"$69,006.19 ","$53,935.52 ",
MUSCULOSKELETAL,25651,TOTAL,204 ,"$72,901.25 ","$56,653.42 ",
MUSCULOSKELETAL,25652,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25652,SG,N/A,"$4,227.72 ","$3,314.52 ",
MUSCULOSKELETAL,25652,OTHER,572 ,"$412,482.88 ","$322,843.39 ",
MUSCULOSKELETAL,25652,TOTAL,574 ,"$416,710.60 ","$326,157.91 ",
MUSCULOSKELETAL,25660,80S,N/A,$64.33 ,$50.43 ,
MUSCULOSKELETAL,25660,OTHER,51 ,"$18,608.23 ","$14,604.32 ",
MUSCULOSKELETAL,25660,TOTAL,52 ,"$18,672.56 ","$14,654.75 ",
MUSCULOSKELETAL,25670,80S,17 ,$798.85 ,$629.97 ,
MUSCULOSKELETAL,25670,OTHER,97 ,"$56,537.58 ","$44,371.98 ",
MUSCULOSKELETAL,25670,TOTAL,114 ,"$57,336.43 ","$45,001.95 ",
MUSCULOSKELETAL,25671,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25671,SG,N/A,$768.57 ,$602.56 ,
MUSCULOSKELETAL,25671,OTHER,97 ,"$34,296.99 ","$26,622.34 ",
MUSCULOSKELETAL,25671,TOTAL,98 ,"$35,065.56 ","$27,224.90 ",
MUSCULOSKELETAL,25675,80S,N/A,$135.92 ,$107.33 ,
MUSCULOSKELETAL,25675,OTHER,354 ,"$116,116.17 ","$90,585.45 ",
MUSCULOSKELETAL,25675,TOTAL,358 ,"$116,252.09 ","$90,692.78 ",
MUSCULOSKELETAL,25676,80S,55 ,"$2,547.45 ","$2,008.80 ",
MUSCULOSKELETAL,25676,OTHER,188 ,"$105,153.00 ","$81,757.63 ",
MUSCULOSKELETAL,25676,TOTAL,243 ,"$107,700.45 ","$83,766.43 ",
MUSCULOSKELETAL,25680,OTHER,45 ,"$20,838.12 ","$15,393.50 ",
MUSCULOSKELETAL,25680,TOTAL,45 ,"$20,838.12 ","$15,393.50 ",
MUSCULOSKELETAL,25685,80S,N/A,$432.30 ,$338.21 ,
MUSCULOSKELETAL,25685,OTHER,15 ,"$10,548.16 ","$8,318.89 ",
MUSCULOSKELETAL,25685,TOTAL,20 ,"$10,980.46 ","$8,657.10 ",
MUSCULOSKELETAL,25690,80S,N/A,$41.27 ,$32.38 ,
MUSCULOSKELETAL,25690,OTHER,18 ,"$7,747.25 ","$5,685.18 ",
MUSCULOSKELETAL,25690,TOTAL,19 ,"$7,788.52 ","$5,717.56 ",
MUSCULOSKELETAL,25695,80S,13 ,$789.44 ,$621.60 ,
MUSCULOSKELETAL,25695,OTHER,37 ,"$29,105.23 ","$22,467.82 ",
MUSCULOSKELETAL,25695,TOTAL,50 ,"$29,894.67 ","$23,089.42 ",
MUSCULOSKELETAL,25800,80S,86 ,"$8,133.77 ","$6,165.83 ",
MUSCULOSKELETAL,25800,SG,N/A,"$14,616.20 ","$11,459.11 ",
MUSCULOSKELETAL,25800,OTHER,332 ,"$495,758.05 ","$373,912.22 ",
MUSCULOSKELETAL,25800,TOTAL,421 ,"$518,508.02 ","$391,537.16 ",
MUSCULOSKELETAL,25805,80S,N/A,"$1,132.75 ",$897.12 ,
MUSCULOSKELETAL,25805,SG,N/A,"$9,171.63 ","$7,190.55 ",
MUSCULOSKELETAL,25805,OTHER,41 ,"$77,014.97 ","$59,265.45 ",
MUSCULOSKELETAL,25805,TOTAL,53 ,"$87,319.35 ","$67,353.12 ",
MUSCULOSKELETAL,25810,80S,138 ,"$16,314.24 ","$12,455.34 ",
MUSCULOSKELETAL,25810,SG,17 ,"$144,560.45 ","$113,335.39 ",
MUSCULOSKELETAL,25810,OTHER,478 ,"$1,239,803.02 ","$954,706.50 ",
MUSCULOSKELETAL,25810,TOTAL,633 ,"$1,400,677.71 ","$1,080,497.23 ",
MUSCULOSKELETAL,25820,80S,75 ,"$6,031.11 ","$4,623.42 ",
MUSCULOSKELETAL,25820,SG,N/A,"$38,923.88 ","$30,516.32 ",
MUSCULOSKELETAL,25820,OTHER,324 ,"$578,601.80 ","$439,809.23 ",
MUSCULOSKELETAL,25820,TOTAL,407 ,"$623,556.79 ","$474,948.97 ",
MUSCULOSKELETAL,25825,80S,233 ,"$24,083.36 ","$18,414.00 ",
MUSCULOSKELETAL,25825,SG,22 ,"$100,968.17 ","$74,138.46 ",
MUSCULOSKELETAL,25825,OTHER,886 ,"$1,623,823.19 ","$1,240,368.84 ",
MUSCULOSKELETAL,25825,TOTAL,"1,141 ","$1,748,874.72 ","$1,332,921.30 ",
MUSCULOSKELETAL,25830,80S,32 ,"$4,527.07 ","$3,451.88 ",
MUSCULOSKELETAL,25830,SG,N/A,"$6,587.46 ","$5,164.57 ",
MUSCULOSKELETAL,25830,OTHER,113 ,"$207,640.93 ","$162,057.29 ",
MUSCULOSKELETAL,25830,TOTAL,147 ,"$218,755.46 ","$170,673.74 ",
MUSCULOSKELETAL,25900,80S,N/A,$480.58 ,$309.27 ,
MUSCULOSKELETAL,25900,OTHER,93 ,"$57,963.92 ","$44,867.04 ",
MUSCULOSKELETAL,25900,TOTAL,98 ,"$58,444.50 ","$45,176.31 ",
MUSCULOSKELETAL,25905,80S,N/A,$278.45 ,$226.65 ,
MUSCULOSKELETAL,25905,OTHER,13 ,"$8,818.64 ","$6,999.05 ",
MUSCULOSKELETAL,25905,TOTAL,16 ,"$9,097.09 ","$7,225.70 ",
MUSCULOSKELETAL,25907,80S,N/A,$79.81 ,$62.57 ,
MUSCULOSKELETAL,25907,OTHER,N/A,"$3,763.95 ","$2,969.15 ",
MUSCULOSKELETAL,25907,TOTAL,N/A,"$3,843.76 ","$3,031.72 ",
MUSCULOSKELETAL,25909,80S,N/A,$322.08 ,$256.57 ,
MUSCULOSKELETAL,25909,OTHER,15 ,"$8,549.99 ","$6,827.60 ",
MUSCULOSKELETAL,25909,TOTAL,19 ,"$8,872.07 ","$7,084.17 ",
MUSCULOSKELETAL,25915,OTHER,N/A,"$1,210.10 ",$948.72 ,
MUSCULOSKELETAL,25915,TOTAL,N/A,"$1,210.10 ",$948.72 ,
MUSCULOSKELETAL,25920,80S,N/A,$104.24 ,$87.74 ,
MUSCULOSKELETAL,25920,OTHER,17 ,"$11,429.67 ","$9,086.46 ",
MUSCULOSKELETAL,25920,TOTAL,18 ,"$11,533.91 ","$9,174.20 ",
MUSCULOSKELETAL,25924,OTHER,N/A,"$2,230.23 ","$1,701.17 ",
MUSCULOSKELETAL,25924,TOTAL,N/A,"$2,230.23 ","$1,701.17 ",
MUSCULOSKELETAL,25927,80S,N/A,$107.93 ,$84.61 ,
MUSCULOSKELETAL,25927,OTHER,22 ,"$18,930.65 ","$14,813.82 ",
MUSCULOSKELETAL,25927,TOTAL,23 ,"$19,038.58 ","$14,898.43 ",
MUSCULOSKELETAL,25929,80S,N/A,$162.92 ,$127.73 ,
MUSCULOSKELETAL,25929,OTHER,N/A,"$1,010.73 ",$792.41 ,
MUSCULOSKELETAL,25929,TOTAL,N/A,"$1,173.65 ",$920.14 ,
MUSCULOSKELETAL,25931,OTHER,N/A,"$4,292.23 ","$3,400.04 ",
MUSCULOSKELETAL,25931,TOTAL,N/A,"$4,292.23 ","$3,400.04 ",
MUSCULOSKELETAL,25999,80S,30 ,"$3,244.86 ","$2,463.34 ",
MUSCULOSKELETAL,25999,SG,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,25999,OTHER,191 ,"$113,024.95 ","$88,295.66 ",
MUSCULOSKELETAL,25999,TOTAL,221 ,"$116,269.81 ","$90,759.00 ",
MUSCULOSKELETAL,26010,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,26010,SG,N/A,$147.14 ,$115.36 ,
MUSCULOSKELETAL,26010,OTHER,"3,948 ","$904,145.51 ","$662,336.29 ",
MUSCULOSKELETAL,26010,TOTAL,"3,951 ","$904,292.65 ","$662,451.65 ",
MUSCULOSKELETAL,26011,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,26011,SG,12 ,"$7,171.58 ","$5,434.37 ",
MUSCULOSKELETAL,26011,OTHER,"2,173 ","$554,609.97 ","$421,228.83 ",
MUSCULOSKELETAL,26011,TOTAL,"2,185 ","$561,781.55 ","$426,663.20 ",
MUSCULOSKELETAL,26020,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,26020,SG,N/A,"$8,470.08 ","$6,640.53 ",
MUSCULOSKELETAL,26020,OTHER,"1,998 ","$1,050,560.70 ","$810,539.10 ",
