CPT only copyright 2011 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"2011 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18117,,,,,,
MUSCULOSKELETAL,27626,OTHER,242,"$169,016.56","$131,865.99",
MUSCULOSKELETAL,27630,TOTAL,"1,110","$454,326.72","$356,090.19",
MUSCULOSKELETAL,27630,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27630,SG,26,"$19,091.13","$15,033.29",
MUSCULOSKELETAL,27630,OTHER,"1,084","$435,235.59","$341,056.90",
MUSCULOSKELETAL,27632,TOTAL,957,"$452,195.70","$357,016.45",
MUSCULOSKELETAL,27632,80S,39,"$2,148.56","$1,718.84",
MUSCULOSKELETAL,27632,SG,25,"$18,575.12","$14,730.47",
MUSCULOSKELETAL,27632,OTHER,893,"$431,472.02","$340,567.14",
MUSCULOSKELETAL,27634,TOTAL,367,"$224,730.08","$177,407.31",
MUSCULOSKELETAL,27634,80S,24,"$2,207.23","$1,765.80",
MUSCULOSKELETAL,27634,SG,N/A,"$4,098.29","$3,278.63",
MUSCULOSKELETAL,27634,OTHER,343,"$218,424.56","$172,362.88",
MUSCULOSKELETAL,27635,TOTAL,"1,012","$629,115.76","$492,820.56",
MUSCULOSKELETAL,27635,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27635,SG,19,"$22,441.84","$17,041.43",
MUSCULOSKELETAL,27635,OTHER,993,"$606,673.92","$475,779.13",
MUSCULOSKELETAL,27637,TOTAL,109,"$46,831.89","$36,109.31",
MUSCULOSKELETAL,27637,80S,19,"$1,194.65",$888.95,
MUSCULOSKELETAL,27637,OTHER,90,"$45,637.24","$35,220.36",
MUSCULOSKELETAL,27638,TOTAL,176,"$101,009.76","$79,920.40",
MUSCULOSKELETAL,27638,80S,38,"$3,397.33","$2,717.88",
MUSCULOSKELETAL,27638,SG,N/A,"$1,162.47",$929.98,
MUSCULOSKELETAL,27638,OTHER,138,"$96,449.96","$76,272.54",
MUSCULOSKELETAL,27640,TOTAL,"1,547","$1,256,655.66","$990,607.65",
MUSCULOSKELETAL,27640,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27640,SG,21,"$31,155.10","$24,924.08",
MUSCULOSKELETAL,27640,OTHER,"1,526","$1,225,500.56","$965,683.57",
MUSCULOSKELETAL,27641,TOTAL,873,"$492,139.93","$390,107.71",
MUSCULOSKELETAL,27641,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27641,SG,14,"$13,830.86","$11,064.68",
MUSCULOSKELETAL,27641,OTHER,859,"$478,309.07","$379,043.03",
MUSCULOSKELETAL,27645,TOTAL,76,"$102,424.66","$80,835.30",
MUSCULOSKELETAL,27645,80S,13,"$3,163.41","$2,366.54",
MUSCULOSKELETAL,27645,OTHER,63,"$99,261.25","$78,468.76",
MUSCULOSKELETAL,27646,TOTAL,29,"$41,234.77","$32,987.85",
MUSCULOSKELETAL,27646,80S,N/A,"$1,383.27","$1,106.62",
MUSCULOSKELETAL,27646,OTHER,29,"$39,851.50","$31,881.23",
MUSCULOSKELETAL,27647,TOTAL,93,"$104,280.01","$82,852.43",
MUSCULOSKELETAL,27647,80S,N/A,"$1,341.86","$1,073.48",
MUSCULOSKELETAL,27647,SG,N/A,"$1,500.00","$1,200.00",
MUSCULOSKELETAL,27647,OTHER,93,"$101,438.15","$80,578.95",
MUSCULOSKELETAL,27648,TOTAL,849,"$108,814.02","$84,237.59",
MUSCULOSKELETAL,27648,SG,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27648,OTHER,849,"$108,814.02","$84,237.59",
MUSCULOSKELETAL,27650,TOTAL,"2,974","$2,327,242.38","$1,820,059.19",
MUSCULOSKELETAL,27650,80S,418,"$36,604.09","$28,701.93",
MUSCULOSKELETAL,27650,SG,67,"$116,495.91","$89,018.12",
MUSCULOSKELETAL,27650,OTHER,"2,489","$2,174,142.38","$1,702,339.14",
MUSCULOSKELETAL,27652,TOTAL,355,"$374,070.74","$297,109.83",
MUSCULOSKELETAL,27652,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27652,SG,N/A,"$12,596.99","$10,077.59",
MUSCULOSKELETAL,27652,OTHER,355,"$361,473.75","$287,032.24",
MUSCULOSKELETAL,27654,TOTAL,"2,497","$1,802,565.56","$1,416,577.76",
MUSCULOSKELETAL,27654,80S,350,"$30,228.13","$23,476.35",
MUSCULOSKELETAL,27654,SG,53,"$94,222.56","$72,291.79",
MUSCULOSKELETAL,27654,OTHER,"2,094","$1,678,114.87","$1,320,809.62",
MUSCULOSKELETAL,27656,TOTAL,83,"$26,615.10","$21,046.27",
MUSCULOSKELETAL,27656,80S,N/A,$238.56,$190.84,
MUSCULOSKELETAL,27656,OTHER,83,"$26,376.54","$20,855.43",
MUSCULOSKELETAL,27658,TOTAL,"1,362","$405,575.35","$315,860.67",
MUSCULOSKELETAL,27658,80S,181,"$6,310.29","$4,964.68",
MUSCULOSKELETAL,27658,SG,33,"$21,642.51","$16,282.57",
MUSCULOSKELETAL,27658,OTHER,"1,148","$377,622.55","$294,613.42",
MUSCULOSKELETAL,27659,TOTAL,867,"$276,184.47","$214,639.51",
MUSCULOSKELETAL,27659,80S,143,"$6,468.97","$5,012.96",
MUSCULOSKELETAL,27659,SG,17,"$10,063.56","$8,050.84",
MUSCULOSKELETAL,27659,OTHER,707,"$259,651.94","$201,575.71",
MUSCULOSKELETAL,27664,TOTAL,556,"$240,092.44","$188,905.47",
MUSCULOSKELETAL,27664,80S,29,"$1,020.32",$816.27,
MUSCULOSKELETAL,27664,SG,N/A,"$9,715.24","$7,772.20",
MUSCULOSKELETAL,27664,OTHER,527,"$229,356.88","$180,317.00",
MUSCULOSKELETAL,27665,TOTAL,345,"$114,766.05","$90,939.44",
MUSCULOSKELETAL,27665,80S,70,"$2,843.21","$2,252.27",
MUSCULOSKELETAL,27665,SG,N/A,"$9,509.18","$7,607.34",
MUSCULOSKELETAL,27665,OTHER,275,"$102,413.66","$81,079.83",
MUSCULOSKELETAL,27675,TOTAL,697,"$271,748.09","$211,939.90",
MUSCULOSKELETAL,27675,80S,83,"$4,084.91","$3,147.48",
MUSCULOSKELETAL,27675,SG,21,"$12,174.62","$9,159.99",
MUSCULOSKELETAL,27675,OTHER,593,"$255,488.56","$199,632.43",
MUSCULOSKELETAL,27676,TOTAL,231,"$121,152.58","$94,705.71",
MUSCULOSKELETAL,27676,80S,44,"$2,890.29","$2,281.76",
MUSCULOSKELETAL,27676,SG,N/A,"$7,405.53","$5,228.85",
MUSCULOSKELETAL,27676,OTHER,187,"$110,856.76","$87,195.10",
MUSCULOSKELETAL,27680,TOTAL,"1,338","$516,461.14","$405,321.13",
MUSCULOSKELETAL,27680,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27680,SG,38,"$33,498.22","$25,888.97",
MUSCULOSKELETAL,27680,OTHER,"1,300","$482,962.92","$379,432.16",
MUSCULOSKELETAL,27681,TOTAL,94,"$38,581.42","$30,283.24",
MUSCULOSKELETAL,27681,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27681,SG,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27681,OTHER,94,"$38,581.42","$30,283.24",
MUSCULOSKELETAL,27685,TOTAL,"4,710","$1,462,267.33","$1,157,667.38",
MUSCULOSKELETAL,27685,80S,751,"$30,250.70","$24,067.31",
MUSCULOSKELETAL,27685,SG,58,"$54,262.26","$43,409.79",
MUSCULOSKELETAL,27685,OTHER,"3,901","$1,377,754.37","$1,090,190.28",
MUSCULOSKELETAL,27686,TOTAL,396,"$152,499.26","$120,710.54",
MUSCULOSKELETAL,27686,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27686,SG,N/A,"$3,022.36","$2,417.88",
MUSCULOSKELETAL,27686,OTHER,396,"$149,476.90","$118,292.66",
MUSCULOSKELETAL,27687,TOTAL,"6,202","$1,933,709.17","$1,516,600.53",
MUSCULOSKELETAL,27687,80S,"1,229","$47,066.16","$36,984.19",
MUSCULOSKELETAL,27687,SG,132,"$131,856.97","$103,645.91",
MUSCULOSKELETAL,27687,OTHER,"4,841","$1,754,786.04","$1,375,970.43",
MUSCULOSKELETAL,27690,TOTAL,"2,241","$1,244,108.91","$984,959.82",
MUSCULOSKELETAL,27690,80S,294,"$21,632.96","$16,897.85",
MUSCULOSKELETAL,27690,SG,54,"$92,625.44","$74,028.37",
MUSCULOSKELETAL,27690,OTHER,"1,893","$1,129,850.51","$894,033.60",
MUSCULOSKELETAL,27691,TOTAL,"4,890","$3,295,998.89","$2,594,804.46",
MUSCULOSKELETAL,27691,80S,984,"$95,907.10","$75,163.78",
MUSCULOSKELETAL,27691,SG,77,"$115,777.63","$92,492.49",
MUSCULOSKELETAL,27691,OTHER,"3,829","$3,084,314.16","$2,427,148.19",
MUSCULOSKELETAL,27692,TOTAL,744,"$110,633.05","$88,037.02",
MUSCULOSKELETAL,27692,80S,163,"$2,482.65","$1,975.37",
MUSCULOSKELETAL,27692,SG,15,"$10,062.61","$8,050.09",
MUSCULOSKELETAL,27692,OTHER,566,"$98,087.79","$78,011.56",
MUSCULOSKELETAL,27695,TOTAL,"1,167","$462,733.96","$362,545.59",
MUSCULOSKELETAL,27695,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27695,SG,27,"$26,984.72","$21,587.78",
MUSCULOSKELETAL,27695,OTHER,"1,140","$435,749.24","$340,957.81",
MUSCULOSKELETAL,27696,TOTAL,333,"$149,389.20","$117,630.03",
MUSCULOSKELETAL,27696,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27696,SG,N/A,"$5,560.02","$4,448.02",
MUSCULOSKELETAL,27696,OTHER,333,"$143,829.18","$113,182.01",
MUSCULOSKELETAL,27698,TOTAL,"1,687","$838,770.80","$656,190.75",
MUSCULOSKELETAL,27698,80S,309,"$20,878.22","$16,290.16",
MUSCULOSKELETAL,27698,SG,34,"$33,026.85","$25,677.97",
MUSCULOSKELETAL,27698,OTHER,"1,344","$784,865.73","$614,222.62",
MUSCULOSKELETAL,27700,TOTAL,184,"$94,852.94","$74,017.73",
MUSCULOSKELETAL,27700,80S,31,"$2,287.72","$1,743.85",
MUSCULOSKELETAL,27700,SG,N/A,"$3,713.47","$2,970.78",
MUSCULOSKELETAL,27700,OTHER,153,"$88,851.75","$69,303.10",
MUSCULOSKELETAL,27702,TOTAL,"1,901","$1,333,133.25","$1,048,828.21",
MUSCULOSKELETAL,27702,80S,589,"$83,563.23","$64,711.60",
MUSCULOSKELETAL,27702,OTHER,"1,312","$1,249,570.02","$984,116.61",
MUSCULOSKELETAL,27703,TOTAL,187,"$156,113.63","$123,968.74",
MUSCULOSKELETAL,27703,80S,52,"$8,432.32","$6,745.87",
MUSCULOSKELETAL,27703,OTHER,135,"$147,681.31","$117,222.87",
MUSCULOSKELETAL,27704,TOTAL,225,"$106,297.34","$83,986.90",
MUSCULOSKELETAL,27704,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27704,SG,N/A,"$2,280.06","$1,824.04",
MUSCULOSKELETAL,27704,OTHER,225,"$104,017.28","$82,162.86",
MUSCULOSKELETAL,27705,TOTAL,324,"$147,735.05","$115,226.01",
MUSCULOSKELETAL,27705,80S,70,"$5,190.52","$4,025.20",
MUSCULOSKELETAL,27705,OTHER,254,"$142,544.53","$111,200.81",
MUSCULOSKELETAL,27707,TOTAL,337,"$75,517.31","$59,396.95",
MUSCULOSKELETAL,27707,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27707,SG,N/A,$437.58,$350.06,
MUSCULOSKELETAL,27707,OTHER,337,"$75,079.73","$59,046.89",
MUSCULOSKELETAL,27709,TOTAL,211,"$181,893.71","$142,002.45",
MUSCULOSKELETAL,27709,80S,49,"$7,869.79","$6,076.62",
MUSCULOSKELETAL,27709,OTHER,162,"$174,023.92","$135,925.83",
MUSCULOSKELETAL,27712,TOTAL,15,"$16,477.55","$13,182.05",
MUSCULOSKELETAL,27712,80S,N/A,$467.97,$374.38,
MUSCULOSKELETAL,27712,OTHER,15,"$16,009.58","$12,807.67",
MUSCULOSKELETAL,27715,TOTAL,112,"$71,462.86","$55,611.32",
MUSCULOSKELETAL,27715,80S,23,"$2,796.30","$2,237.06",
MUSCULOSKELETAL,27715,OTHER,89,"$68,666.56","$53,374.26",
MUSCULOSKELETAL,27720,TOTAL,696,"$425,245.13","$334,535.05",
MUSCULOSKELETAL,27720,80S,155,"$16,977.38","$13,443.19",
MUSCULOSKELETAL,27720,SG,N/A,"$2,066.36","$1,653.09",
MUSCULOSKELETAL,27720,OTHER,541,"$406,201.39","$319,438.77",
MUSCULOSKELETAL,27722,TOTAL,21,"$15,501.43","$12,314.05",
MUSCULOSKELETAL,27722,80S,N/A,$686.24,$504.16,
MUSCULOSKELETAL,27722,OTHER,21,"$14,815.19","$11,809.89",
MUSCULOSKELETAL,27724,TOTAL,559,"$545,901.53","$429,238.03",
MUSCULOSKELETAL,27724,80S,131,"$22,610.97","$17,824.89",
MUSCULOSKELETAL,27724,SG,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27724,OTHER,428,"$523,290.56","$411,413.14",
MUSCULOSKELETAL,27725,TOTAL,34,"$34,297.11","$27,437.69",
MUSCULOSKELETAL,27725,80S,N/A,$664.88,$531.91,
MUSCULOSKELETAL,27725,OTHER,34,"$33,632.23","$26,905.78",
MUSCULOSKELETAL,27726,TOTAL,419,"$380,696.70","$298,635.53",
MUSCULOSKELETAL,27726,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27726,SG,N/A,"$5,153.28","$4,122.62",
MUSCULOSKELETAL,27726,OTHER,419,"$375,543.42","$294,512.91",
MUSCULOSKELETAL,27727,TOTAL,N/A,"$1,115.28",$892.22,
MUSCULOSKELETAL,27727,OTHER,N/A,"$1,115.28",$892.22,
MUSCULOSKELETAL,27730,TOTAL,N/A,"$2,360.60","$1,888.48",
MUSCULOSKELETAL,27730,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27730,OTHER,N/A,"$2,360.60","$1,888.48",
MUSCULOSKELETAL,27732,TOTAL,N/A,$848.10,$678.48,
MUSCULOSKELETAL,27732,OTHER,N/A,$848.10,$678.48,
MUSCULOSKELETAL,27734,TOTAL,N/A,$853.84,$683.07,
MUSCULOSKELETAL,27734,OTHER,N/A,$853.84,$683.07,
MUSCULOSKELETAL,27745,TOTAL,182,"$87,260.10","$69,032.45",
MUSCULOSKELETAL,27745,80S,37,"$3,325.78","$2,544.42",
MUSCULOSKELETAL,27745,OTHER,145,"$83,934.32","$66,488.03",
MUSCULOSKELETAL,27750,TOTAL,"3,268","$991,678.51","$774,630.04",
MUSCULOSKELETAL,27750,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27750,OTHER,"3,268","$991,678.51","$774,630.04",
MUSCULOSKELETAL,27752,TOTAL,"1,654","$723,494.92","$572,044.68",
MUSCULOSKELETAL,27752,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27752,OTHER,"1,654","$723,494.92","$572,044.68",
MUSCULOSKELETAL,27756,TOTAL,169,"$68,141.26","$53,348.58",
MUSCULOSKELETAL,27756,80S,32,"$2,137.59","$1,649.09",
MUSCULOSKELETAL,27756,OTHER,137,"$66,003.67","$51,699.49",
MUSCULOSKELETAL,27758,TOTAL,"2,384","$1,562,847.67","$1,238,822.55",
MUSCULOSKELETAL,27758,80S,493,"$55,002.22","$43,414.26",
MUSCULOSKELETAL,27758,OTHER,"1,891","$1,507,845.45","$1,195,408.29",
MUSCULOSKELETAL,27759,TOTAL,"5,045","$3,967,073.69","$3,135,851.13",
MUSCULOSKELETAL,27759,80S,"1,040","$140,689.99","$110,700.87",
MUSCULOSKELETAL,27759,OTHER,"4,005","$3,826,383.70","$3,025,150.26",
MUSCULOSKELETAL,27760,TOTAL,"3,219","$932,693.99","$718,759.59",
MUSCULOSKELETAL,27760,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27760,OTHER,"3,219","$932,693.99","$718,759.59",
MUSCULOSKELETAL,27762,TOTAL,303,"$115,424.50","$91,072.28",
MUSCULOSKELETAL,27762,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27762,OTHER,303,"$115,424.50","$91,072.28",
MUSCULOSKELETAL,27766,TOTAL,"1,762","$1,022,649.89","$801,580.83",
MUSCULOSKELETAL,27766,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27766,SG,11,"$20,059.04","$15,917.64",
MUSCULOSKELETAL,27766,OTHER,"1,751","$1,002,590.85","$785,663.19",
MUSCULOSKELETAL,27767,TOTAL,261,"$59,692.64","$46,372.93",
MUSCULOSKELETAL,27767,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27767,OTHER,261,"$59,692.64","$46,372.93",
MUSCULOSKELETAL,27768,TOTAL,59,"$17,616.08","$13,759.81",
MUSCULOSKELETAL,27768,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27768,SG,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27768,OTHER,59,"$17,616.08","$13,759.81",
MUSCULOSKELETAL,27769,TOTAL,122,"$69,719.65","$54,587.54",
MUSCULOSKELETAL,27769,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27769,OTHER,122,"$69,719.65","$54,587.54",
MUSCULOSKELETAL,27780,TOTAL,"4,176","$1,022,589.36","$786,987.16",
MUSCULOSKELETAL,27780,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27780,OTHER,"4,176","$1,022,589.36","$786,987.16",
MUSCULOSKELETAL,27781,TOTAL,223,"$63,907.26","$50,402.26",
MUSCULOSKELETAL,27781,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27781,OTHER,223,"$63,907.26","$50,402.26",
MUSCULOSKELETAL,27784,TOTAL,383,"$213,766.98","$166,130.29",
MUSCULOSKELETAL,27784,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27784,OTHER,383,"$213,766.98","$166,130.29",
MUSCULOSKELETAL,27786,TOTAL,"27,716","$7,741,592.37","$5,941,514.98",
MUSCULOSKELETAL,27786,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27786,OTHER,"27,716","$7,741,592.37","$5,941,514.98",
MUSCULOSKELETAL,27788,TOTAL,"1,493","$524,142.06","$408,717.49",
MUSCULOSKELETAL,27788,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27788,SG,17,"$1,123.03",$898.46,
MUSCULOSKELETAL,27788,OTHER,"1,476","$523,019.03","$407,819.03",
MUSCULOSKELETAL,27792,TOTAL,"7,063","$5,272,403.97","$4,148,183.52",
MUSCULOSKELETAL,27792,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27792,SG,71,"$130,695.07","$102,051.22",
MUSCULOSKELETAL,27792,OTHER,"6,992","$5,141,708.90","$4,046,132.30",
MUSCULOSKELETAL,27808,TOTAL,"4,842","$1,391,415.94","$1,078,922.47",
MUSCULOSKELETAL,27808,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27808,OTHER,"4,842","$1,391,415.94","$1,078,922.47",
MUSCULOSKELETAL,27810,TOTAL,"2,634","$980,476.40","$775,057.15",
MUSCULOSKELETAL,27810,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27810,OTHER,"2,634","$980,476.40","$775,057.15",
MUSCULOSKELETAL,27814,TOTAL,"14,976","$9,780,216.23","$7,722,062.96",
MUSCULOSKELETAL,27814,80S,"2,699","$280,481.22","$219,574.95",
MUSCULOSKELETAL,27814,SG,32,"$59,463.43","$47,441.15",
MUSCULOSKELETAL,27814,OTHER,"12,245","$9,440,271.58","$7,455,046.86",
MUSCULOSKELETAL,27816,TOTAL,"1,020","$265,152.46","$206,482.18",
MUSCULOSKELETAL,27816,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27816,OTHER,"1,020","$265,152.46","$206,482.18",
MUSCULOSKELETAL,27818,TOTAL,"2,275","$829,497.04","$654,658.66",
MUSCULOSKELETAL,27818,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27818,SG,N/A,$433.81,$347.05,
MUSCULOSKELETAL,27818,OTHER,"2,275","$829,063.23","$654,311.61",
MUSCULOSKELETAL,27822,TOTAL,"7,595","$5,410,472.95","$4,273,281.14",
MUSCULOSKELETAL,27822,80S,"1,368","$158,757.18","$125,840.42",
MUSCULOSKELETAL,27822,SG,16,"$31,060.13","$23,752.89",
MUSCULOSKELETAL,27822,OTHER,"6,211","$5,220,655.64","$4,123,687.83",
MUSCULOSKELETAL,27823,TOTAL,"1,619","$1,298,828.26","$1,030,029.22",
MUSCULOSKELETAL,27823,80S,311,"$41,566.79","$32,847.50",
MUSCULOSKELETAL,27823,SG,N/A,"$7,834.62","$6,192.59",
MUSCULOSKELETAL,27823,OTHER,"1,308","$1,249,426.85","$990,989.13",
MUSCULOSKELETAL,27824,TOTAL,826,"$221,691.27","$173,093.06",
MUSCULOSKELETAL,27824,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27824,OTHER,826,"$221,691.27","$173,093.06",
MUSCULOSKELETAL,27825,TOTAL,654,"$227,453.70","$180,268.41",
MUSCULOSKELETAL,27825,80S,19,"$1,051.43",$841.15,
MUSCULOSKELETAL,27825,OTHER,635,"$226,402.27","$179,427.26",
MUSCULOSKELETAL,27826,TOTAL,221,"$134,719.28","$107,084.52",
MUSCULOSKELETAL,27826,80S,44,"$4,203.68","$3,362.94",
MUSCULOSKELETAL,27826,OTHER,177,"$130,515.60","$103,721.58",
MUSCULOSKELETAL,27827,TOTAL,"1,096","$946,768.00","$749,092.70",
MUSCULOSKELETAL,27827,80S,235,"$35,044.30","$27,519.47",
MUSCULOSKELETAL,27827,OTHER,861,"$911,723.70","$721,573.23",
MUSCULOSKELETAL,27828,TOTAL,"1,405","$1,451,511.50","$1,146,499.56",
MUSCULOSKELETAL,27828,80S,317,"$57,535.62","$45,038.60",
MUSCULOSKELETAL,27828,SG,N/A,"$5,660.90","$4,528.72",
MUSCULOSKELETAL,27828,OTHER,"1,088","$1,388,314.98","$1,096,932.24",
MUSCULOSKELETAL,27829,TOTAL,"4,687","$1,699,902.59","$1,340,214.60",
MUSCULOSKELETAL,27829,80S,891,"$60,197.83","$47,326.99",
MUSCULOSKELETAL,27829,SG,24,"$32,422.90","$24,446.56",
MUSCULOSKELETAL,27829,OTHER,"3,772","$1,607,281.86","$1,268,441.05",
MUSCULOSKELETAL,27830,TOTAL,27,"$8,136.65","$6,509.32",
MUSCULOSKELETAL,27830,OTHER,27,"$8,136.65","$6,509.32",
MUSCULOSKELETAL,27831,TOTAL,N/A,"$1,760.42","$1,408.33",
MUSCULOSKELETAL,27831,80S,N/A,$51.31,$41.05,
MUSCULOSKELETAL,27831,OTHER,N/A,"$1,709.11","$1,367.28",
MUSCULOSKELETAL,27832,TOTAL,21,"$14,246.42","$11,376.46",
MUSCULOSKELETAL,27832,80S,N/A,$680.77,$523.95,
MUSCULOSKELETAL,27832,OTHER,21,"$13,565.65","$10,852.51",
MUSCULOSKELETAL,27840,TOTAL,"2,423","$704,957.07","$557,054.80",
MUSCULOSKELETAL,27840,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27840,OTHER,"2,423","$704,957.07","$557,054.80",
MUSCULOSKELETAL,27842,TOTAL,447,"$179,759.62","$142,761.08",
MUSCULOSKELETAL,27842,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27842,SG,N/A,$289.13,$231.30,
MUSCULOSKELETAL,27842,OTHER,447,"$179,470.49","$142,529.78",
MUSCULOSKELETAL,27846,TOTAL,225,"$106,263.24","$84,488.73",
MUSCULOSKELETAL,27846,80S,39,"$3,289.51","$2,631.61",
MUSCULOSKELETAL,27846,OTHER,186,"$102,973.73","$81,857.12",
MUSCULOSKELETAL,27848,TOTAL,445,"$248,570.79","$196,059.61",
MUSCULOSKELETAL,27848,80S,98,"$9,637.23","$7,585.33",
MUSCULOSKELETAL,27848,SG,N/A,"$1,864.97","$1,491.98",
MUSCULOSKELETAL,27848,OTHER,347,"$237,068.59","$186,982.30",
MUSCULOSKELETAL,27860,TOTAL,411,"$68,355.81","$53,977.37",
MUSCULOSKELETAL,27860,80S,N/A,$139.27,$111.41,
MUSCULOSKELETAL,27860,SG,N/A,"$1,476.02",$796.61,
MUSCULOSKELETAL,27860,OTHER,411,"$66,740.52","$53,069.35",
MUSCULOSKELETAL,27870,TOTAL,"4,193","$3,418,365.36","$2,687,463.47",
MUSCULOSKELETAL,27870,80S,"1,023","$144,734.17","$113,622.84",
MUSCULOSKELETAL,27870,SG,N/A,"$28,847.45","$22,948.36",
MUSCULOSKELETAL,27870,OTHER,"3,170","$3,244,783.74","$2,550,892.27",
MUSCULOSKELETAL,27871,TOTAL,441,"$159,356.32","$125,913.46",
MUSCULOSKELETAL,27871,80S,125,"$6,763.01","$5,361.08",
MUSCULOSKELETAL,27871,SG,N/A,"$3,195.27","$2,556.22",
MUSCULOSKELETAL,27871,OTHER,316,"$149,398.04","$117,996.16",
MUSCULOSKELETAL,27880,TOTAL,"15,730","$12,608,760.44","$10,015,515.38",
MUSCULOSKELETAL,27880,80S,"1,976","$261,912.29","$207,899.90",
MUSCULOSKELETAL,27880,OTHER,"13,754","$12,346,848.15","$9,807,615.48",
MUSCULOSKELETAL,27881,TOTAL,723,"$528,012.76","$416,730.14",
MUSCULOSKELETAL,27881,80S,121,"$15,060.62","$12,042.03",
MUSCULOSKELETAL,27881,OTHER,602,"$512,952.14","$404,688.11",
MUSCULOSKELETAL,27882,TOTAL,"1,376","$811,487.11","$644,198.49",
MUSCULOSKELETAL,27882,80S,47,"$4,055.35","$3,244.22",
MUSCULOSKELETAL,27882,OTHER,"1,329","$807,431.76","$640,954.27",
MUSCULOSKELETAL,27884,TOTAL,768,"$407,357.08","$322,327.48",
MUSCULOSKELETAL,27884,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27884,SG,N/A,$875.15,$700.12,
MUSCULOSKELETAL,27884,OTHER,768,"$406,481.93","$321,627.36",
MUSCULOSKELETAL,27886,TOTAL,"1,785","$1,064,379.31","$841,968.76",
MUSCULOSKELETAL,27886,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27886,OTHER,"1,785","$1,064,379.31","$841,968.76",
MUSCULOSKELETAL,27888,TOTAL,150,"$86,819.71","$69,217.24",
MUSCULOSKELETAL,27888,80S,17,"$1,640.60","$1,312.48",
MUSCULOSKELETAL,27888,OTHER,133,"$85,179.11","$67,904.76",
MUSCULOSKELETAL,27889,TOTAL,133,"$87,408.83","$69,472.90",
MUSCULOSKELETAL,27889,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27889,OTHER,133,"$87,408.83","$69,472.90",
MUSCULOSKELETAL,27892,TOTAL,149,"$71,130.74","$55,677.91",
MUSCULOSKELETAL,27892,80S,N/A,$403.80,$285.80,
MUSCULOSKELETAL,27892,SG,N/A,"$1,199.39",$959.51,
MUSCULOSKELETAL,27892,OTHER,149,"$69,527.55","$54,432.60",
MUSCULOSKELETAL,27893,TOTAL,57,"$29,444.26","$23,372.66",
MUSCULOSKELETAL,27893,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27893,OTHER,57,"$29,444.26","$23,372.66",
MUSCULOSKELETAL,27894,TOTAL,218,"$145,942.33","$115,697.48",
MUSCULOSKELETAL,27894,80S,24,"$2,579.37","$2,063.50",
MUSCULOSKELETAL,27894,OTHER,194,"$143,362.96","$113,633.98",
MUSCULOSKELETAL,27899,TOTAL,194,"$82,256.39","$64,929.23",
MUSCULOSKELETAL,27899,80S,11,"$1,146.08",$916.85,
