"CPT only copyright 2021 American Medical Association. All rights reserved.					",,,,,,
,,,,,,
"2021 Part B National Summary Data File 
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17810,,,,,,
RESPIRATORY,32671,TOTAL,36 ,"$51,507.84 ","$41,419.14 ",
RESPIRATORY,32672,80S,14 ,"$3,056.19 ","$2,466.12 ",
RESPIRATORY,32672,OTHER,94 ,"$139,163.94 ","$112,269.36 ",
RESPIRATORY,32672,TOTAL,108 ,"$142,220.13 ","$114,735.48 ",
RESPIRATORY,32673,80S,166 ,"$29,055.94 ","$23,137.15 ",
RESPIRATORY,32673,OTHER,406 ,"$505,654.32 ","$405,292.15 ",
RESPIRATORY,32673,TOTAL,572 ,"$534,710.26 ","$428,429.30 ",
RESPIRATORY,32674,80S,"4,995 ","$157,109.52 ","$125,797.67 ",
RESPIRATORY,32674,OTHER,"12,585 ","$2,829,015.17 ","$2,267,005.59 ",
RESPIRATORY,32674,TOTAL,"17,580 ","$2,986,124.69 ","$2,392,803.26 ",
RESPIRATORY,32701,OTHER,290 ,"$62,890.79 ","$50,010.07 ",
RESPIRATORY,32701,TOTAL,290 ,"$62,890.79 ","$50,010.07 ",
RESPIRATORY,32800,80S,27 ,"$3,300.70 ","$2,657.08 ",
RESPIRATORY,32800,OTHER,77 ,"$64,881.44 ","$52,174.64 ",
RESPIRATORY,32800,TOTAL,104 ,"$68,182.14 ","$54,831.72 ",
RESPIRATORY,32810,80S,N/A,$506.67 ,$408.81 ,
RESPIRATORY,32810,OTHER,27 ,"$20,112.58 ","$15,555.91 ",
RESPIRATORY,32810,TOTAL,31 ,"$20,619.25 ","$15,964.72 ",
RESPIRATORY,32815,80S,18 ,"$6,970.26 ","$5,634.56 ",
RESPIRATORY,32815,OTHER,69 ,"$185,343.19 ","$148,861.97 ",
RESPIRATORY,32815,TOTAL,87 ,"$192,313.45 ","$154,496.53 ",
RESPIRATORY,32820,80S,13 ,"$2,126.41 ","$1,709.54 ",
RESPIRATORY,32820,OTHER,87 ,"$92,810.00 ","$74,738.95 ",
RESPIRATORY,32820,TOTAL,100 ,"$94,936.41 ","$76,448.49 ",
RESPIRATORY,32850,OTHER,N/A,$0.00 ,$0.00 ,
RESPIRATORY,32850,TOTAL,N/A,$0.00 ,$0.00 ,
RESPIRATORY,32851,80S,45 ,"$24,628.70 ","$19,803.99 ",
RESPIRATORY,32851,OTHER,162 ,"$551,780.87 ","$445,619.66 ",
RESPIRATORY,32851,TOTAL,207 ,"$576,409.57 ","$465,423.65 ",
RESPIRATORY,32852,80S,17 ,"$9,993.34 ","$8,007.61 ",
RESPIRATORY,32852,OTHER,76 ,"$264,580.49 ","$213,290.52 ",
RESPIRATORY,32852,TOTAL,93 ,"$274,573.83 ","$221,298.13 ",
RESPIRATORY,32853,80S,58 ,"$40,679.35 ","$32,738.15 ",
RESPIRATORY,32853,OTHER,258 ,"$967,946.97 ","$778,001.37 ",
RESPIRATORY,32853,TOTAL,316 ,"$1,008,626.32 ","$810,739.52 ",
RESPIRATORY,32854,80S,129 ,"$106,071.93 ","$83,824.04 ",
RESPIRATORY,32854,OTHER,360 ,"$1,644,007.67 ","$1,306,631.26 ",
RESPIRATORY,32854,TOTAL,489 ,"$1,750,079.60 ","$1,390,455.30 ",
RESPIRATORY,32855,80S,39 ,"$1,217.88 ",$980.35 ,
RESPIRATORY,32855,OTHER,217 ,"$44,021.95 ","$35,533.02 ",
RESPIRATORY,32855,TOTAL,256 ,"$45,239.83 ","$36,513.37 ",
RESPIRATORY,32856,80S,147 ,"$4,463.58 ","$3,585.22 ",
RESPIRATORY,32856,OTHER,519 ,"$99,659.06 ","$79,386.11 ",
RESPIRATORY,32856,TOTAL,666 ,"$104,122.64 ","$82,971.33 ",
RESPIRATORY,32900,80S,27 ,"$3,473.90 ","$2,782.11 ",
RESPIRATORY,32900,OTHER,63 ,"$67,629.82 ","$53,576.60 ",
RESPIRATORY,32900,TOTAL,90 ,"$71,103.72 ","$56,358.71 ",
RESPIRATORY,32905,80S,N/A,$466.05 ,$373.48 ,
RESPIRATORY,32905,OTHER,N/A,"$8,555.76 ","$6,087.53 ",
RESPIRATORY,32905,TOTAL,12 ,"$9,021.81 ","$6,461.01 ",
RESPIRATORY,32906,80S,N/A,"$1,161.31 ",$934.07 ,
RESPIRATORY,32906,OTHER,17 ,"$25,621.61 ","$20,612.92 ",
RESPIRATORY,32906,TOTAL,22 ,"$26,782.92 ","$21,546.99 ",
RESPIRATORY,32940,80S,N/A,$547.76 ,$440.74 ,
RESPIRATORY,32940,OTHER,17 ,"$16,722.56 ","$13,462.65 ",
RESPIRATORY,32940,TOTAL,21 ,"$17,270.32 ","$13,903.39 ",
RESPIRATORY,32960,OTHER,12 ,"$1,215.42 ",$877.82 ,
RESPIRATORY,32960,TOTAL,12 ,"$1,215.42 ",$877.82 ,
RESPIRATORY,32994,OTHER,236 ,"$105,358.19 ","$84,045.36 ",
RESPIRATORY,32994,TOTAL,236 ,"$105,358.19 ","$84,045.36 ",
RESPIRATORY,32997,OTHER,56 ,"$22,771.52 ","$18,033.99 ",
RESPIRATORY,32997,TOTAL,56 ,"$22,771.52 ","$18,033.99 ",
RESPIRATORY,32998,OTHER,251 ,"$150,237.00 ","$119,886.71 ",
RESPIRATORY,32998,TOTAL,251 ,"$150,237.00 ","$119,886.71 ",
RESPIRATORY,32999,80S,N/A,$264.83 ,$213.05 ,
RESPIRATORY,32999,OTHER,526 ,"$192,267.77 ","$153,714.78 ",
RESPIRATORY,32999,TOTAL,528 ,"$192,532.60 ","$153,927.83 ",
URINARY,50010,80S,19 ,"$1,393.23 ","$1,122.69 ",
URINARY,50010,OTHER,90 ,"$49,177.40 ","$39,522.97 ",
URINARY,50010,TOTAL,109 ,"$50,570.63 ","$40,645.66 ",
URINARY,50020,80S,N/A,$0.00 ,$0.00 ,
URINARY,50020,OTHER,42 ,"$37,136.99 ","$29,995.80 ",
URINARY,50020,TOTAL,42 ,"$37,136.99 ","$29,995.80 ",
URINARY,50040,80S,N/A,$0.00 ,$0.00 ,
URINARY,50040,OTHER,37 ,"$29,479.46 ","$23,791.51 ",
URINARY,50040,TOTAL,37 ,"$29,479.46 ","$23,791.51 ",
URINARY,50045,OTHER,N/A,"$3,709.48 ","$2,993.79 ",
URINARY,50045,TOTAL,N/A,"$3,709.48 ","$2,993.79 ",
URINARY,50060,80S,N/A,$167.82 ,$134.86 ,
URINARY,50060,OTHER,17 ,"$15,889.43 ","$12,775.92 ",
URINARY,50060,TOTAL,19 ,"$16,057.25 ","$12,910.78 ",
URINARY,50065,OTHER,N/A,"$7,822.61 ","$6,274.19 ",
URINARY,50065,TOTAL,N/A,"$7,822.61 ","$6,274.19 ",
URINARY,50070,80S,N/A,$177.38 ,$141.90 ,
URINARY,50070,OTHER,N/A,"$1,861.74 ","$1,511.03 ",
URINARY,50070,TOTAL,N/A,"$2,039.12 ","$1,652.93 ",
URINARY,50075,80S,N/A,$938.08 ,$753.08 ,
URINARY,50075,OTHER,15 ,"$21,894.74 ","$17,491.56 ",
URINARY,50075,TOTAL,19 ,"$22,832.82 ","$18,244.64 ",
URINARY,50080,80S,N/A,$0.00 ,$0.00 ,
URINARY,50080,OTHER,"2,295 ","$2,081,990.48 ","$1,660,202.89 ",
URINARY,50080,TOTAL,"2,295 ","$2,081,990.48 ","$1,660,202.89 ",
URINARY,50081,80S,493 ,"$97,973.10 ","$76,508.12 ",
URINARY,50081,OTHER,"5,694 ","$7,688,377.53 ","$6,122,467.97 ",
URINARY,50081,TOTAL,"6,187 ","$7,786,350.63 ","$6,198,976.09 ",
URINARY,50120,OTHER,N/A,$902.54 ,$722.03 ,
URINARY,50120,TOTAL,N/A,$902.54 ,$722.03 ,
URINARY,50130,80S,N/A,$471.69 ,$380.64 ,
URINARY,50130,OTHER,25 ,"$20,150.59 ","$15,675.49 ",
URINARY,50130,TOTAL,30 ,"$20,622.28 ","$16,056.13 ",
URINARY,50135,OTHER,N/A,"$5,839.92 ","$4,715.45 ",
URINARY,50135,TOTAL,N/A,"$5,839.92 ","$4,715.45 ",
URINARY,50200,80S,N/A,$0.00 ,$0.00 ,
URINARY,50200,OTHER,"34,090 ","$4,583,550.49 ","$3,592,530.22 ",
URINARY,50200,TOTAL,"34,090 ","$4,583,550.49 ","$3,592,530.22 ",
URINARY,50205,80S,186 ,"$14,263.41 ","$11,359.35 ",
URINARY,50205,OTHER,905 ,"$400,727.11 ","$320,129.83 ",
URINARY,50205,TOTAL,"1,091 ","$414,990.52 ","$331,489.18 ",
URINARY,50220,80S,257 ,"$41,999.21 ","$33,422.92 ",
URINARY,50220,OTHER,779 ,"$776,087.90 ","$617,949.64 ",
URINARY,50220,TOTAL,"1,036 ","$818,087.11 ","$651,372.56 ",
URINARY,50225,80S,32 ,"$6,498.68 ","$4,961.41 ",
URINARY,50225,OTHER,84 ,"$98,481.88 ","$77,543.16 ",
URINARY,50225,TOTAL,116 ,"$104,980.56 ","$82,504.57 ",
URINARY,50230,80S,518 ,"$102,815.20 ","$80,876.21 ",
URINARY,50230,OTHER,"1,536 ","$1,853,511.06 ","$1,475,085.91 ",
URINARY,50230,TOTAL,"2,054 ","$1,956,326.26 ","$1,555,962.12 ",
URINARY,50234,80S,80 ,"$15,042.13 ","$12,053.93 ",
URINARY,50234,OTHER,271 ,"$328,375.66 ","$264,405.39 ",
URINARY,50234,TOTAL,351 ,"$343,417.79 ","$276,459.32 ",
URINARY,50236,80S,28 ,"$6,410.02 ","$5,171.85 ",
URINARY,50236,OTHER,57 ,"$84,968.92 ","$68,509.04 ",
URINARY,50236,TOTAL,85 ,"$91,378.94 ","$73,680.89 ",
URINARY,50240,80S,200 ,"$40,313.21 ","$32,130.89 ",
URINARY,50240,OTHER,715 ,"$938,615.31 ","$750,321.45 ",
URINARY,50240,TOTAL,915 ,"$978,928.52 ","$782,452.34 ",
URINARY,50250,80S,N/A,$674.98 ,$542.65 ,
URINARY,50250,OTHER,19 ,"$20,282.57 ","$16,349.59 ",
URINARY,50250,TOTAL,23 ,"$20,957.55 ","$16,892.24 ",
URINARY,50280,80S,16 ,"$1,543.72 ","$1,242.85 ",
URINARY,50280,OTHER,75 ,"$48,101.94 ","$37,981.46 ",
URINARY,50280,TOTAL,91 ,"$49,645.66 ","$39,224.31 ",
URINARY,50290,OTHER,N/A,"$1,444.10 ","$1,165.18 ",
URINARY,50290,TOTAL,N/A,"$1,444.10 ","$1,165.18 ",
URINARY,50300,OTHER,N/A,$0.00 ,$0.00 ,
URINARY,50300,TOTAL,N/A,$0.00 ,$0.00 ,
URINARY,50320,80S,12 ,"$2,910.32 ","$2,542.39 ",
URINARY,50320,OTHER,22 ,"$24,592.81 ","$24,573.28 ",
URINARY,50320,TOTAL,34 ,"$27,503.13 ","$27,115.67 ",
URINARY,50323,80S,"1,943 ","$36,077.25 ","$28,811.14 ",
URINARY,50323,OTHER,"9,235 ","$1,134,496.36 ","$908,145.38 ",
URINARY,50323,TOTAL,"11,178 ","$1,170,573.61 ","$936,956.52 ",
URINARY,50325,80S,403 ,"$6,700.40 ","$5,235.73 ",
URINARY,50325,OTHER,"1,719 ","$180,927.25 ","$142,769.15 ",
URINARY,50325,TOTAL,"2,122 ","$187,627.65 ","$148,004.88 ",
URINARY,50327,80S,874 ,"$15,706.94 ","$12,582.45 ",
URINARY,50327,OTHER,"3,610 ","$411,907.64 ","$329,447.29 ",
URINARY,50327,TOTAL,"4,484 ","$427,614.58 ","$342,029.74 ",
URINARY,50328,80S,308 ,"$4,770.30 ","$3,799.37 ",
URINARY,50328,OTHER,906 ,"$92,529.69 ","$74,015.76 ",
URINARY,50328,TOTAL,"1,214 ","$97,299.99 ","$77,815.13 ",
URINARY,50329,80S,156 ,"$2,161.21 ","$1,734.49 ",
URINARY,50329,OTHER,238 ,"$21,536.07 ","$17,239.95 ",
URINARY,50329,TOTAL,394 ,"$23,697.28 ","$18,974.44 ",
URINARY,50340,80S,N/A,$823.24 ,$659.86 ,
URINARY,50340,OTHER,21 ,"$17,292.92 ","$13,806.78 ",
URINARY,50340,TOTAL,27 ,"$18,116.16 ","$14,466.64 ",
URINARY,50360,80S,"3,092 ","$1,196,648.81 ","$950,870.43 ",
URINARY,50360,OTHER,"11,601 ","$28,468,562.76 ","$22,701,172.46 ",
URINARY,50360,TOTAL,"14,693 ","$29,665,211.57 ","$23,652,042.89 ",
URINARY,50365,80S,35 ,"$17,980.69 ","$14,440.30 ",
URINARY,50365,OTHER,95 ,"$290,763.05 ","$231,384.07 ",
URINARY,50365,TOTAL,130 ,"$308,743.74 ","$245,824.37 ",
URINARY,50370,80S,102 ,"$19,617.61 ","$15,380.45 ",
URINARY,50370,OTHER,367 ,"$421,487.23 ","$331,373.63 ",
URINARY,50370,TOTAL,469 ,"$441,104.84 ","$346,754.08 ",
URINARY,50380,80S,N/A,"$2,502.84 ","$1,743.18 ",
URINARY,50380,OTHER,22 ,"$40,784.84 ","$31,408.63 ",
URINARY,50380,TOTAL,30 ,"$43,287.68 ","$33,151.81 ",
URINARY,50382,OTHER,535 ,"$159,337.77 ","$124,228.97 ",
URINARY,50382,TOTAL,535 ,"$159,337.77 ","$124,228.97 ",
URINARY,50384,80S,N/A,$0.00 ,$0.00 ,
URINARY,50384,OTHER,429 ,"$113,676.82 ","$90,760.08 ",
URINARY,50384,TOTAL,429 ,"$113,676.82 ","$90,760.08 ",
URINARY,50385,OTHER,322 ,"$145,133.87 ","$114,357.71 ",
URINARY,50385,TOTAL,322 ,"$145,133.87 ","$114,357.71 ",
URINARY,50386,OTHER,840 ,"$562,569.26 ","$445,013.07 ",
URINARY,50386,TOTAL,840 ,"$562,569.26 ","$445,013.07 ",
URINARY,50387,OTHER,"6,444 ","$648,105.51 ","$504,488.78 ",
URINARY,50387,TOTAL,"6,444 ","$648,105.51 ","$504,488.78 ",
URINARY,50389,SG,N/A,$566.18 ,$452.94 ,
URINARY,50389,OTHER,"4,473 ","$270,336.96 ","$214,483.14 ",
URINARY,50389,TOTAL,"4,475 ","$270,903.14 ","$214,936.08 ",
URINARY,50390,80S,N/A,$0.00 ,$0.00 ,
URINARY,50390,SG,N/A,$348.07 ,$278.46 ,
URINARY,50390,OTHER,"1,312 ","$115,310.30 ","$90,551.61 ",
URINARY,50390,TOTAL,"1,313 ","$115,658.37 ","$90,830.07 ",
URINARY,50391,OTHER,607 ,"$56,986.08 ","$45,799.30 ",
URINARY,50391,TOTAL,607 ,"$56,986.08 ","$45,799.30 ",
URINARY,50396,80S,N/A,$20.12 ,$16.10 ,
URINARY,50396,OTHER,31 ,"$3,241.20 ","$2,600.73 ",
URINARY,50396,TOTAL,33 ,"$3,261.32 ","$2,616.83 ",
URINARY,50400,80S,16 ,"$2,208.58 ","$1,772.86 ",
URINARY,50400,OTHER,60 ,"$49,674.43 ","$39,790.73 ",
URINARY,50400,TOTAL,76 ,"$51,883.01 ","$41,563.59 ",
URINARY,50405,80S,N/A,"$1,795.58 ","$1,444.72 ",
URINARY,50405,OTHER,28 ,"$36,334.40 ","$29,309.30 ",
URINARY,50405,TOTAL,36 ,"$38,129.98 ","$30,754.02 ",
URINARY,50430,80S,N/A,$81.80 ,$57.59 ,
URINARY,50430,OTHER,776 ,"$111,299.92 ","$88,452.52 ",
URINARY,50430,TOTAL,782 ,"$111,381.72 ","$88,510.11 ",
URINARY,50431,80S,N/A,$0.00 ,$0.00 ,
URINARY,50431,OTHER,"6,917 ","$481,739.76 ","$380,766.20 ",
URINARY,50431,TOTAL,"6,917 ","$481,739.76 ","$380,766.20 ",
URINARY,50432,80S,N/A,$0.00 ,$0.00 ,
URINARY,50432,OTHER,"24,224 ","$5,153,091.52 ","$4,108,319.32 ",
URINARY,50432,TOTAL,"24,224 ","$5,153,091.52 ","$4,108,319.32 ",
URINARY,50433,80S,N/A,$0.00 ,$0.00 ,
URINARY,50433,OTHER,"5,020 ","$1,294,419.24 ","$1,031,510.90 ",
URINARY,50433,TOTAL,"5,020 ","$1,294,419.24 ","$1,031,510.90 ",
URINARY,50434,80S,N/A,$0.00 ,$0.00 ,
URINARY,50434,OTHER,"1,933 ","$394,182.09 ","$312,282.01 ",
URINARY,50434,TOTAL,"1,933 ","$394,182.09 ","$312,282.01 ",
URINARY,50435,80S,N/A,$0.00 ,$0.00 ,
URINARY,50435,SG,N/A,$0.00 ,$0.00 ,
URINARY,50435,OTHER,"35,775 ","$4,382,677.57 ","$3,427,941.18 ",
URINARY,50435,TOTAL,"35,775 ","$4,382,677.57 ","$3,427,941.18 ",
URINARY,50436,OTHER,449 ,"$53,126.31 ","$42,354.63 ",
URINARY,50436,TOTAL,449 ,"$53,126.31 ","$42,354.63 ",
URINARY,50437,80S,N/A,$0.00 ,$0.00 ,
URINARY,50437,OTHER,791 ,"$193,445.74 ","$152,583.62 ",
URINARY,50437,TOTAL,791 ,"$193,445.74 ","$152,583.62 ",
URINARY,50500,80S,23 ,"$3,132.35 ","$2,514.62 ",
URINARY,50500,OTHER,74 ,"$59,484.57 ","$47,827.66 ",
URINARY,50500,TOTAL,97 ,"$62,616.92 ","$50,342.28 ",
URINARY,50520,80S,N/A,$93.94 ,$75.15 ,
URINARY,50520,OTHER,N/A,"$1,254.17 ","$1,004.60 ",
URINARY,50520,TOTAL,N/A,"$1,348.11 ","$1,079.75 ",
URINARY,50525,80S,N/A,$124.31 ,$100.61 ,
URINARY,50525,OTHER,N/A,"$5,928.84 ","$4,782.93 ",
URINARY,50525,TOTAL,N/A,"$6,053.15 ","$4,883.54 ",
URINARY,50540,80S,N/A,$101.23 ,$80.98 ,
URINARY,50540,OTHER,N/A,"$3,047.60 ","$2,456.25 ",
URINARY,50540,TOTAL,N/A,"$3,148.83 ","$2,537.23 ",
URINARY,50541,80S,135 ,"$13,766.01 ","$10,952.42 ",
URINARY,50541,OTHER,460 ,"$329,340.29 ","$262,476.29 ",
URINARY,50541,TOTAL,595 ,"$343,106.30 ","$273,428.71 ",
URINARY,50542,80S,33 ,"$5,454.86 ","$4,397.86 ",
URINARY,50542,OTHER,104 ,"$118,586.71 ","$94,541.42 ",
URINARY,50542,TOTAL,137 ,"$124,041.57 ","$98,939.28 ",
URINARY,50543,80S,"2,008 ","$452,106.90 ","$356,905.93 ",
URINARY,50543,OTHER,"5,563 ","$8,488,431.94 ","$6,758,671.02 ",
URINARY,50543,TOTAL,"7,571 ","$8,940,538.84 ","$7,115,576.95 ",
URINARY,50544,80S,270 ,"$49,599.46 ","$39,392.20 ",
URINARY,50544,OTHER,763 ,"$946,437.88 ","$754,503.25 ",
URINARY,50544,TOTAL,"1,033 ","$996,037.34 ","$793,895.45 ",
URINARY,50545,80S,"1,907 ","$387,316.61 ","$306,268.98 ",
URINARY,50545,OTHER,"5,442 ","$7,374,360.61 ","$5,878,044.48 ",
URINARY,50545,TOTAL,"7,349 ","$7,761,677.22 ","$6,184,313.46 ",
URINARY,50546,80S,483 ,"$88,684.51 ","$70,449.01 ",
URINARY,50546,OTHER,"1,537 ","$1,880,150.48 ","$1,495,372.37 ",
URINARY,50546,TOTAL,"2,020 ","$1,968,834.99 ","$1,565,821.38 ",
URINARY,50547,80S,467 ,"$155,293.52 ","$148,396.22 ",
URINARY,50547,OTHER,"1,352 ","$2,236,484.84 ","$2,170,861.19 ",
URINARY,50547,TOTAL,"1,819 ","$2,391,778.36 ","$2,319,257.41 ",
URINARY,50548,80S,810 ,"$164,357.80 ","$130,717.24 ",
URINARY,50548,OTHER,"2,252 ","$3,054,439.12 ","$2,444,196.43 ",
URINARY,50548,TOTAL,"3,062 ","$3,218,796.92 ","$2,574,913.67 ",
URINARY,50549,80S,37 ,"$9,625.81 ","$7,741.62 ",
URINARY,50549,OTHER,123 ,"$154,743.59 ","$124,512.43 ",
URINARY,50549,TOTAL,160 ,"$164,369.40 ","$132,254.05 ",
URINARY,50551,80S,N/A,$69.49 ,$55.85 ,
URINARY,50551,OTHER,155 ,"$35,399.64 ","$28,230.41 ",
URINARY,50551,TOTAL,157 ,"$35,469.13 ","$28,286.26 ",
URINARY,50553,OTHER,139 ,"$32,009.71 ","$25,251.20 ",
URINARY,50553,TOTAL,139 ,"$32,009.71 ","$25,251.20 ",
URINARY,50555,80S,N/A,$0.00 ,$0.00 ,
URINARY,50555,OTHER,59 ,"$21,177.84 ","$16,827.34 ",
URINARY,50555,TOTAL,59 ,"$21,177.84 ","$16,827.34 ",
URINARY,50557,OTHER,46 ,"$19,923.11 ","$12,572.23 ",
URINARY,50557,TOTAL,46 ,"$19,923.11 ","$12,572.23 ",
URINARY,50561,OTHER,217 ,"$80,288.05 ","$63,359.93 ",
URINARY,50561,TOTAL,217 ,"$80,288.05 ","$63,359.93 ",
URINARY,50562,80S,N/A,$77.55 ,$62.78 ,
URINARY,50562,OTHER,52 ,"$28,206.68 ","$22,761.17 ",
URINARY,50562,TOTAL,53 ,"$28,284.23 ","$22,823.95 ",
URINARY,50570,80S,N/A,$35.21 ,$28.49 ,
URINARY,50570,OTHER,13 ,"$5,576.77 ","$4,459.73 ",
URINARY,50570,TOTAL,14 ,"$5,611.98 ","$4,488.22 ",
URINARY,50572,OTHER,11 ,"$5,927.39 ","$4,748.67 ",
URINARY,50572,TOTAL,11 ,"$5,927.39 ","$4,748.67 ",
URINARY,50574,80S,N/A,$0.00 ,$0.00 ,
URINARY,50574,OTHER,N/A,"$1,755.00 ","$1,276.31 ",
URINARY,50574,TOTAL,N/A,"$1,755.00 ","$1,276.31 ",
URINARY,50575,80S,N/A,$0.00 ,$0.00 ,
URINARY,50575,OTHER,56 ,"$35,925.31 ","$28,986.69 ",
URINARY,50575,TOTAL,56 ,"$35,925.31 ","$28,986.69 ",
URINARY,50576,80S,N/A,$176.36 ,$141.09 ,
URINARY,50576,OTHER,13 ,"$6,939.53 ","$5,591.88 ",
URINARY,50576,TOTAL,15 ,"$7,115.89 ","$5,732.97 ",
URINARY,50580,80S,N/A,$0.00 ,$0.00 ,
URINARY,50580,OTHER,35 ,"$18,662.98 ","$14,801.21 ",
URINARY,50580,TOTAL,35 ,"$18,662.98 ","$14,801.21 ",
URINARY,50590,80S,N/A,$0.00 ,$0.00 ,
URINARY,50590,SG,82 ,"$97,687.24 ","$76,526.86 ",
URINARY,50590,OTHER,"53,351 ","$37,520,797.84 ","$29,713,635.23 ",
URINARY,50590,TOTAL,"53,433 ","$37,618,485.08 ","$29,790,162.09 ",
URINARY,50592,OTHER,"1,476 ","$568,888.96 ","$452,498.30 ",
URINARY,50592,TOTAL,"1,476 ","$568,888.96 ","$452,498.30 ",
URINARY,50593,80S,21 ,"$1,492.22 ","$1,145.36 ",
URINARY,50593,OTHER,"3,426 ","$1,664,722.93 ","$1,325,421.99 ",
URINARY,50593,TOTAL,"3,447 ","$1,666,215.15 ","$1,326,567.35 ",
URINARY,50600,80S,N/A,$226.02 ,$182.49 ,
URINARY,50600,OTHER,13 ,"$11,985.52 ","$9,582.90 ",
URINARY,50600,TOTAL,16 ,"$12,211.54 ","$9,765.39 ",
URINARY,50605,80S,546 ,"$44,141.73 ","$35,079.40 ",
URINARY,50605,OTHER,"2,663 ","$1,437,681.57 ","$1,149,930.41 ",
URINARY,50605,TOTAL,"3,209 ","$1,481,823.30 ","$1,185,009.81 ",
URINARY,50606,OTHER,84 ,"$13,903.91 ","$11,123.69 ",
URINARY,50606,TOTAL,84 ,"$13,903.91 ","$11,123.69 ",
URINARY,50610,80S,N/A,$71.47 ,$58.01 ,
URINARY,50610,OTHER,N/A,"$7,525.25 ","$6,048.96 ",
URINARY,50610,TOTAL,N/A,"$7,596.72 ","$6,106.97 ",
URINARY,50620,80S,N/A,$136.29 ,$109.03 ,
URINARY,50620,OTHER,11 ,"$7,517.38 ","$6,051.82 ",
URINARY,50620,TOTAL,13 ,"$7,653.67 ","$6,160.85 ",
URINARY,50630,80S,N/A,$218.98 ,$176.67 ,
URINARY,50630,OTHER,22 ,"$14,092.96 ","$11,195.82 ",
URINARY,50630,TOTAL,24 ,"$14,311.94 ","$11,372.49 ",
URINARY,50650,80S,51 ,"$5,391.36 ","$4,348.66 ",
URINARY,50650,OTHER,132 ,"$98,018.10 ","$78,844.16 ",
URINARY,50650,TOTAL,183 ,"$103,409.46 ","$83,192.82 ",
URINARY,50660,80S,N/A,$410.46 ,$332.53 ,
URINARY,50660,OTHER,18 ,"$12,627.71 ","$10,188.02 ",
URINARY,50660,TOTAL,22 ,"$13,038.17 ","$10,520.55 ",
URINARY,50684,80S,N/A,$0.00 ,$0.00 ,
URINARY,50684,OTHER,789 ,"$31,609.77 ","$25,390.31 ",
URINARY,50684,TOTAL,789 ,"$31,609.77 ","$25,390.31 ",
URINARY,50686,OTHER,N/A,$163.44 ,$132.15 ,
URINARY,50686,TOTAL,N/A,$163.44 ,$132.15 ,
URINARY,50688,OTHER,"8,114 ","$570,081.32 ","$443,457.74 ",
URINARY,50688,TOTAL,"8,114 ","$570,081.32 ","$443,457.74 ",
URINARY,50690,OTHER,"1,628 ","$109,628.92 ","$86,448.12 ",
URINARY,50690,TOTAL,"1,628 ","$109,628.92 ","$86,448.12 ",
URINARY,50693,80S,N/A,$0.00 ,$0.00 ,
URINARY,50693,OTHER,"3,300 ","$717,890.17 ","$571,847.60 ",
URINARY,50693,TOTAL,"3,300 ","$717,890.17 ","$571,847.60 ",
URINARY,50694,80S,N/A,$0.00 ,$0.00 ,
URINARY,50694,OTHER,752 ,"$201,508.17 ","$161,880.49 ",
URINARY,50694,TOTAL,752 ,"$201,508.17 ","$161,880.49 ",
URINARY,50695,OTHER,"1,064 ","$374,640.09 ","$298,904.39 ",
URINARY,50695,TOTAL,"1,064 ","$374,640.09 ","$298,904.39 ",
URINARY,50700,80S,N/A,$917.48 ,$738.31 ,
URINARY,50700,OTHER,33 ,"$22,337.10 ","$17,884.94 ",
URINARY,50700,TOTAL,40 ,"$23,254.58 ","$18,623.25 ",
URINARY,50705,OTHER,47 ,"$10,286.16 ","$8,285.06 ",
URINARY,50705,TOTAL,47 ,"$10,286.16 ","$8,285.06 ",
URINARY,50706,80S,N/A,$0.00 ,$0.00 ,
URINARY,50706,OTHER,"1,263 ","$319,859.48 ","$255,023.82 ",
URINARY,50706,TOTAL,"1,263 ","$319,859.48 ","$255,023.82 ",
URINARY,50715,80S,450 ,"$63,454.72 ","$50,334.04 ",
URINARY,50715,OTHER,"1,962 ","$2,144,256.20 ","$1,712,905.74 ",
URINARY,50715,TOTAL,"2,412 ","$2,207,710.92 ","$1,763,239.78 ",
URINARY,50722,80S,19 ,"$2,594.67 ","$2,077.76 ",
URINARY,50722,OTHER,49 ,"$45,922.91 ","$36,831.07 ",
URINARY,50722,TOTAL,68 ,"$48,517.58 ","$38,908.83 ",
URINARY,50725,80S,N/A,$583.90 ,$468.26 ,
URINARY,50725,OTHER,20 ,"$12,069.23 ","$9,720.69 ",
URINARY,50725,TOTAL,27 ,"$12,653.13 ","$10,188.95 ",
URINARY,50727,80S,37 ,"$2,463.19 ","$1,979.69 ",
URINARY,50727,OTHER,228 ,"$107,133.81 ","$85,770.46 ",
URINARY,50727,TOTAL,265 ,"$109,597.00 ","$87,750.15 ",
URINARY,50728,80S,13 ,"$1,347.04 ","$1,081.86 ",
URINARY,50728,OTHER,75 ,"$42,868.09 ","$34,084.73 ",
URINARY,50728,TOTAL,88 ,"$44,215.13 ","$35,166.59 ",
URINARY,50740,80S,14 ,"$2,749.93 ","$2,216.18 ",
URINARY,50740,OTHER,38 ,"$42,643.58 ","$34,555.56 ",
URINARY,50740,TOTAL,52 ,"$45,393.51 ","$36,771.74 ",
URINARY,50750,80S,N/A,$385.35 ,$309.34 ,
