CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,,,
,,,,,,,,
"""2015 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18033,,,,,,,,
RESPIRATORY,30140,OTHER,"28,037","$14,543,365.21","$11,218,904.79",,,
RESPIRATORY,30140,TOTAL,"28,757","$14,967,311.37","$11,542,412.14",,,
RESPIRATORY,30150,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30150,OTHER,379,"$248,291.74","$192,803.61",,,
RESPIRATORY,30150,TOTAL,379,"$248,291.74","$192,803.61",,,
RESPIRATORY,30160,OTHER,65,"$44,887.63","$34,765.50",,,
RESPIRATORY,30160,TOTAL,65,"$44,887.63","$34,765.50",,,
RESPIRATORY,30200,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30200,SG,N/A,$45.96,$36.03,,,
RESPIRATORY,30200,OTHER,"7,361","$643,109.42","$485,502.82",,,
RESPIRATORY,30200,TOTAL,"7,362","$643,155.38","$485,538.85",,,
RESPIRATORY,30210,OTHER,686,"$81,034.19","$60,836.13",,,
RESPIRATORY,30210,TOTAL,686,"$81,034.19","$60,836.13",,,
RESPIRATORY,30220,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30220,SG,N/A,"$2,052.61","$1,609.25",,,
RESPIRATORY,30220,OTHER,579,"$127,972.04","$97,655.97",,,
RESPIRATORY,30220,TOTAL,582,"$130,024.65","$99,265.22",,,
RESPIRATORY,30300,OTHER,"1,670","$334,999.16","$253,962.97",,,
RESPIRATORY,30300,TOTAL,"1,670","$334,999.16","$253,962.97",,,
RESPIRATORY,30310,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30310,OTHER,100,"$24,099.09","$18,324.95",,,
RESPIRATORY,30310,TOTAL,100,"$24,099.09","$18,324.95",,,
RESPIRATORY,30320,OTHER,N/A,"$3,356.48","$2,631.48",,,
RESPIRATORY,30320,TOTAL,N/A,"$3,356.48","$2,631.48",,,
RESPIRATORY,30400,80S,N/A,$250.82,$196.63,,,
RESPIRATORY,30400,SG,N/A,"$1,195.68",$937.41,,,
RESPIRATORY,30400,OTHER,142,"$122,771.68","$94,881.18",,,
RESPIRATORY,30400,TOTAL,145,"$124,218.18","$96,015.22",,,
RESPIRATORY,30410,80S,N/A,$397.60,$311.71,,,
RESPIRATORY,30410,SG,N/A,"$2,428.87","$1,904.23",,,
RESPIRATORY,30410,OTHER,89,"$114,737.88","$89,904.72",,,
RESPIRATORY,30410,TOTAL,94,"$117,564.35","$92,120.66",,,
RESPIRATORY,30420,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30420,SG,N/A,"$14,423.34","$11,307.91",,,
RESPIRATORY,30420,OTHER,498,"$740,742.54","$568,843.90",,,
RESPIRATORY,30420,TOTAL,505,"$755,165.88","$580,151.81",,,
RESPIRATORY,30430,80S,N/A,$368.52,$288.92,,,
RESPIRATORY,30430,SG,N/A,$0.00,$0.00,,,
RESPIRATORY,30430,OTHER,76,"$58,078.41","$45,520.73",,,
RESPIRATORY,30430,TOTAL,80,"$58,446.93","$45,809.65",,,
RESPIRATORY,30435,OTHER,26,"$37,089.25","$27,668.78",,,
RESPIRATORY,30435,TOTAL,26,"$37,089.25","$27,668.78",,,
RESPIRATORY,30450,80S,N/A,$835.41,$654.95,,,
RESPIRATORY,30450,OTHER,87,"$127,837.45","$98,016.70",,,
RESPIRATORY,30450,TOTAL,91,"$128,672.86","$98,671.65",,,
RESPIRATORY,30460,OTHER,N/A,"$5,659.09","$4,436.72",,,
RESPIRATORY,30460,TOTAL,N/A,"$5,659.09","$4,436.72",,,
RESPIRATORY,30462,OTHER,N/A,"$14,340.27","$10,518.69",,,
RESPIRATORY,30462,TOTAL,N/A,"$14,340.27","$10,518.69",,,
RESPIRATORY,30465,80S,12,"$1,748.59","$1,370.91",,,
RESPIRATORY,30465,SG,66,"$134,254.63","$100,384.85",,,
RESPIRATORY,30465,OTHER,"3,271","$3,756,133.90","$2,894,157.19",,,
RESPIRATORY,30465,TOTAL,"3,349","$3,892,137.12","$2,995,912.95",,,
RESPIRATORY,30520,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30520,SG,513,"$401,468.28","$306,656.69",,,
RESPIRATORY,30520,OTHER,"28,241","$13,911,938.30","$10,692,116.59",,,
RESPIRATORY,30520,TOTAL,"28,754","$14,313,406.58","$10,998,773.28",,,
RESPIRATORY,30540,OTHER,17,"$14,132.40","$11,079.79",,,
RESPIRATORY,30540,TOTAL,17,"$14,132.40","$11,079.79",,,
RESPIRATORY,30560,SG,14,"$1,623.03","$1,209.77",,,
RESPIRATORY,30560,OTHER,746,"$101,984.02","$79,139.49",,,
RESPIRATORY,30560,TOTAL,760,"$103,607.05","$80,349.26",,,
RESPIRATORY,30580,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30580,SG,N/A,"$2,541.45","$1,992.50",,,
RESPIRATORY,30580,OTHER,"1,004","$530,980.27","$407,238.01",,,
RESPIRATORY,30580,TOTAL,"1,006","$533,521.72","$409,230.51",,,
RESPIRATORY,30600,80S,N/A,$101.72,$79.74,,,
RESPIRATORY,30600,SG,N/A,"$2,083.03","$1,633.09",,,
RESPIRATORY,30600,OTHER,83,"$42,887.98","$33,255.89",,,
RESPIRATORY,30600,TOTAL,86,"$45,072.73","$34,968.72",,,
RESPIRATORY,30620,SG,N/A,"$4,449.76","$3,488.60",,,
RESPIRATORY,30620,OTHER,139,"$75,283.97","$58,780.74",,,
RESPIRATORY,30620,TOTAL,141,"$79,733.73","$62,269.34",,,
RESPIRATORY,30630,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30630,SG,N/A,"$4,680.80","$3,669.76",,,
RESPIRATORY,30630,OTHER,344,"$167,999.42","$127,535.17",,,
RESPIRATORY,30630,TOTAL,349,"$172,680.22","$131,204.93",,,
RESPIRATORY,30801,SG,N/A,$554.00,$434.34,,,
RESPIRATORY,30801,OTHER,"3,694","$781,214.14","$590,246.87",,,
RESPIRATORY,30801,TOTAL,"3,697","$781,768.14","$590,681.21",,,
RESPIRATORY,30802,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30802,SG,45,"$16,880.81","$13,234.61",,,
RESPIRATORY,30802,OTHER,"6,512","$1,318,791.03","$1,010,440.08",,,
RESPIRATORY,30802,TOTAL,"6,557","$1,335,671.84","$1,023,674.69",,,
RESPIRATORY,30901,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30901,SG,N/A,$0.00,$0.00,,,
RESPIRATORY,30901,OTHER,"98,461","$7,502,454.53","$5,574,685.79",,,
RESPIRATORY,30901,TOTAL,"98,461","$7,502,454.53","$5,574,685.79",,,
RESPIRATORY,30903,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30903,SG,N/A,$63.12,$49.49,,,
RESPIRATORY,30903,OTHER,"47,814","$6,638,302.55","$5,054,156.68",,,
RESPIRATORY,30903,TOTAL,"47,816","$6,638,365.67","$5,054,206.17",,,
RESPIRATORY,30905,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30905,SG,N/A,$68.84,$53.97,,,
RESPIRATORY,30905,OTHER,"6,330","$836,796.58","$641,113.01",,,
RESPIRATORY,30905,TOTAL,"6,331","$836,865.42","$641,166.98",,,
RESPIRATORY,30906,OTHER,995,"$210,629.66","$162,419.74",,,
RESPIRATORY,30906,TOTAL,995,"$210,629.66","$162,419.74",,,
RESPIRATORY,30915,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30915,OTHER,100,"$48,370.95","$37,793.30",,,
RESPIRATORY,30915,TOTAL,100,"$48,370.95","$37,793.30",,,
RESPIRATORY,30920,OTHER,188,"$154,540.82","$118,945.36",,,
RESPIRATORY,30920,TOTAL,188,"$154,540.82","$118,945.36",,,
RESPIRATORY,30930,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30930,SG,54,"$33,586.07","$26,331.39",,,
RESPIRATORY,30930,OTHER,"5,746","$1,522,543.86","$1,180,407.97",,,
RESPIRATORY,30930,TOTAL,"5,800","$1,556,129.93","$1,206,739.36",,,
RESPIRATORY,30999,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,30999,SG,N/A,$0.00,$0.00,,,
RESPIRATORY,30999,OTHER,317,"$93,929.00","$73,317.92",,,
RESPIRATORY,30999,TOTAL,317,"$93,929.00","$73,317.92",,,
RESPIRATORY,31000,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31000,SG,19,"$1,294.91","$1,015.24",,,
RESPIRATORY,31000,OTHER,"3,593","$740,409.48","$571,935.41",,,
RESPIRATORY,31000,TOTAL,"3,612","$741,704.39","$572,950.65",,,
RESPIRATORY,31002,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31002,SG,N/A,$174.17,$136.55,,,
RESPIRATORY,31002,OTHER,403,"$62,358.77","$48,457.67",,,
RESPIRATORY,31002,TOTAL,404,"$62,532.94","$48,594.22",,,
RESPIRATORY,31020,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31020,SG,N/A,"$3,693.45","$2,895.65",,,
RESPIRATORY,31020,OTHER,216,"$80,674.59","$62,945.30",,,
RESPIRATORY,31020,TOTAL,223,"$84,368.04","$65,840.95",,,
RESPIRATORY,31030,SG,N/A,"$12,248.94","$9,603.15",,,
RESPIRATORY,31030,OTHER,402,"$257,362.75","$200,509.29",,,
RESPIRATORY,31030,TOTAL,408,"$269,611.69","$210,112.44",,,
RESPIRATORY,31032,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31032,SG,N/A,"$8,195.99","$6,425.65",,,
RESPIRATORY,31032,OTHER,262,"$173,218.66","$133,333.23",,,
RESPIRATORY,31032,TOTAL,266,"$181,414.65","$139,758.88",,,
RESPIRATORY,31040,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31040,SG,N/A,$544.28,$426.71,,,
RESPIRATORY,31040,OTHER,121,"$72,815.11","$55,802.40",,,
RESPIRATORY,31040,TOTAL,122,"$73,359.39","$56,229.11",,,
RESPIRATORY,31050,OTHER,60,"$33,353.10","$26,124.10",,,
RESPIRATORY,31050,TOTAL,60,"$33,353.10","$26,124.10",,,
RESPIRATORY,31051,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31051,OTHER,65,"$51,648.19","$39,874.10",,,
RESPIRATORY,31051,TOTAL,65,"$51,648.19","$39,874.10",,,
RESPIRATORY,31070,SG,N/A,"$1,985.64","$1,556.74",,,
RESPIRATORY,31070,OTHER,114,"$62,840.76","$49,131.05",,,
RESPIRATORY,31070,TOTAL,115,"$64,826.40","$50,687.79",,,
RESPIRATORY,31075,80S,N/A,$424.87,$333.10,,,
RESPIRATORY,31075,OTHER,48,"$36,555.93","$28,029.96",,,
RESPIRATORY,31075,TOTAL,53,"$36,980.80","$28,363.06",,,
RESPIRATORY,31080,80S,N/A,$213.76,$167.59,,,
RESPIRATORY,31080,OTHER,27,"$23,327.34","$18,288.61",,,
RESPIRATORY,31080,TOTAL,29,"$23,541.10","$18,456.20",,,
RESPIRATORY,31081,80S,N/A,$416.44,$326.49,,,
RESPIRATORY,31081,OTHER,44,"$50,059.22","$38,162.50",,,
RESPIRATORY,31081,TOTAL,46,"$50,475.66","$38,488.99",,,
RESPIRATORY,31084,OTHER,N/A,"$11,410.76","$8,946.03",,,
RESPIRATORY,31084,TOTAL,N/A,"$11,410.76","$8,946.03",,,
RESPIRATORY,31085,80S,11,"$1,791.17","$1,393.21",,,
RESPIRATORY,31085,OTHER,81,"$92,357.78","$70,694.91",,,
RESPIRATORY,31085,TOTAL,92,"$94,148.95","$72,088.12",,,
RESPIRATORY,31086,OTHER,N/A,"$9,397.37","$6,243.15",,,
RESPIRATORY,31086,TOTAL,N/A,"$9,397.37","$6,243.15",,,
RESPIRATORY,31087,80S,N/A,$362.19,$283.96,,,
RESPIRATORY,31087,OTHER,14,"$13,833.67","$10,845.58",,,
RESPIRATORY,31087,TOTAL,16,"$14,195.86","$11,129.54",,,
RESPIRATORY,31090,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31090,OTHER,160,"$193,095.47","$149,312.48",,,
RESPIRATORY,31090,TOTAL,160,"$193,095.47","$149,312.48",,,
RESPIRATORY,31200,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31200,SG,31,"$62,299.23","$48,842.55",,,
RESPIRATORY,31200,OTHER,997,"$728,749.82","$570,271.10",,,
RESPIRATORY,31200,TOTAL,"1,028","$791,049.05","$619,113.65",,,
RESPIRATORY,31201,SG,N/A,$945.12,$740.98,,,
RESPIRATORY,31201,OTHER,186,"$136,665.50","$106,574.72",,,
RESPIRATORY,31201,TOTAL,187,"$137,610.62","$107,315.70",,,
RESPIRATORY,31205,80S,72,"$9,100.32","$7,134.59",,,
RESPIRATORY,31205,SG,N/A,"$2,806.10","$2,199.96",,,
RESPIRATORY,31205,OTHER,578,"$393,248.98","$306,333.84",,,
RESPIRATORY,31205,TOTAL,655,"$405,155.40","$315,668.39",,,
RESPIRATORY,31225,80S,59,"$15,104.90","$11,837.37",,,
RESPIRATORY,31225,OTHER,827,"$1,501,838.16","$1,168,668.13",,,
RESPIRATORY,31225,TOTAL,886,"$1,516,943.06","$1,180,505.50",,,
RESPIRATORY,31230,80S,N/A,$280.36,$219.80,,,
RESPIRATORY,31230,OTHER,59,"$108,983.79","$85,443.30",,,
RESPIRATORY,31230,TOTAL,60,"$109,264.15","$85,663.10",,,
RESPIRATORY,31231,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31231,SG,26,"$1,168.34",$915.94,,,
RESPIRATORY,31231,OTHER,"528,252","$108,718,458.28","$82,513,235.05",,,
RESPIRATORY,31231,TOTAL,"528,278","$108,719,626.62","$82,514,150.99",,,
RESPIRATORY,31233,SG,N/A,$0.00,$0.00,,,
RESPIRATORY,31233,OTHER,"5,838","$1,846,691.38","$1,425,218.96",,,
RESPIRATORY,31233,TOTAL,"5,838","$1,846,691.38","$1,425,218.96",,,
RESPIRATORY,31235,OTHER,"1,136","$392,237.55","$299,609.75",,,
RESPIRATORY,31235,TOTAL,"1,136","$392,237.55","$299,609.75",,,
RESPIRATORY,31237,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31237,SG,87,"$40,572.30","$31,693.39",,,
RESPIRATORY,31237,OTHER,"75,530","$24,010,171.84","$18,402,530.15",,,
RESPIRATORY,31237,TOTAL,"75,617","$24,050,744.14","$18,434,223.54",,,
RESPIRATORY,31238,80S,N/A,$56.47,$44.26,,,
RESPIRATORY,31238,SG,24,"$13,147.19","$9,825.11",,,
RESPIRATORY,31238,OTHER,"26,448","$6,931,653.21","$5,306,039.21",,,
RESPIRATORY,31238,TOTAL,"26,474","$6,944,856.87","$5,315,908.58",,,
RESPIRATORY,31239,80S,13,"$1,212.61",$959.59,,,
RESPIRATORY,31239,SG,31,"$24,058.46","$18,630.45",,,
RESPIRATORY,31239,OTHER,"1,630","$1,175,176.00","$913,375.55",,,
RESPIRATORY,31239,TOTAL,"1,674","$1,200,447.07","$932,965.59",,,
RESPIRATORY,31240,80S,N/A,$134.61,$105.52,,,
RESPIRATORY,31240,SG,62,"$40,525.11","$30,620.21",,,
RESPIRATORY,31240,OTHER,"4,914","$1,140,010.82","$881,344.15",,,
RESPIRATORY,31240,TOTAL,"4,982","$1,180,670.54","$912,069.88",,,
RESPIRATORY,31254,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31254,SG,151,"$91,740.29","$70,958.21",,,
RESPIRATORY,31254,OTHER,"9,497","$2,865,999.27","$2,206,956.48",,,
RESPIRATORY,31254,TOTAL,"9,648","$2,957,739.56","$2,277,914.69",,,
RESPIRATORY,31255,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31255,SG,554,"$618,597.24","$472,759.84",,,
RESPIRATORY,31255,OTHER,"26,087","$14,872,589.01","$11,470,697.30",,,
RESPIRATORY,31255,TOTAL,"26,641","$15,491,186.25","$11,943,457.14",,,
RESPIRATORY,31256,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31256,SG,350,"$229,123.20","$175,727.97",,,
RESPIRATORY,31256,OTHER,"14,093","$4,075,710.85","$3,147,578.73",,,
RESPIRATORY,31256,TOTAL,"14,443","$4,304,834.05","$3,323,306.70",,,
RESPIRATORY,31267,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31267,SG,428,"$277,103.07","$214,357.93",,,
RESPIRATORY,31267,OTHER,"23,601","$8,464,640.20","$6,535,451.55",,,
RESPIRATORY,31267,TOTAL,"24,029","$8,741,743.27","$6,749,809.48",,,
RESPIRATORY,31276,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31276,SG,387,"$381,934.71","$293,656.74",,,
RESPIRATORY,31276,OTHER,"18,171","$13,712,762.58","$10,582,599.73",,,
RESPIRATORY,31276,TOTAL,"18,558","$14,094,697.29","$10,876,256.47",,,
RESPIRATORY,31287,80S,N/A,$255.98,$200.70,,,
RESPIRATORY,31287,SG,172,"$204,407.63","$155,421.98",,,
RESPIRATORY,31287,OTHER,"7,508","$3,259,484.60","$2,508,516.01",,,
RESPIRATORY,31287,TOTAL,"7,685","$3,464,148.21","$2,664,138.69",,,
RESPIRATORY,31288,80S,N/A,$402.76,$315.76,,,
RESPIRATORY,31288,SG,154,"$190,177.37","$149,098.83",,,
RESPIRATORY,31288,OTHER,"8,299","$3,723,708.31","$2,875,262.81",,,
RESPIRATORY,31288,TOTAL,"8,462","$3,914,288.44","$3,024,677.40",,,
RESPIRATORY,31290,80S,N/A,$387.80,$304.04,,,
RESPIRATORY,31290,SG,N/A,$0.00,$0.00,,,
RESPIRATORY,31290,OTHER,165,"$180,897.20","$137,930.00",,,
RESPIRATORY,31290,TOTAL,167,"$181,285.00","$138,234.04",,,
RESPIRATORY,31291,80S,N/A,$798.05,$625.67,,,
RESPIRATORY,31291,OTHER,168,"$203,784.85","$158,350.25",,,
RESPIRATORY,31291,TOTAL,172,"$204,582.90","$158,975.92",,,
RESPIRATORY,31292,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31292,SG,N/A,$0.00,$0.00,,,
RESPIRATORY,31292,OTHER,158,"$160,741.78","$125,328.84",,,
RESPIRATORY,31292,TOTAL,158,"$160,741.78","$125,328.84",,,
RESPIRATORY,31293,80S,N/A,$539.95,$423.32,,,
RESPIRATORY,31293,OTHER,65,"$77,217.73","$60,481.07",,,
RESPIRATORY,31293,TOTAL,66,"$77,757.68","$60,904.39",,,
RESPIRATORY,31294,OTHER,34,"$36,509.23","$28,613.29",,,
RESPIRATORY,31294,TOTAL,34,"$36,509.23","$28,613.29",,,
RESPIRATORY,31295,80S,392,"$91,937.85","$71,299.14",,,
RESPIRATORY,31295,SG,12,"$12,335.23","$9,670.80",,,
RESPIRATORY,31295,OTHER,"14,568","$23,340,671.42","$18,146,780.11",,,
RESPIRATORY,31295,TOTAL,"14,972","$23,444,944.50","$18,227,750.05",,,
RESPIRATORY,31296,80S,392,"$164,301.99","$127,884.45",,,
RESPIRATORY,31296,SG,19,"$23,506.79","$18,429.28",,,
RESPIRATORY,31296,OTHER,"15,036","$37,459,736.10","$29,094,922.87",,,
RESPIRATORY,31296,TOTAL,"15,447","$37,647,544.88","$29,241,236.60",,,
RESPIRATORY,31297,80S,65,"$14,612.18","$11,455.87",,,
RESPIRATORY,31297,SG,N/A,"$3,284.10","$2,574.75",,,
RESPIRATORY,31297,OTHER,"9,589","$12,956,449.33","$10,076,693.58",,,
RESPIRATORY,31297,TOTAL,"9,660","$12,974,345.61","$10,090,724.20",,,
RESPIRATORY,31299,80S,N/A,$193.57,$151.77,,,
RESPIRATORY,31299,OTHER,330,"$344,366.76","$267,082.19",,,
RESPIRATORY,31299,TOTAL,332,"$344,560.33","$267,233.96",,,
RESPIRATORY,31300,80S,N/A,$498.06,$390.48,,,
RESPIRATORY,31300,OTHER,82,"$100,288.81","$77,434.41",,,
RESPIRATORY,31300,TOTAL,85,"$100,786.87","$77,824.89",,,
RESPIRATORY,31320,OTHER,N/A,"$6,657.59","$5,204.09",,,
RESPIRATORY,31320,TOTAL,N/A,"$6,657.59","$5,204.09",,,
RESPIRATORY,31360,80S,89,"$26,787.00","$20,649.09",,,
RESPIRATORY,31360,OTHER,664,"$1,140,706.07","$882,110.23",,,
RESPIRATORY,31360,TOTAL,753,"$1,167,493.07","$902,759.32",,,
RESPIRATORY,31365,80S,29,"$11,803.10","$9,250.50",,,
RESPIRATORY,31365,OTHER,245,"$640,521.29","$495,345.51",,,
RESPIRATORY,31365,TOTAL,274,"$652,324.39","$504,596.01",,,
RESPIRATORY,31367,80S,N/A,"$2,849.23","$2,232.50",,,
RESPIRATORY,31367,OTHER,59,"$114,869.94","$89,821.47",,,
RESPIRATORY,31367,TOTAL,69,"$117,719.17","$92,053.97",,,
RESPIRATORY,31368,OTHER,N/A,"$11,646.69","$9,131.00",,,
RESPIRATORY,31368,TOTAL,N/A,"$11,646.69","$9,131.00",,,
RESPIRATORY,31370,80S,N/A,$600.17,$470.52,,,
RESPIRATORY,31370,OTHER,45,"$96,049.80","$75,173.04",,,
RESPIRATORY,31370,TOTAL,47,"$96,649.97","$75,643.56",,,
RESPIRATORY,31375,OTHER,24,"$40,446.48","$30,671.69",,,
RESPIRATORY,31375,TOTAL,24,"$40,446.48","$30,671.69",,,
RESPIRATORY,31380,OTHER,18,"$36,836.67","$28,865.58",,,
RESPIRATORY,31380,TOTAL,18,"$36,836.67","$28,865.58",,,
RESPIRATORY,31382,80S,N/A,$379.72,$297.70,,,
RESPIRATORY,31382,OTHER,15,"$31,758.00","$24,890.02",,,
RESPIRATORY,31382,TOTAL,16,"$32,137.72","$25,187.72",,,
RESPIRATORY,31390,80S,N/A,"$3,095.43","$2,426.84",,,
RESPIRATORY,31390,OTHER,80,"$227,236.48","$174,659.31",,,
RESPIRATORY,31390,TOTAL,87,"$230,331.91","$177,086.15",,,
RESPIRATORY,31395,80S,N/A,"$3,978.08","$3,111.24",,,
RESPIRATORY,31395,OTHER,60,"$173,927.54","$136,196.49",,,
RESPIRATORY,31395,TOTAL,69,"$177,905.62","$139,307.73",,,
RESPIRATORY,31400,80S,N/A,$75.33,$59.05,,,
RESPIRATORY,31400,OTHER,59,"$38,521.18","$30,211.33",,,
RESPIRATORY,31400,TOTAL,60,"$38,596.51","$30,270.38",,,
RESPIRATORY,31420,80S,N/A,$276.81,$126.56,,,
RESPIRATORY,31420,OTHER,44,"$33,557.00","$25,743.33",,,
RESPIRATORY,31420,TOTAL,46,"$33,833.81","$25,869.89",,,
RESPIRATORY,31500,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31500,OTHER,"281,218","$31,898,896.76","$24,801,384.17",,,
RESPIRATORY,31500,TOTAL,"281,218","$31,898,896.76","$24,801,384.17",,,
RESPIRATORY,31502,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31502,OTHER,"13,128","$417,644.04","$320,299.33",,,
RESPIRATORY,31502,TOTAL,"13,128","$417,644.04","$320,299.33",,,
RESPIRATORY,31505,SG,N/A,$32.86,$25.76,,,
RESPIRATORY,31505,OTHER,"12,481","$972,017.42","$731,953.08",,,
RESPIRATORY,31505,TOTAL,"12,482","$972,050.28","$731,978.84",,,
RESPIRATORY,31510,OTHER,106,"$17,090.01","$12,919.06",,,
RESPIRATORY,31510,TOTAL,106,"$17,090.01","$12,919.06",,,
RESPIRATORY,31511,SG,N/A,$46.29,$36.29,,,
RESPIRATORY,31511,OTHER,84,"$12,953.77","$9,819.94",,,
RESPIRATORY,31511,TOTAL,85,"$13,000.06","$9,856.23",,,
RESPIRATORY,31512,OTHER,26,"$4,553.13","$3,566.97",,,
RESPIRATORY,31512,TOTAL,26,"$4,553.13","$3,566.97",,,
RESPIRATORY,31513,OTHER,308,"$36,087.10","$26,939.70",,,
RESPIRATORY,31513,TOTAL,308,"$36,087.10","$26,939.70",,,
RESPIRATORY,31515,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31515,SG,N/A,"$1,126.95",$883.53,,,
RESPIRATORY,31515,OTHER,647,"$71,258.35","$55,081.56",,,
RESPIRATORY,31515,TOTAL,649,"$72,385.30","$55,965.09",,,
RESPIRATORY,31520,OTHER,11,"$1,284.36","$1,005.70",,,
RESPIRATORY,31520,TOTAL,11,"$1,284.36","$1,005.70",,,
RESPIRATORY,31525,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31525,SG,29,"$15,224.77","$11,936.19",,,
RESPIRATORY,31525,OTHER,"12,656","$2,389,638.74","$1,834,784.16",,,
RESPIRATORY,31525,TOTAL,"12,685","$2,404,863.51","$1,846,720.35",,,
RESPIRATORY,31526,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31526,SG,13,"$8,230.47","$6,452.72",,,
RESPIRATORY,31526,OTHER,"2,315","$356,085.68","$272,703.30",,,
RESPIRATORY,31526,TOTAL,"2,328","$364,316.15","$279,156.02",,,
RESPIRATORY,31527,OTHER,32,"$5,666.26","$4,442.33",,,
RESPIRATORY,31527,TOTAL,32,"$5,666.26","$4,442.33",,,
RESPIRATORY,31528,80S,N/A,$50.72,$39.77,,,
RESPIRATORY,31528,SG,N/A,"$1,017.37",$797.62,,,
RESPIRATORY,31528,OTHER,531,"$75,966.43","$58,907.77",,,
RESPIRATORY,31528,TOTAL,535,"$77,034.52","$59,745.16",,,
RESPIRATORY,31529,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31529,SG,N/A,$599.54,$470.04,,,
RESPIRATORY,31529,OTHER,461,"$56,891.56","$43,642.09",,,
RESPIRATORY,31529,TOTAL,462,"$57,491.10","$44,112.13",,,
RESPIRATORY,31530,OTHER,266,"$57,041.04","$43,939.97",,,
RESPIRATORY,31530,TOTAL,266,"$57,041.04","$43,939.97",,,
RESPIRATORY,31531,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31531,SG,N/A,$659.98,$415.47,,,
RESPIRATORY,31531,OTHER,174,"$35,882.45","$27,595.72",,,
RESPIRATORY,31531,TOTAL,175,"$36,542.43","$28,011.19",,,
RESPIRATORY,31535,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31535,SG,90,"$97,218.39","$73,544.80",,,
RESPIRATORY,31535,OTHER,"7,577","$1,977,647.68","$1,527,508.86",,,
RESPIRATORY,31535,TOTAL,"7,667","$2,074,866.07","$1,601,053.66",,,
RESPIRATORY,31536,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31536,SG,74,"$80,688.48","$59,955.41",,,
RESPIRATORY,31536,OTHER,"9,064","$2,795,547.59","$2,154,194.35",,,
RESPIRATORY,31536,TOTAL,"9,138","$2,876,236.07","$2,214,149.76",,,
RESPIRATORY,31540,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31540,SG,13,"$13,929.64","$10,920.86",,,
RESPIRATORY,31540,OTHER,807,"$322,693.72","$251,000.60",,,
RESPIRATORY,31540,TOTAL,820,"$336,623.36","$261,921.46",,,
RESPIRATORY,31541,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31541,SG,66,"$70,982.00","$53,950.44",,,
RESPIRATORY,31541,OTHER,"9,610","$3,553,710.89","$2,733,164.52",,,
RESPIRATORY,31541,TOTAL,"9,676","$3,624,692.89","$2,787,114.96",,,
RESPIRATORY,31545,80S,N/A,$0.00,$0.00,,,
RESPIRATORY,31545,SG,11,"$12,122.41","$9,443.72",,,
RESPIRATORY,31545,OTHER,993,"$446,182.56","$340,519.41",,,
RESPIRATORY,31545,TOTAL,"1,004","$458,304.97","$349,963.13",,,
RESPIRATORY,31546,OTHER,16,"$10,561.13","$8,159.78",,,
RESPIRATORY,31546,TOTAL,16,"$10,561.13","$8,159.78",,,
RESPIRATORY,31560,80S,N/A,$47.43,$37.18,,,
