CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"2013 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17969,,,,,,
MUSCULOSKELETAL,26686,OTHER,68,"$56,850.75","$44,684.89",
MUSCULOSKELETAL,26686,TOTAL,81,"$62,214.51","$48,894.85",
MUSCULOSKELETAL,26700,OTHER,618,"$163,738.75","$125,984.40",
MUSCULOSKELETAL,26700,TOTAL,618,"$163,738.75","$125,984.40",
MUSCULOSKELETAL,26705,80S,N/A,$36.56,$28.66,
MUSCULOSKELETAL,26705,OTHER,143,"$38,671.56","$30,311.52",
MUSCULOSKELETAL,26705,TOTAL,144,"$38,708.12","$30,340.18",
MUSCULOSKELETAL,26706,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26706,SG,N/A,$683.72,$536.04,
MUSCULOSKELETAL,26706,OTHER,128,"$34,861.95","$27,425.08",
MUSCULOSKELETAL,26706,TOTAL,130,"$35,545.67","$27,961.12",
MUSCULOSKELETAL,26715,80S,14,$990.81,$782.15,
MUSCULOSKELETAL,26715,SG,N/A,"$4,764.57","$3,672.46",
MUSCULOSKELETAL,26715,OTHER,254,"$139,650.90","$108,429.70",
MUSCULOSKELETAL,26715,TOTAL,273,"$145,406.28","$112,884.31",
MUSCULOSKELETAL,26720,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26720,OTHER,12626,"$2,071,655.95","$1,568,637.32",
MUSCULOSKELETAL,26720,TOTAL,12626,"$2,071,655.95","$1,568,637.32",
MUSCULOSKELETAL,26725,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26725,SG,N/A,$268.19,$212.74,
MUSCULOSKELETAL,26725,OTHER,2540,"$714,576.04","$549,248.27",
MUSCULOSKELETAL,26725,TOTAL,2544,"$714,844.23","$549,461.01",
MUSCULOSKELETAL,26727,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26727,SG,62,"$58,212.25","$45,669.55",
MUSCULOSKELETAL,26727,OTHER,2702,"$1,428,019.26","$1,109,256.98",
MUSCULOSKELETAL,26727,TOTAL,2764,"$1,486,231.51","$1,154,926.53",
MUSCULOSKELETAL,26735,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26735,SG,25,"$25,875.24","$17,885.87",
MUSCULOSKELETAL,26735,OTHER,1875,"$1,072,350.03","$832,650.80",
MUSCULOSKELETAL,26735,TOTAL,1900,"$1,098,225.27","$850,536.67",
MUSCULOSKELETAL,26740,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26740,OTHER,1155,"$241,562.12","$183,838.67",
MUSCULOSKELETAL,26740,TOTAL,1155,"$241,562.12","$183,838.67",
MUSCULOSKELETAL,26742,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26742,SG,N/A,$38.53,$30.20,
MUSCULOSKELETAL,26742,OTHER,317,"$92,101.95","$71,236.34",
MUSCULOSKELETAL,26742,TOTAL,318,"$92,140.48","$71,266.54",
MUSCULOSKELETAL,26746,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26746,SG,23,"$22,341.63","$17,620.39",
MUSCULOSKELETAL,26746,OTHER,1197,"$839,213.36","$650,942.72",
MUSCULOSKELETAL,26746,TOTAL,1220,"$861,554.99","$668,563.11",
MUSCULOSKELETAL,26750,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26750,OTHER,7937,"$1,222,040.07","$921,667.98",
MUSCULOSKELETAL,26750,TOTAL,7937,"$1,222,040.07","$921,667.98",
MUSCULOSKELETAL,26755,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26755,OTHER,526,"$129,903.40","$100,303.71",
MUSCULOSKELETAL,26755,TOTAL,526,"$129,903.40","$100,303.71",
MUSCULOSKELETAL,26756,80S,15,$809.10,$637.97,
MUSCULOSKELETAL,26756,SG,N/A,"$7,316.15","$5,774.63",
MUSCULOSKELETAL,26756,OTHER,473,"$213,611.96","$162,058.93",
MUSCULOSKELETAL,26756,TOTAL,496,"$221,737.21","$168,471.53",
MUSCULOSKELETAL,26765,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26765,SG,15,"$14,556.70","$11,444.50",
MUSCULOSKELETAL,26765,OTHER,1600,"$768,056.07","$595,907.96",
MUSCULOSKELETAL,26765,TOTAL,1615,"$782,612.77","$607,352.46",
MUSCULOSKELETAL,26770,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26770,OTHER,5691,"$1,230,675.95","$940,214.88",
MUSCULOSKELETAL,26770,TOTAL,5691,"$1,230,675.95","$940,214.88",
MUSCULOSKELETAL,26775,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26775,SG,N/A,$238.29,$186.82,
MUSCULOSKELETAL,26775,OTHER,534,"$162,875.20","$125,721.31",
MUSCULOSKELETAL,26775,TOTAL,535,"$163,113.49","$125,908.13",
MUSCULOSKELETAL,26776,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26776,SG,11,"$10,893.92","$8,526.99",
MUSCULOSKELETAL,26776,OTHER,326,"$148,412.98","$115,853.22",
MUSCULOSKELETAL,26776,TOTAL,337,"$159,306.90","$124,380.21",
MUSCULOSKELETAL,26785,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26785,SG,13,"$12,924.60","$10,209.74",
MUSCULOSKELETAL,26785,OTHER,557,"$299,857.28","$233,903.57",
MUSCULOSKELETAL,26785,TOTAL,570,"$312,781.88","$244,113.31",
MUSCULOSKELETAL,26820,80S,N/A,$254.22,$203.37,
MUSCULOSKELETAL,26820,SG,N/A,"$1,200.81",$941.44,
MUSCULOSKELETAL,26820,OTHER,30,"$20,062.21","$15,837.51",
MUSCULOSKELETAL,26820,TOTAL,34,"$21,517.24","$16,982.32",
MUSCULOSKELETAL,26841,80S,24,"$2,151.53","$1,693.67",
MUSCULOSKELETAL,26841,SG,N/A,"$6,945.41","$5,379.01",
MUSCULOSKELETAL,26841,OTHER,280,"$202,575.16","$156,810.34",
MUSCULOSKELETAL,26841,TOTAL,311,"$211,672.10","$163,883.02",
MUSCULOSKELETAL,26842,80S,26,"$2,576.38","$2,034.91",
MUSCULOSKELETAL,26842,SG,N/A,"$3,577.01","$2,040.82",
MUSCULOSKELETAL,26842,OTHER,137,"$103,877.99","$80,960.76",
MUSCULOSKELETAL,26842,TOTAL,167,"$110,031.38","$85,036.49",
MUSCULOSKELETAL,26843,80S,N/A,$584.83,$344.37,
MUSCULOSKELETAL,26843,OTHER,42,"$29,862.11","$23,474.74",
MUSCULOSKELETAL,26843,TOTAL,49,"$30,446.94","$23,819.11",
MUSCULOSKELETAL,26844,80S,11,$931.78,$698.90,
MUSCULOSKELETAL,26844,SG,N/A,"$1,810.70","$1,419.59",
MUSCULOSKELETAL,26844,OTHER,65,"$44,518.50","$34,552.43",
MUSCULOSKELETAL,26844,TOTAL,78,"$47,260.98","$36,670.92",
MUSCULOSKELETAL,26850,80S,84,"$6,011.88","$4,565.00",
MUSCULOSKELETAL,26850,SG,56,"$46,721.40","$35,392.44",
MUSCULOSKELETAL,26850,OTHER,1728,"$1,027,399.30","$795,352.51",
MUSCULOSKELETAL,26850,TOTAL,1868,"$1,080,132.58","$835,309.95",
MUSCULOSKELETAL,26852,80S,99,"$7,578.00","$5,856.08",
MUSCULOSKELETAL,26852,SG,14,"$10,348.84","$8,187.15",
MUSCULOSKELETAL,26852,OTHER,493,"$310,332.87","$241,176.16",
MUSCULOSKELETAL,26852,TOTAL,606,"$328,259.71","$255,219.39",
MUSCULOSKELETAL,26860,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26860,SG,173,"$178,706.08","$137,497.52",
MUSCULOSKELETAL,26860,OTHER,5225,"$3,332,240.83","$2,578,812.52",
MUSCULOSKELETAL,26860,TOTAL,5398,"$3,510,946.91","$2,716,310.04",
MUSCULOSKELETAL,26861,80S,N/A,$13.85,$11.08,
MUSCULOSKELETAL,26861,SG,17,"$15,065.79","$11,040.09",
MUSCULOSKELETAL,26861,OTHER,975,"$240,554.59","$186,747.82",
MUSCULOSKELETAL,26861,TOTAL,993,"$255,634.23","$197,798.99",
MUSCULOSKELETAL,26862,80S,94,"$8,360.37","$6,392.47",
MUSCULOSKELETAL,26862,SG,25,"$27,729.41","$21,249.48",
MUSCULOSKELETAL,26862,OTHER,790,"$610,782.37","$475,707.65",
MUSCULOSKELETAL,26862,TOTAL,909,"$646,872.15","$503,349.60",
MUSCULOSKELETAL,26863,80S,14,$449.08,$337.27,
MUSCULOSKELETAL,26863,SG,N/A,"$1,739.62","$1,363.85",
MUSCULOSKELETAL,26863,OTHER,126,"$50,525.31","$38,157.06",
MUSCULOSKELETAL,26863,TOTAL,142,"$52,714.01","$39,858.18",
MUSCULOSKELETAL,26910,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26910,SG,N/A,"$5,636.06","$4,418.65",
MUSCULOSKELETAL,26910,OTHER,1229,"$776,026.25","$606,205.78",
MUSCULOSKELETAL,26910,TOTAL,1234,"$781,662.31","$610,624.43",
MUSCULOSKELETAL,26951,80S,N/A,$49.29,$38.64,
MUSCULOSKELETAL,26951,SG,71,"$43,340.09","$33,363.80",
MUSCULOSKELETAL,26951,OTHER,7604,"$4,176,553.97","$3,248,378.82",
MUSCULOSKELETAL,26951,TOTAL,7676,"$4,219,943.35","$3,281,781.26",
MUSCULOSKELETAL,26952,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26952,SG,21,"$12,775.44","$9,722.29",
MUSCULOSKELETAL,26952,OTHER,2121,"$1,170,964.47","$910,945.82",
MUSCULOSKELETAL,26952,TOTAL,2142,"$1,183,739.91","$920,668.11",
MUSCULOSKELETAL,26989,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26989,OTHER,145,"$48,662.39","$38,286.11",
MUSCULOSKELETAL,26989,TOTAL,145,"$48,662.39","$38,286.11",
MUSCULOSKELETAL,26990,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,26990,SG,N/A,"$2,724.84","$2,149.56",
MUSCULOSKELETAL,26990,OTHER,4761,"$2,386,040.95","$1,869,375.65",
MUSCULOSKELETAL,26990,TOTAL,4764,"$2,388,765.79","$1,871,525.21",
MUSCULOSKELETAL,26991,80S,26,"$1,773.54","$1,399.83",
MUSCULOSKELETAL,26991,OTHER,278,"$118,650.02","$92,861.08",
MUSCULOSKELETAL,26991,TOTAL,304,"$120,423.56","$94,260.91",
MUSCULOSKELETAL,26992,80S,80,"$8,451.20","$6,585.86",
MUSCULOSKELETAL,26992,OTHER,616,"$480,080.30","$374,432.25",
MUSCULOSKELETAL,26992,TOTAL,696,"$488,531.50","$381,018.11",
MUSCULOSKELETAL,27000,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27000,OTHER,498,"$168,887.02","$131,586.78",
MUSCULOSKELETAL,27000,TOTAL,498,"$168,887.02","$131,586.78",
MUSCULOSKELETAL,27001,80S,65,"$2,914.98","$2,302.94",
MUSCULOSKELETAL,27001,SG,N/A,"$1,347.72","$1,056.62",
MUSCULOSKELETAL,27001,OTHER,245,"$86,885.31","$67,964.43",
MUSCULOSKELETAL,27001,TOTAL,311,"$91,148.01","$71,323.99",
MUSCULOSKELETAL,27003,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27003,OTHER,N/A,"$3,358.85","$2,633.32",
MUSCULOSKELETAL,27003,TOTAL,N/A,"$3,358.85","$2,633.32",
MUSCULOSKELETAL,27005,80S,93,"$6,056.09","$4,758.68",
MUSCULOSKELETAL,27005,SG,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27005,OTHER,224,"$110,532.73","$85,716.08",
MUSCULOSKELETAL,27005,TOTAL,317,"$116,588.82","$90,474.76",
MUSCULOSKELETAL,27006,80S,144,"$11,484.63","$8,888.80",
MUSCULOSKELETAL,27006,OTHER,392,"$225,842.28","$175,553.63",
MUSCULOSKELETAL,27006,TOTAL,536,"$237,326.91","$184,442.43",
MUSCULOSKELETAL,27025,80S,54,"$5,326.06","$4,140.94",
MUSCULOSKELETAL,27025,SG,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27025,OTHER,487,"$341,264.49","$266,910.72",
MUSCULOSKELETAL,27025,TOTAL,541,"$346,590.55","$271,051.66",
MUSCULOSKELETAL,27027,80S,13,"$1,246.37",$980.08,
MUSCULOSKELETAL,27027,OTHER,113,"$83,845.85","$65,211.44",
MUSCULOSKELETAL,27027,TOTAL,126,"$85,092.22","$66,191.52",
MUSCULOSKELETAL,27030,80S,509,"$59,251.45","$46,248.30",
MUSCULOSKELETAL,27030,OTHER,1768,"$1,324,464.80","$1,035,270.95",
MUSCULOSKELETAL,27030,TOTAL,2277,"$1,383,716.25","$1,081,519.25",
MUSCULOSKELETAL,27033,80S,145,"$17,123.25","$13,453.04",
MUSCULOSKELETAL,27033,OTHER,419,"$325,084.27","$255,213.20",
MUSCULOSKELETAL,27033,TOTAL,564,"$342,207.52","$268,666.24",
MUSCULOSKELETAL,27035,80S,N/A,$159.03,$124.68,
MUSCULOSKELETAL,27035,OTHER,43,"$44,620.01","$34,300.25",
MUSCULOSKELETAL,27035,TOTAL,44,"$44,779.04","$34,424.93",
MUSCULOSKELETAL,27036,80S,216,"$21,956.93","$17,245.44",
MUSCULOSKELETAL,27036,OTHER,552,"$386,008.76","$303,043.30",
MUSCULOSKELETAL,27036,TOTAL,768,"$407,965.69","$320,288.74",
MUSCULOSKELETAL,27040,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27040,OTHER,368,"$87,897.31","$68,397.94",
MUSCULOSKELETAL,27040,TOTAL,368,"$87,897.31","$68,397.94",
MUSCULOSKELETAL,27041,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27041,OTHER,591,"$304,052.36","$238,653.32",
MUSCULOSKELETAL,27041,TOTAL,591,"$304,052.36","$238,653.32",
MUSCULOSKELETAL,27043,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27043,SG,N/A,"$7,229.63","$5,598.72",
MUSCULOSKELETAL,27043,OTHER,1393,"$693,435.01","$539,017.66",
MUSCULOSKELETAL,27043,TOTAL,1402,"$700,664.64","$544,616.38",
MUSCULOSKELETAL,27045,80S,103,"$8,163.21","$6,234.90",
MUSCULOSKELETAL,27045,SG,N/A,"$2,090.19","$1,655.93",
MUSCULOSKELETAL,27045,OTHER,698,"$451,611.49","$351,295.65",
MUSCULOSKELETAL,27045,TOTAL,803,"$461,864.89","$359,186.48",
MUSCULOSKELETAL,27047,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27047,SG,N/A,"$2,391.68","$1,875.08",
MUSCULOSKELETAL,27047,OTHER,971,"$369,987.43","$286,299.90",
MUSCULOSKELETAL,27047,TOTAL,975,"$372,379.11","$288,174.98",
MUSCULOSKELETAL,27048,80S,98,"$5,628.46","$4,426.18",
MUSCULOSKELETAL,27048,SG,N/A,"$3,598.81","$2,837.72",
MUSCULOSKELETAL,27048,OTHER,527,"$279,632.54","$217,575.06",
MUSCULOSKELETAL,27048,TOTAL,631,"$288,859.81","$224,838.96",
MUSCULOSKELETAL,27049,80S,29,"$5,726.23","$4,506.52",
MUSCULOSKELETAL,27049,OTHER,142,"$177,176.98","$138,191.79",
MUSCULOSKELETAL,27049,TOTAL,171,"$182,903.21","$142,698.31",
MUSCULOSKELETAL,27050,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27050,OTHER,11,"$3,481.97","$2,742.47",
MUSCULOSKELETAL,27050,TOTAL,11,"$3,481.97","$2,742.47",
MUSCULOSKELETAL,27052,80S,17,"$1,054.70",$831.43,
MUSCULOSKELETAL,27052,OTHER,82,"$31,481.45","$24,778.86",
MUSCULOSKELETAL,27052,TOTAL,99,"$32,536.15","$25,610.29",
MUSCULOSKELETAL,27054,80S,222,"$15,438.86","$12,204.56",
MUSCULOSKELETAL,27054,OTHER,472,"$200,068.94","$156,853.62",
MUSCULOSKELETAL,27054,TOTAL,694,"$215,507.80","$169,058.18",
MUSCULOSKELETAL,27057,80S,N/A,$657.74,$519.75,
MUSCULOSKELETAL,27057,OTHER,41,"$35,140.64","$27,667.52",
MUSCULOSKELETAL,27057,TOTAL,47,"$35,798.38","$28,187.27",
MUSCULOSKELETAL,27059,80S,59,"$16,309.88","$12,860.57",
MUSCULOSKELETAL,27059,SG,N/A,"$1,276.76","$1,021.41",
MUSCULOSKELETAL,27059,OTHER,412,"$724,992.25","$564,560.42",
MUSCULOSKELETAL,27059,TOTAL,472,"$742,578.89","$578,442.40",
MUSCULOSKELETAL,27060,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27060,OTHER,71,"$24,436.79","$18,879.23",
MUSCULOSKELETAL,27060,TOTAL,71,"$24,436.79","$18,879.23",
MUSCULOSKELETAL,27062,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27062,SG,24,"$16,744.71","$12,328.33",
MUSCULOSKELETAL,27062,OTHER,1702,"$667,554.49","$517,505.25",
MUSCULOSKELETAL,27062,TOTAL,1726,"$684,299.20","$529,833.58",
MUSCULOSKELETAL,27065,80S,32,"$1,653.43","$1,303.52",
MUSCULOSKELETAL,27065,SG,N/A,$887.57,$695.86,
MUSCULOSKELETAL,27065,OTHER,151,"$54,866.65","$42,864.18",
MUSCULOSKELETAL,27065,TOTAL,184,"$57,407.65","$44,863.56",
MUSCULOSKELETAL,27066,80S,120,"$8,524.49","$6,668.10",
MUSCULOSKELETAL,27066,SG,N/A,"$2,659.78","$2,085.28",
MUSCULOSKELETAL,27066,OTHER,245,"$137,830.05","$107,762.20",
MUSCULOSKELETAL,27066,TOTAL,367,"$149,014.32","$116,515.58",
MUSCULOSKELETAL,27067,80S,N/A,$148.39,$116.34,
MUSCULOSKELETAL,27067,OTHER,N/A,"$1,608.84","$1,261.33",
MUSCULOSKELETAL,27067,TOTAL,N/A,"$1,757.23","$1,377.67",
MUSCULOSKELETAL,27070,80S,56,"$4,655.68","$3,581.28",
MUSCULOSKELETAL,27070,OTHER,196,"$125,183.47","$97,142.40",
MUSCULOSKELETAL,27070,TOTAL,252,"$129,839.15","$100,723.68",
MUSCULOSKELETAL,27071,80S,127,"$12,756.96","$9,988.54",
MUSCULOSKELETAL,27071,SG,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27071,OTHER,633,"$486,499.35","$380,983.53",
MUSCULOSKELETAL,27071,TOTAL,760,"$499,256.31","$390,972.07",
MUSCULOSKELETAL,27075,80S,N/A,"$1,775.41","$1,395.44",
MUSCULOSKELETAL,27075,OTHER,72,"$143,647.26","$112,097.53",
MUSCULOSKELETAL,27075,TOTAL,78,"$145,422.67","$113,492.97",
MUSCULOSKELETAL,27076,80S,20,"$7,446.91","$5,262.01",
MUSCULOSKELETAL,27076,OTHER,68,"$171,706.03","$127,779.43",
MUSCULOSKELETAL,27076,TOTAL,88,"$179,152.94","$133,041.44",
MUSCULOSKELETAL,27077,80S,N/A,"$1,769.35","$1,400.99",
MUSCULOSKELETAL,27077,OTHER,13,"$36,326.30","$28,522.74",
MUSCULOSKELETAL,27077,TOTAL,17,"$38,095.65","$29,923.73",
MUSCULOSKELETAL,27078,80S,N/A,"$1,842.00","$1,450.71",
MUSCULOSKELETAL,27078,OTHER,29,"$53,276.87","$42,027.24",
MUSCULOSKELETAL,27078,TOTAL,36,"$55,118.87","$43,477.95",
MUSCULOSKELETAL,27080,80S,84,"$5,530.44","$4,184.54",
MUSCULOSKELETAL,27080,SG,N/A,"$2,818.02","$1,390.52",
MUSCULOSKELETAL,27080,OTHER,316,"$140,400.87","$108,520.05",
MUSCULOSKELETAL,27080,TOTAL,402,"$148,749.33","$114,095.11",
MUSCULOSKELETAL,27086,80S,N/A,$30.62,$24.01,
MUSCULOSKELETAL,27086,OTHER,85,"$13,294.41","$10,432.90",
MUSCULOSKELETAL,27086,TOTAL,87,"$13,325.03","$10,456.91",
MUSCULOSKELETAL,27087,80S,39,"$2,616.94","$2,055.63",
MUSCULOSKELETAL,27087,SG,N/A,$950.01,$744.81,
MUSCULOSKELETAL,27087,OTHER,227,"$111,913.31","$87,876.02",
MUSCULOSKELETAL,27087,TOTAL,267,"$115,480.26","$90,676.46",
MUSCULOSKELETAL,27090,80S,205,"$19,023.49","$14,938.53",
MUSCULOSKELETAL,27090,OTHER,522,"$320,510.05","$251,135.72",
MUSCULOSKELETAL,27090,TOTAL,727,"$339,533.54","$266,074.25",
MUSCULOSKELETAL,27091,80S,936,"$201,609.96","$158,150.74",
MUSCULOSKELETAL,27091,OTHER,2148,"$3,140,534.42","$2,454,043.67",
MUSCULOSKELETAL,27091,TOTAL,3084,"$3,342,144.38","$2,612,194.41",
MUSCULOSKELETAL,27093,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27093,SG,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27093,OTHER,20681,"$2,985,354.78","$2,271,996.04",
MUSCULOSKELETAL,27093,TOTAL,20681,"$2,985,354.78","$2,271,996.04",
MUSCULOSKELETAL,27095,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27095,SG,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27095,OTHER,5295,"$700,729.90","$532,177.38",
MUSCULOSKELETAL,27095,TOTAL,5295,"$700,729.90","$532,177.38",
MUSCULOSKELETAL,27096,80S,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27096,SG,N/A,$0.00,$0.00,
MUSCULOSKELETAL,27096,OTHER,266468,"$37,900,655.45","$28,756,673.41",
MUSCULOSKELETAL,27096,TOTAL,266468,"$37,900,655.45","$28,756,673.41",
MUSCULOSKELETAL,27097,80S,23,"$1,406.36","$1,107.84",
MUSCULOSKELETAL,27097,OTHER,69,"$34,706.38","$27,323.23",
MUSCULOSKELETAL,27097,TOTAL,92,"$36,112.74","$28,431.07",
MUSCULOSKELETAL,27098,80S,N/A,$47.09,$37.67,
MUSCULOSKELETAL,27098,SG,N/A,$187.48,$146.98,
MUSCULOSKELETAL,27098,OTHER,20,"$11,145.80","$8,785.14",
MUSCULOSKELETAL,27098,TOTAL,22,"$11,380.37","$8,969.79",
MUSCULOSKELETAL,27100,80S,37,"$2,844.12","$2,245.18",
MUSCULOSKELETAL,27100,OTHER,76,"$47,649.67","$37,527.97",
MUSCULOSKELETAL,27100,TOTAL,113,"$50,493.79","$39,773.15",
MUSCULOSKELETAL,27105,80S,N/A,$801.95,$630.62,
MUSCULOSKELETAL,27105,OTHER,13,"$7,508.03","$5,900.42",
MUSCULOSKELETAL,27105,TOTAL,23,"$8,309.98","$6,531.04",
MUSCULOSKELETAL,27110,80S,19,"$1,689.87","$1,332.70",
MUSCULOSKELETAL,27110,OTHER,39,"$25,888.36","$19,935.70",
MUSCULOSKELETAL,27110,TOTAL,58,"$27,578.23","$21,268.40",
MUSCULOSKELETAL,27111,80S,N/A,$183.05,$144.47,
MUSCULOSKELETAL,27111,OTHER,N/A,"$4,428.94","$3,496.92",
MUSCULOSKELETAL,27111,TOTAL,13,"$4,611.99","$3,641.39",
MUSCULOSKELETAL,27120,80S,16,"$2,264.47","$1,689.97",
MUSCULOSKELETAL,27120,OTHER,61,"$63,339.88","$47,989.27",
MUSCULOSKELETAL,27120,TOTAL,77,"$65,604.35","$49,679.24",
MUSCULOSKELETAL,27122,80S,238,"$35,680.64","$27,968.88",
MUSCULOSKELETAL,27122,OTHER,768,"$780,927.08","$612,438.95",
MUSCULOSKELETAL,27122,TOTAL,1006,"$816,607.72","$640,407.83",
MUSCULOSKELETAL,27125,80S,3377,"$544,586.35","$426,018.28",
MUSCULOSKELETAL,27125,OTHER,10602,"$11,857,557.68","$9,312,337.46",
MUSCULOSKELETAL,27125,TOTAL,13979,"$12,402,144.03","$9,738,355.74",
MUSCULOSKELETAL,27130,80S,78155,"$15,862,202.82","$12,365,636.77",
MUSCULOSKELETAL,27130,OTHER,129625,"$187,718,095.16","$146,490,236.86",
MUSCULOSKELETAL,27130,TOTAL,207780,"$203,580,297.98","$158,855,873.63",
MUSCULOSKELETAL,27132,80S,3070,"$719,537.78","$562,620.90",
MUSCULOSKELETAL,27132,OTHER,5758,"$9,366,578.70","$7,335,945.84",
MUSCULOSKELETAL,27132,TOTAL,8828,"$10,086,116.48","$7,898,566.74",
MUSCULOSKELETAL,27134,80S,6466,"$1,733,789.72","$1,354,886.15",
MUSCULOSKELETAL,27134,OTHER,11498,"$21,108,395.73","$16,498,697.96",
MUSCULOSKELETAL,27134,TOTAL,17964,"$22,842,185.45","$17,853,584.11",
MUSCULOSKELETAL,27137,80S,2704,"$552,988.16","$431,438.32",
MUSCULOSKELETAL,27137,OTHER,4974,"$6,886,206.42","$5,372,997.62",
MUSCULOSKELETAL,27137,TOTAL,7678,"$7,439,194.58","$5,804,435.94",
MUSCULOSKELETAL,27138,80S,2081,"$440,531.28","$343,591.32",
MUSCULOSKELETAL,27138,OTHER,4136,"$5,785,064.72","$4,525,884.96",
MUSCULOSKELETAL,27138,TOTAL,6217,"$6,225,596.00","$4,869,476.28",
MUSCULOSKELETAL,27140,80S,33,"$2,813.64","$2,221.33",
MUSCULOSKELETAL,27140,OTHER,116,"$65,993.95","$51,236.31",
MUSCULOSKELETAL,27140,TOTAL,149,"$68,807.59","$53,457.64",
MUSCULOSKELETAL,27146,80S,45,"$4,667.24","$3,541.70",
MUSCULOSKELETAL,27146,OTHER,84,"$62,220.48","$47,334.43",
MUSCULOSKELETAL,27146,TOTAL,129,"$66,887.72","$50,876.13",
MUSCULOSKELETAL,27147,80S,N/A,"$1,244.03",$980.70,
MUSCULOSKELETAL,27147,OTHER,N/A,"$9,484.33","$7,446.85",
MUSCULOSKELETAL,27147,TOTAL,15,"$10,728.36","$8,427.55",
MUSCULOSKELETAL,27151,80S,N/A,"$1,386.78","$1,087.23",
MUSCULOSKELETAL,27151,OTHER,28,"$40,981.32","$32,139.28",
MUSCULOSKELETAL,27151,TOTAL,35,"$42,368.10","$33,226.51",
MUSCULOSKELETAL,27156,80S,N/A,$263.41,$210.73,
MUSCULOSKELETAL,27156,OTHER,13,"$17,005.59","$12,126.04",
MUSCULOSKELETAL,27156,TOTAL,14,"$17,269.00","$12,336.77",
MUSCULOSKELETAL,27158,80S,N/A,$290.27,$101.45,
MUSCULOSKELETAL,27158,OTHER,N/A,"$2,574.66","$2,018.54",
MUSCULOSKELETAL,27158,TOTAL,N/A,"$2,864.93","$2,119.99",
MUSCULOSKELETAL,27161,80S,82,"$9,409.93","$7,387.25",
MUSCULOSKELETAL,27161,OTHER,165,"$150,776.21","$118,563.99",
MUSCULOSKELETAL,27161,TOTAL,247,"$160,186.14","$125,951.24",
MUSCULOSKELETAL,27165,80S,104,"$13,348.64","$10,508.96",
MUSCULOSKELETAL,27165,OTHER,232,"$224,232.05","$176,650.54",
MUSCULOSKELETAL,27165,TOTAL,336,"$237,580.69","$187,159.50",
MUSCULOSKELETAL,27170,80S,71,"$9,688.15","$7,428.65",
MUSCULOSKELETAL,27170,OTHER,231,"$236,394.93","$184,175.17",
MUSCULOSKELETAL,27170,TOTAL,302,"$246,083.08","$191,603.82",
MUSCULOSKELETAL,27175,OTHER,N/A,$674.08,$528.47,
MUSCULOSKELETAL,27175,TOTAL,N/A,$674.08,$528.47,
MUSCULOSKELETAL,27176,80S,N/A,$124.83,$97.86,
MUSCULOSKELETAL,27176,OTHER,15,"$14,340.03","$11,273.36",
MUSCULOSKELETAL,27176,TOTAL,16,"$14,464.86","$11,371.22",
MUSCULOSKELETAL,27177,OTHER,N/A,"$2,142.00","$1,696.36",
MUSCULOSKELETAL,27177,TOTAL,N/A,"$2,142.00","$1,696.36",
MUSCULOSKELETAL,27178,OTHER,N/A,"$1,560.06","$1,223.08",
