"CPT only copyright 2019 American Medical Association. All rights reserved.					",,,,,,
,,,,,,
"2019 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17844,,,,,,
MUSCULOSKELETAL,27111,80S,N/A,$138.14 ,$108.89 ,
MUSCULOSKELETAL,27111,OTHER,N/A,"$2,835.63 ","$2,224.84 ",
MUSCULOSKELETAL,27111,TOTAL,N/A,"$2,973.77 ","$2,333.73 ",
MUSCULOSKELETAL,27120,80S,N/A,"$1,021.63 ",$794.30 ,
MUSCULOSKELETAL,27120,OTHER,44 ,"$44,933.15 ","$35,000.94 ",
MUSCULOSKELETAL,27120,TOTAL,51 ,"$45,954.78 ","$35,795.24 ",
MUSCULOSKELETAL,27122,80S,279 ,"$42,609.16 ","$33,396.34 ",
MUSCULOSKELETAL,27122,OTHER,850 ,"$905,011.35 ","$711,735.80 ",
MUSCULOSKELETAL,27122,TOTAL,"1,129 ","$947,620.51 ","$745,132.14 ",
MUSCULOSKELETAL,27125,80S,"2,502 ","$407,046.01 ","$315,582.46 ",
MUSCULOSKELETAL,27125,OTHER,"7,596 ","$8,703,217.19 ","$6,828,248.42 ",
MUSCULOSKELETAL,27125,TOTAL,"10,098 ","$9,110,263.20 ","$7,143,830.88 ",
MUSCULOSKELETAL,27130,80S,"110,163 ","$21,376,482.77 ","$16,571,147.13 ",
MUSCULOSKELETAL,27130,SG,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27130,OTHER,"167,916 ","$236,113,403.12 ","$184,563,921.97 ",
MUSCULOSKELETAL,27130,TOTAL,"278,079 ","$257,489,885.89 ","$201,135,069.10 ",
MUSCULOSKELETAL,27132,80S,"3,596 ","$861,313.41 ","$671,962.58 ",
MUSCULOSKELETAL,27132,OTHER,"6,494 ","$10,872,832.74 ","$8,529,533.38 ",
MUSCULOSKELETAL,27132,TOTAL,"10,090 ","$11,734,146.15 ","$9,201,495.96 ",
MUSCULOSKELETAL,27134,80S,"6,255 ","$1,711,994.70 ","$1,337,516.00 ",
MUSCULOSKELETAL,27134,OTHER,"11,388 ","$20,860,543.00 ","$16,355,275.75 ",
MUSCULOSKELETAL,27134,TOTAL,"17,643 ","$22,572,537.70 ","$17,692,791.75 ",
MUSCULOSKELETAL,27137,80S,"1,881 ","$397,103.02 ","$309,718.79 ",
MUSCULOSKELETAL,27137,OTHER,"3,425 ","$4,851,404.78 ","$3,801,112.05 ",
MUSCULOSKELETAL,27137,TOTAL,"5,306 ","$5,248,507.80 ","$4,110,830.84 ",
MUSCULOSKELETAL,27138,80S,"2,404 ","$524,332.14 ","$409,364.89 ",
MUSCULOSKELETAL,27138,OTHER,"4,733 ","$6,634,622.95 ","$5,204,077.39 ",
MUSCULOSKELETAL,27138,TOTAL,"7,137 ","$7,158,955.09 ","$5,613,442.28 ",
MUSCULOSKELETAL,27140,80S,41 ,"$3,351.75 ","$2,640.74 ",
MUSCULOSKELETAL,27140,OTHER,82 ,"$44,741.70 ","$34,995.31 ",
MUSCULOSKELETAL,27140,TOTAL,123 ,"$48,093.45 ","$37,636.05 ",
MUSCULOSKELETAL,27146,80S,71 ,"$6,510.54 ","$5,067.67 ",
MUSCULOSKELETAL,27146,OTHER,122 ,"$87,289.39 ","$68,416.10 ",
MUSCULOSKELETAL,27146,TOTAL,193 ,"$93,799.93 ","$73,483.77 ",
MUSCULOSKELETAL,27147,80S,N/A,$392.64 ,$307.83 ,
MUSCULOSKELETAL,27147,OTHER,N/A,"$9,367.87 ","$7,245.18 ",
MUSCULOSKELETAL,27147,TOTAL,N/A,"$9,760.51 ","$7,553.01 ",
MUSCULOSKELETAL,27151,80S,N/A,$530.13 ,$419.40 ,
MUSCULOSKELETAL,27151,OTHER,N/A,"$9,018.48 ","$7,109.45 ",
MUSCULOSKELETAL,27151,TOTAL,N/A,"$9,548.61 ","$7,528.85 ",
MUSCULOSKELETAL,27156,80S,N/A,$524.99 ,$415.07 ,
MUSCULOSKELETAL,27156,OTHER,N/A,"$7,814.03 ","$6,198.64 ",
MUSCULOSKELETAL,27156,TOTAL,N/A,"$8,339.02 ","$6,613.71 ",
MUSCULOSKELETAL,27158,80S,N/A,$112.03 ,$87.83 ,
MUSCULOSKELETAL,27158,OTHER,N/A,$823.74 ,$651.56 ,
MUSCULOSKELETAL,27158,TOTAL,N/A,$935.77 ,$739.39 ,
MUSCULOSKELETAL,27161,80S,19 ,"$1,865.83 ","$1,464.84 ",
MUSCULOSKELETAL,27161,OTHER,87 ,"$66,866.26 ","$52,718.71 ",
MUSCULOSKELETAL,27161,TOTAL,106 ,"$68,732.09 ","$54,183.55 ",
MUSCULOSKELETAL,27165,80S,67 ,"$9,185.77 ","$7,238.83 ",
MUSCULOSKELETAL,27165,OTHER,166 ,"$177,237.63 ","$138,980.35 ",
MUSCULOSKELETAL,27165,TOTAL,233 ,"$186,423.40 ","$146,219.18 ",
MUSCULOSKELETAL,27170,80S,50 ,"$6,503.11 ","$5,010.12 ",
MUSCULOSKELETAL,27170,OTHER,113 ,"$114,287.86 ","$89,325.82 ",
MUSCULOSKELETAL,27170,TOTAL,163 ,"$120,790.97 ","$94,335.94 ",
MUSCULOSKELETAL,27175,OTHER,N/A,$698.46 ,$549.35 ,
MUSCULOSKELETAL,27175,TOTAL,N/A,$698.46 ,$549.35 ,
MUSCULOSKELETAL,27176,OTHER,N/A,"$7,539.17 ","$5,878.63 ",
MUSCULOSKELETAL,27176,TOTAL,N/A,"$7,539.17 ","$5,878.63 ",
MUSCULOSKELETAL,27179,80S,N/A,$88.51 ,$69.53 ,
MUSCULOSKELETAL,27179,OTHER,N/A,"$3,970.41 ","$3,134.10 ",
MUSCULOSKELETAL,27179,TOTAL,N/A,"$4,058.92 ","$3,203.63 ",
MUSCULOSKELETAL,27181,OTHER,N/A,"$1,122.97 ",$896.96 ,
MUSCULOSKELETAL,27181,TOTAL,N/A,"$1,122.97 ",$896.96 ,
MUSCULOSKELETAL,27187,80S,215 ,"$27,115.31 ","$20,822.75 ",
MUSCULOSKELETAL,27187,OTHER,776 ,"$704,496.56 ","$551,328.56 ",
MUSCULOSKELETAL,27187,TOTAL,991 ,"$731,611.87 ","$572,151.31 ",
MUSCULOSKELETAL,27197,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27197,OTHER,"11,131 ","$1,306,149.93 ","$1,004,865.61 ",
MUSCULOSKELETAL,27197,TOTAL,"11,131 ","$1,306,149.93 ","$1,004,865.61 ",
MUSCULOSKELETAL,27198,80S,N/A,$91.19 ,$71.67 ,
MUSCULOSKELETAL,27198,OTHER,268 ,"$60,358.60 ","$47,111.66 ",
MUSCULOSKELETAL,27198,TOTAL,271 ,"$60,449.79 ","$47,183.33 ",
MUSCULOSKELETAL,27200,SG,N/A,$108.49 ,$85.05 ,
MUSCULOSKELETAL,27200,OTHER,302 ,"$51,296.60 ","$38,906.29 ",
MUSCULOSKELETAL,27200,TOTAL,303 ,"$51,405.09 ","$38,991.34 ",
MUSCULOSKELETAL,27202,80S,N/A,$165.24 ,$130.71 ,
MUSCULOSKELETAL,27202,OTHER,N/A,"$1,111.78 ",$878.94 ,
MUSCULOSKELETAL,27202,TOTAL,N/A,"$1,277.02 ","$1,009.65 ",
MUSCULOSKELETAL,27215,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27215,OTHER,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27215,TOTAL,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27216,OTHER,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27216,TOTAL,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27217,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27217,OTHER,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27217,TOTAL,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27218,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27218,OTHER,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27218,TOTAL,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27220,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27220,OTHER,"3,067 ","$1,634,701.98 ","$1,276,083.92 ",
MUSCULOSKELETAL,27220,TOTAL,"3,067 ","$1,634,701.98 ","$1,276,083.92 ",
MUSCULOSKELETAL,27222,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27222,OTHER,225 ,"$208,727.19 ","$164,731.49 ",
MUSCULOSKELETAL,27222,TOTAL,225 ,"$208,727.19 ","$164,731.49 ",
MUSCULOSKELETAL,27226,80S,87 ,"$11,754.89 ","$9,266.71 ",
MUSCULOSKELETAL,27226,OTHER,263 ,"$242,731.30 ","$190,999.37 ",
MUSCULOSKELETAL,27226,TOTAL,350 ,"$254,486.19 ","$200,266.08 ",
MUSCULOSKELETAL,27227,80S,159 ,"$37,941.91 ","$29,429.17 ",
MUSCULOSKELETAL,27227,OTHER,471 ,"$765,146.63 ","$601,629.98 ",
MUSCULOSKELETAL,27227,TOTAL,630 ,"$803,088.54 ","$631,059.15 ",
MUSCULOSKELETAL,27228,80S,324 ,"$86,840.60 ","$67,752.78 ",
MUSCULOSKELETAL,27228,OTHER,947 ,"$1,761,394.81 ","$1,384,850.33 ",
MUSCULOSKELETAL,27228,TOTAL,"1,271 ","$1,848,235.41 ","$1,452,603.11 ",
MUSCULOSKELETAL,27230,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27230,OTHER,"1,557 ","$745,709.39 ","$582,926.37 ",
MUSCULOSKELETAL,27230,TOTAL,"1,557 ","$745,709.39 ","$582,926.37 ",
MUSCULOSKELETAL,27232,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27232,OTHER,208 ,"$128,046.27 ","$100,396.17 ",
MUSCULOSKELETAL,27232,TOTAL,208 ,"$128,046.27 ","$100,396.17 ",
MUSCULOSKELETAL,27235,80S,N/A,$117.27 ,$93.47 ,
MUSCULOSKELETAL,27235,OTHER,"15,380 ","$14,357,835.19 ","$11,255,535.71 ",
MUSCULOSKELETAL,27235,TOTAL,"15,381 ","$14,357,952.46 ","$11,255,629.18 ",
MUSCULOSKELETAL,27236,80S,"21,593 ","$3,651,146.57 ","$2,837,626.07 ",
MUSCULOSKELETAL,27236,OTHER,"57,235 ","$69,952,589.83 ","$54,975,084.46 ",
MUSCULOSKELETAL,27236,TOTAL,"78,828 ","$73,603,736.40 ","$57,812,710.53 ",
MUSCULOSKELETAL,27238,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27238,OTHER,"1,354 ","$639,592.04 ","$497,688.81 ",
MUSCULOSKELETAL,27238,TOTAL,"1,354 ","$639,592.04 ","$497,688.81 ",
MUSCULOSKELETAL,27240,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27240,OTHER,273 ,"$255,093.45 ","$199,219.97 ",
MUSCULOSKELETAL,27240,TOTAL,273 ,"$255,093.45 ","$199,219.97 ",
MUSCULOSKELETAL,27244,80S,"1,767 ","$295,135.98 ","$230,048.47 ",
MUSCULOSKELETAL,27244,OTHER,"5,940 ","$7,212,329.91 ","$5,649,502.49 ",
MUSCULOSKELETAL,27244,TOTAL,"7,707 ","$7,507,465.89 ","$5,879,550.96 ",
MUSCULOSKELETAL,27245,80S,"23,894 ","$4,148,575.90 ","$3,215,277.29 ",
MUSCULOSKELETAL,27245,OTHER,"83,324 ","$105,679,445.61 ","$82,970,985.19 ",
MUSCULOSKELETAL,27245,TOTAL,"107,218 ","$109,828,021.51 ","$86,186,262.48 ",
MUSCULOSKELETAL,27246,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27246,OTHER,"3,280 ","$1,270,587.14 ","$991,123.44 ",
MUSCULOSKELETAL,27246,TOTAL,"3,280 ","$1,270,587.14 ","$991,123.44 ",
MUSCULOSKELETAL,27248,80S,486 ,"$40,273.89 ","$31,531.41 ",
MUSCULOSKELETAL,27248,OTHER,"1,284 ","$700,161.75 ","$548,352.82 ",
MUSCULOSKELETAL,27248,TOTAL,"1,770 ","$740,435.64 ","$579,884.23 ",
MUSCULOSKELETAL,27250,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27250,OTHER,"3,340 ","$609,706.05 ","$476,564.75 ",
MUSCULOSKELETAL,27250,TOTAL,"3,340 ","$609,706.05 ","$476,564.75 ",
MUSCULOSKELETAL,27252,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27252,OTHER,776 ,"$539,145.81 ","$421,113.58 ",
MUSCULOSKELETAL,27252,TOTAL,776 ,"$539,145.81 ","$421,113.58 ",
MUSCULOSKELETAL,27253,80S,66 ,"$8,169.71 ","$6,361.86 ",
MUSCULOSKELETAL,27253,OTHER,213 ,"$157,601.67 ","$124,291.35 ",
MUSCULOSKELETAL,27253,TOTAL,279 ,"$165,771.38 ","$130,653.21 ",
MUSCULOSKELETAL,27254,80S,19 ,"$3,066.19 ","$2,412.42 ",
MUSCULOSKELETAL,27254,OTHER,59 ,"$67,273.99 ","$52,935.65 ",
MUSCULOSKELETAL,27254,TOTAL,78 ,"$70,340.18 ","$55,348.07 ",
MUSCULOSKELETAL,27256,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27256,OTHER,45 ,"$10,152.87 ","$7,399.05 ",
MUSCULOSKELETAL,27256,TOTAL,45 ,"$10,152.87 ","$7,399.05 ",
MUSCULOSKELETAL,27257,OTHER,66 ,"$22,705.31 ","$17,843.67 ",
MUSCULOSKELETAL,27257,TOTAL,66 ,"$22,705.31 ","$17,843.67 ",
MUSCULOSKELETAL,27258,80S,N/A,"$1,300.51 ","$1,015.82 ",
MUSCULOSKELETAL,27258,OTHER,32 ,"$28,891.32 ","$22,771.52 ",
MUSCULOSKELETAL,27258,TOTAL,40 ,"$30,191.83 ","$23,787.34 ",
MUSCULOSKELETAL,27259,80S,N/A,$256.27 ,$201.32 ,
MUSCULOSKELETAL,27259,OTHER,N/A,"$7,057.25 ","$5,535.93 ",
MUSCULOSKELETAL,27259,TOTAL,N/A,"$7,313.52 ","$5,737.25 ",
MUSCULOSKELETAL,27265,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27265,OTHER,"8,538 ","$2,871,830.26 ","$2,242,904.11 ",
MUSCULOSKELETAL,27265,TOTAL,"8,538 ","$2,871,830.26 ","$2,242,904.11 ",
MUSCULOSKELETAL,27266,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27266,SG,N/A,$767.43 ,$601.66 ,
MUSCULOSKELETAL,27266,OTHER,"5,506 ","$2,953,081.44 ","$2,307,426.57 ",
MUSCULOSKELETAL,27266,TOTAL,"5,507 ","$2,953,848.87 ","$2,308,028.23 ",
MUSCULOSKELETAL,27267,OTHER,203 ,"$84,704.70 ","$66,442.35 ",
MUSCULOSKELETAL,27267,TOTAL,203 ,"$84,704.70 ","$66,442.35 ",
MUSCULOSKELETAL,27268,80S,N/A,$276.63 ,$215.64 ,
MUSCULOSKELETAL,27268,OTHER,52 ,"$24,039.81 ","$18,896.95 ",
MUSCULOSKELETAL,27268,TOTAL,56 ,"$24,316.44 ","$19,112.59 ",
MUSCULOSKELETAL,27269,80S,154 ,"$25,077.27 ","$19,425.04 ",
MUSCULOSKELETAL,27269,OTHER,469 ,"$534,084.07 ","$418,851.70 ",
MUSCULOSKELETAL,27269,TOTAL,623 ,"$559,161.34 ","$438,276.74 ",
MUSCULOSKELETAL,27275,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27275,SG,N/A,"$1,140.68 ",$434.40 ,
MUSCULOSKELETAL,27275,OTHER,415 ,"$108,237.15 ","$84,481.79 ",
MUSCULOSKELETAL,27275,TOTAL,417 ,"$109,377.83 ","$84,916.19 ",
MUSCULOSKELETAL,27279,80S,"1,691 ","$164,703.94 ","$127,088.52 ",
MUSCULOSKELETAL,27279,SG,69 ,"$861,813.32 ","$657,870.46 ",
MUSCULOSKELETAL,27279,OTHER,"4,547 ","$14,397,312.50 ","$11,235,852.14 ",
MUSCULOSKELETAL,27279,TOTAL,"6,307 ","$15,423,829.76 ","$12,020,811.12 ",
MUSCULOSKELETAL,27280,80S,749 ,"$153,461.81 ","$119,539.17 ",
MUSCULOSKELETAL,27280,OTHER,"1,549 ","$2,202,521.30 ","$1,721,035.96 ",
MUSCULOSKELETAL,27280,TOTAL,"2,298 ","$2,355,983.11 ","$1,840,575.13 ",
MUSCULOSKELETAL,27282,80S,N/A,$297.67 ,$141.41 ,
MUSCULOSKELETAL,27282,OTHER,N/A,"$6,758.56 ","$4,668.06 ",
MUSCULOSKELETAL,27282,TOTAL,11 ,"$7,056.23 ","$4,809.47 ",
MUSCULOSKELETAL,27284,OTHER,N/A,"$1,077.99 ",$855.87 ,
MUSCULOSKELETAL,27284,TOTAL,N/A,"$1,077.99 ",$855.87 ,
MUSCULOSKELETAL,27286,80S,N/A,$252.90 ,$198.27 ,
MUSCULOSKELETAL,27286,TOTAL,N/A,$252.90 ,$198.27 ,
MUSCULOSKELETAL,27290,80S,N/A,$289.41 ,$217.82 ,
MUSCULOSKELETAL,27290,OTHER,20 ,"$27,960.49 ","$21,460.18 ",
MUSCULOSKELETAL,27290,TOTAL,21 ,"$28,249.90 ","$21,678.00 ",
MUSCULOSKELETAL,27295,80S,37 ,"$7,039.56 ","$5,546.59 ",
MUSCULOSKELETAL,27295,OTHER,189 ,"$220,380.56 ","$174,196.42 ",
MUSCULOSKELETAL,27295,TOTAL,226 ,"$227,420.12 ","$179,743.01 ",
MUSCULOSKELETAL,27299,80S,653 ,"$68,184.82 ","$53,660.18 ",
MUSCULOSKELETAL,27299,SG,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27299,OTHER,"2,266 ","$1,469,320.84 ","$1,152,394.90 ",
MUSCULOSKELETAL,27299,TOTAL,"2,919 ","$1,537,505.66 ","$1,206,055.08 ",
MUSCULOSKELETAL,27301,80S,N/A,$70.16 ,$56.05 ,
MUSCULOSKELETAL,27301,SG,N/A,"$7,155.59 ","$5,609.99 ",
MUSCULOSKELETAL,27301,OTHER,"6,296 ","$2,831,101.88 ","$2,201,403.09 ",
MUSCULOSKELETAL,27301,TOTAL,"6,304 ","$2,838,327.63 ","$2,207,069.13 ",
MUSCULOSKELETAL,27303,80S,149 ,"$10,684.09 ","$8,198.96 ",
MUSCULOSKELETAL,27303,SG,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27303,OTHER,455 ,"$227,861.00 ","$178,684.08 ",
MUSCULOSKELETAL,27303,TOTAL,604 ,"$238,545.09 ","$186,883.04 ",
MUSCULOSKELETAL,27305,80S,260 ,"$14,054.42 ","$10,776.47 ",
MUSCULOSKELETAL,27305,SG,16 ,"$16,830.18 ","$13,152.09 ",
MUSCULOSKELETAL,27305,OTHER,728 ,"$368,135.68 ","$284,595.89 ",
MUSCULOSKELETAL,27305,TOTAL,"1,004 ","$399,020.28 ","$308,524.45 ",
MUSCULOSKELETAL,27306,80S,11 ,$387.94 ,$304.75 ,
MUSCULOSKELETAL,27306,SG,N/A,"$1,234.92 ",$968.18 ,
MUSCULOSKELETAL,27306,OTHER,348 ,"$151,224.78 ","$117,416.76 ",
MUSCULOSKELETAL,27306,TOTAL,360 ,"$152,847.64 ","$118,689.69 ",
MUSCULOSKELETAL,27307,80S,N/A,$221.07 ,$173.86 ,
MUSCULOSKELETAL,27307,OTHER,123 ,"$70,543.67 ","$54,822.76 ",
MUSCULOSKELETAL,27307,TOTAL,128 ,"$70,764.74 ","$54,996.62 ",
MUSCULOSKELETAL,27310,80S,"1,597 ","$155,226.39 ","$121,733.12 ",
MUSCULOSKELETAL,27310,SG,N/A,"$3,168.90 ","$2,484.42 ",
MUSCULOSKELETAL,27310,OTHER,"5,254 ","$3,388,928.23 ","$2,655,674.30 ",
MUSCULOSKELETAL,27310,TOTAL,"6,854 ","$3,547,323.52 ","$2,779,891.84 ",
MUSCULOSKELETAL,27323,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27323,SG,N/A,$595.57 ,$97.65 ,
MUSCULOSKELETAL,27323,OTHER,531 ,"$138,669.59 ","$103,624.10 ",
MUSCULOSKELETAL,27323,TOTAL,532 ,"$139,265.16 ","$103,721.75 ",
MUSCULOSKELETAL,27324,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27324,OTHER,867 ,"$279,942.39 ","$218,217.60 ",
MUSCULOSKELETAL,27324,TOTAL,867 ,"$279,942.39 ","$218,217.60 ",
MUSCULOSKELETAL,27325,80S,N/A,$89.06 ,$69.82 ,
MUSCULOSKELETAL,27325,OTHER,18 ,"$6,577.41 ","$5,157.34 ",
MUSCULOSKELETAL,27325,TOTAL,19 ,"$6,666.47 ","$5,227.16 ",
MUSCULOSKELETAL,27326,80S,N/A,$225.49 ,$176.86 ,
MUSCULOSKELETAL,27326,OTHER,14 ,"$7,011.07 ","$5,525.37 ",
MUSCULOSKELETAL,27326,TOTAL,17 ,"$7,236.56 ","$5,702.23 ",
MUSCULOSKELETAL,27327,80S,N/A,$20.84 ,$16.64 ,
MUSCULOSKELETAL,27327,SG,N/A,"$2,599.60 ","$2,038.09 ",
MUSCULOSKELETAL,27327,OTHER,"2,247 ","$700,074.39 ","$540,313.91 ",
MUSCULOSKELETAL,27327,TOTAL,"2,254 ","$702,694.83 ","$542,368.64 ",
MUSCULOSKELETAL,27328,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27328,SG,N/A,"$6,879.62 ","$5,393.61 ",
MUSCULOSKELETAL,27328,OTHER,645 ,"$404,517.58 ","$313,669.11 ",
MUSCULOSKELETAL,27328,TOTAL,652 ,"$411,397.20 ","$319,062.72 ",
MUSCULOSKELETAL,27329,80S,19 ,"$2,761.07 ","$2,182.07 ",
MUSCULOSKELETAL,27329,SG,N/A,"$1,118.13 ",$876.61 ,
MUSCULOSKELETAL,27329,OTHER,181 ,"$187,660.69 ","$146,614.80 ",
MUSCULOSKELETAL,27329,TOTAL,201 ,"$191,539.89 ","$149,673.48 ",
MUSCULOSKELETAL,27330,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27330,OTHER,114 ,"$33,177.03 ","$25,865.25 ",
MUSCULOSKELETAL,27330,TOTAL,114 ,"$33,177.03 ","$25,865.25 ",
MUSCULOSKELETAL,27331,80S,186 ,"$10,486.24 ","$8,180.32 ",
MUSCULOSKELETAL,27331,SG,N/A,"$4,577.77 ","$3,588.96 ",
MUSCULOSKELETAL,27331,OTHER,631 ,"$252,080.09 ","$196,248.36 ",
MUSCULOSKELETAL,27331,TOTAL,822 ,"$267,144.10 ","$208,017.64 ",
MUSCULOSKELETAL,27332,80S,15 ,$798.85 ,$596.31 ,
MUSCULOSKELETAL,27332,OTHER,38 ,"$19,760.72 ","$15,103.22 ",
MUSCULOSKELETAL,27332,TOTAL,53 ,"$20,559.57 ","$15,699.53 ",
MUSCULOSKELETAL,27333,80S,N/A,$243.53 ,$193.96 ,
MUSCULOSKELETAL,27333,OTHER,N/A,"$3,643.57 ","$2,888.19 ",
MUSCULOSKELETAL,27333,TOTAL,12 ,"$3,887.10 ","$3,082.15 ",
MUSCULOSKELETAL,27334,80S,501 ,"$34,359.31 ","$26,650.95 ",
MUSCULOSKELETAL,27334,OTHER,"1,151 ","$573,334.05 ","$448,590.30 ",
MUSCULOSKELETAL,27334,TOTAL,"1,652 ","$607,693.36 ","$475,241.25 ",
MUSCULOSKELETAL,27335,80S,537 ,"$38,220.33 ","$29,540.77 ",
MUSCULOSKELETAL,27335,OTHER,"1,377 ","$678,851.53 ","$528,981.12 ",
MUSCULOSKELETAL,27335,TOTAL,"1,914 ","$717,071.86 ","$558,521.89 ",
MUSCULOSKELETAL,27337,80S,202 ,"$10,810.10 ","$8,323.00 ",
MUSCULOSKELETAL,27337,SG,N/A,"$9,285.31 ","$7,279.67 ",
MUSCULOSKELETAL,27337,OTHER,"2,936 ","$1,369,925.67 ","$1,058,858.29 ",
MUSCULOSKELETAL,27337,TOTAL,"3,147 ","$1,390,021.08 ","$1,074,460.96 ",
MUSCULOSKELETAL,27339,80S,139 ,"$13,868.44 ","$10,634.24 ",
MUSCULOSKELETAL,27339,SG,N/A,"$4,546.50 ","$3,564.45 ",
MUSCULOSKELETAL,27339,OTHER,"1,015 ","$799,892.08 ","$621,543.95 ",
MUSCULOSKELETAL,27339,TOTAL,"1,158 ","$818,307.02 ","$635,742.64 ",
MUSCULOSKELETAL,27340,80S,N/A,$0.00 ,$0.00 ,
MUSCULOSKELETAL,27340,SG,12 ,"$14,495.58 ","$11,327.40 ",
MUSCULOSKELETAL,27340,OTHER,"1,698 ","$770,889.17 ","$593,689.36 ",
MUSCULOSKELETAL,27340,TOTAL,"1,710 ","$785,384.75 ","$605,016.76 ",
MUSCULOSKELETAL,27345,80S,203 ,"$9,358.63 ","$7,133.48 ",
MUSCULOSKELETAL,27345,SG,N/A,"$2,487.63 ","$1,950.31 ",
MUSCULOSKELETAL,27345,OTHER,565 ,"$226,739.56 ","$175,074.64 ",
MUSCULOSKELETAL,27345,TOTAL,772 ,"$238,585.82 ","$184,158.43 ",
MUSCULOSKELETAL,27347,80S,98 ,"$6,179.60 ","$4,817.56 ",
MUSCULOSKELETAL,27347,SG,N/A,"$5,673.56 ","$4,448.05 ",
MUSCULOSKELETAL,27347,OTHER,516 ,"$272,891.21 ","$211,450.31 ",
MUSCULOSKELETAL,27347,TOTAL,620 ,"$284,744.37 ","$220,715.92 ",
MUSCULOSKELETAL,27350,80S,570 ,"$32,841.21 ","$25,531.81 ",
MUSCULOSKELETAL,27350,SG,N/A,"$3,407.38 ","$2,267.72 ",
MUSCULOSKELETAL,27350,OTHER,"1,201 ","$516,477.26 ","$401,598.59 ",
MUSCULOSKELETAL,27350,TOTAL,"1,774 ","$552,725.85 ","$429,398.12 ",
MUSCULOSKELETAL,27355,80S,99 ,"$6,199.16 ","$4,890.82 ",
MUSCULOSKELETAL,27355,SG,N/A,"$1,391.20 ","$1,090.70 ",
MUSCULOSKELETAL,27355,OTHER,375 ,"$177,906.55 ","$138,936.46 ",
MUSCULOSKELETAL,27355,TOTAL,475 ,"$185,496.91 ","$144,917.98 ",
MUSCULOSKELETAL,27356,80S,14 ,"$1,191.55 ",$942.37 ,
MUSCULOSKELETAL,27356,OTHER,66 ,"$51,071.96 ","$40,331.46 ",
MUSCULOSKELETAL,27356,TOTAL,80 ,"$52,263.51 ","$41,273.83 ",
MUSCULOSKELETAL,27357,80S,187 ,"$12,379.03 ","$9,358.75 ",
MUSCULOSKELETAL,27357,OTHER,456 ,"$222,699.81 ","$175,248.50 ",
MUSCULOSKELETAL,27357,TOTAL,643 ,"$235,078.84 ","$184,607.25 ",
MUSCULOSKELETAL,27358,80S,N/A,$331.83 ,$261.73 ,
MUSCULOSKELETAL,27358,OTHER,35 ,"$10,361.98 ","$8,198.13 ",
MUSCULOSKELETAL,27358,TOTAL,43 ,"$10,693.81 ","$8,459.86 ",
MUSCULOSKELETAL,27360,80S,354 ,"$32,478.41 ","$25,489.93 ",
MUSCULOSKELETAL,27360,SG,N/A,"$2,484.92 ","$1,948.18 ",
MUSCULOSKELETAL,27360,OTHER,"1,303 ","$840,184.55 ","$655,206.40 ",
MUSCULOSKELETAL,27360,TOTAL,"1,659 ","$875,147.88 ","$682,644.51 ",
MUSCULOSKELETAL,27364,80S,142 ,"$32,464.85 ","$25,521.70 ",
MUSCULOSKELETAL,27364,SG,N/A,"$2,348.22 ","$1,841.00 ",
