CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"2010 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18050,,,,,,
RESPIRATORY,30100,OTHER,"3,282","$343,627.91","$260,197.90",
RESPIRATORY,30110,TOTAL,555,"$108,343.70","$83,535.05",
RESPIRATORY,30110,SG,N/A,$318.60,$254.89,
RESPIRATORY,30110,OTHER,555,"$108,025.10","$83,280.16",
RESPIRATORY,30115,TOTAL,912,"$314,834.81","$249,359.26",
RESPIRATORY,30115,SG,N/A,"$2,807.27","$2,245.82",
RESPIRATORY,30115,OTHER,912,"$312,027.54","$247,113.44",
RESPIRATORY,30117,TOTAL,"2,523","$1,178,151.32","$924,940.23",
RESPIRATORY,30117,80S,N/A,$0.00,$0.00,
RESPIRATORY,30117,SG,39,"$22,638.56","$17,871.63",
RESPIRATORY,30117,OTHER,"2,484","$1,155,512.76","$907,068.60",
RESPIRATORY,30118,TOTAL,164,"$104,165.41","$82,148.73",
RESPIRATORY,30118,80S,N/A,$0.00,$0.00,
RESPIRATORY,30118,OTHER,164,"$104,165.41","$82,148.73",
RESPIRATORY,30120,TOTAL,343,"$166,368.22","$129,327.24",
RESPIRATORY,30120,80S,N/A,$0.00,$0.00,
RESPIRATORY,30120,SG,N/A,"$5,703.59","$4,438.88",
RESPIRATORY,30120,OTHER,343,"$160,664.63","$124,888.36",
RESPIRATORY,30124,TOTAL,97,"$23,158.16","$18,054.24",
RESPIRATORY,30124,SG,N/A,$484.75,$263.80,
RESPIRATORY,30124,OTHER,97,"$22,673.41","$17,790.44",
RESPIRATORY,30125,TOTAL,54,"$32,720.46","$25,164.32",
RESPIRATORY,30125,80S,N/A,$164.12,$131.29,
RESPIRATORY,30125,SG,N/A,"$1,475.88","$1,180.70",
RESPIRATORY,30125,OTHER,54,"$31,080.46","$23,852.33",
RESPIRATORY,30130,TOTAL,"4,723","$1,289,544.12","$1,014,393.09",
RESPIRATORY,30130,80S,N/A,$0.00,$0.00,
RESPIRATORY,30130,SG,155,"$53,375.98","$42,700.84",
RESPIRATORY,30130,OTHER,"4,568","$1,236,168.14","$971,692.25",
RESPIRATORY,30140,TOTAL,"22,321","$9,289,780.63","$7,278,605.85",
RESPIRATORY,30140,80S,N/A,$0.00,$0.00,
RESPIRATORY,30140,SG,639,"$295,985.61","$229,089.12",
RESPIRATORY,30140,OTHER,"21,682","$8,993,795.02","$7,049,516.73",
RESPIRATORY,30150,TOTAL,383,"$241,565.44","$189,594.78",
RESPIRATORY,30150,80S,N/A,$0.00,$0.00,
RESPIRATORY,30150,SG,N/A,"$3,036.20","$2,428.96",
RESPIRATORY,30150,OTHER,383,"$238,529.24","$187,165.82",
RESPIRATORY,30160,TOTAL,66,"$38,498.97","$30,612.78",
RESPIRATORY,30160,80S,N/A,$582.83,$466.26,
RESPIRATORY,30160,OTHER,66,"$37,916.14","$30,146.52",
RESPIRATORY,30200,TOTAL,"7,475","$612,141.62","$465,235.62",
RESPIRATORY,30200,SG,N/A,$101.55,$81.24,
RESPIRATORY,30200,OTHER,"7,475","$612,040.07","$465,154.38",
RESPIRATORY,30210,TOTAL,914,"$84,168.31","$61,927.60",
RESPIRATORY,30210,OTHER,914,"$84,168.31","$61,927.60",
RESPIRATORY,30220,TOTAL,484,"$83,484.63","$63,408.00",
RESPIRATORY,30220,80S,N/A,$0.00,$0.00,
RESPIRATORY,30220,SG,N/A,"$2,777.91","$1,944.28",
RESPIRATORY,30220,OTHER,484,"$80,706.72","$61,463.72",
RESPIRATORY,30300,TOTAL,"1,868","$331,793.59","$253,471.19",
RESPIRATORY,30300,OTHER,"1,868","$331,793.59","$253,471.19",
RESPIRATORY,30310,TOTAL,180,"$35,524.85","$27,548.20",
RESPIRATORY,30310,OTHER,180,"$35,524.85","$27,548.20",
RESPIRATORY,30320,TOTAL,N/A,"$3,410.68","$2,728.54",
RESPIRATORY,30320,OTHER,N/A,"$3,410.68","$2,728.54",
RESPIRATORY,30400,TOTAL,117,"$118,872.50","$93,890.55",
RESPIRATORY,30400,80S,N/A,$126.91,$101.53,
RESPIRATORY,30400,SG,N/A,"$4,209.72","$2,570.75",
RESPIRATORY,30400,OTHER,117,"$114,535.87","$91,218.27",
RESPIRATORY,30410,TOTAL,76,"$95,604.61","$76,246.55",
RESPIRATORY,30410,SG,N/A,"$2,242.16","$1,793.73",
RESPIRATORY,30410,OTHER,76,"$93,362.45","$74,452.82",
RESPIRATORY,30420,TOTAL,466,"$603,237.80","$476,408.32",
RESPIRATORY,30420,80S,N/A,$0.00,$0.00,
RESPIRATORY,30420,SG,20,"$26,132.52","$20,906.02",
RESPIRATORY,30420,OTHER,446,"$577,105.28","$455,502.30",
RESPIRATORY,30430,TOTAL,113,"$66,411.29","$53,026.39",
RESPIRATORY,30430,80S,13,"$1,314.77","$1,051.82",
RESPIRATORY,30430,SG,N/A,$465.88,$372.70,
RESPIRATORY,30430,OTHER,100,"$64,630.64","$51,601.87",
RESPIRATORY,30435,TOTAL,35,"$37,475.38","$29,847.55",
RESPIRATORY,30435,80S,N/A,$144.96,$115.97,
RESPIRATORY,30435,OTHER,35,"$37,330.42","$29,731.58",
RESPIRATORY,30450,TOTAL,131,"$191,643.19","$148,194.08",
RESPIRATORY,30450,SG,N/A,"$1,070.08",$856.06,
RESPIRATORY,30450,OTHER,131,"$190,573.11","$147,338.02",
RESPIRATORY,30460,TOTAL,N/A,"$5,566.29","$4,329.04",
RESPIRATORY,30460,SG,N/A,"$1,696.66","$1,357.33",
RESPIRATORY,30460,OTHER,N/A,"$3,869.63","$2,971.71",
RESPIRATORY,30462,TOTAL,17,"$26,663.41","$21,330.73",
RESPIRATORY,30462,80S,N/A,$188.24,$150.59,
RESPIRATORY,30462,SG,N/A,"$1,578.26","$1,262.61",
RESPIRATORY,30462,OTHER,17,"$24,896.91","$19,917.53",
RESPIRATORY,30465,TOTAL,"2,026","$2,096,730.37","$1,647,415.21",
RESPIRATORY,30465,80S,N/A,$455.82,$364.65,
RESPIRATORY,30465,SG,54,"$87,961.38","$68,484.87",
RESPIRATORY,30465,OTHER,"1,972","$2,008,313.17","$1,578,565.69",
RESPIRATORY,30520,TOTAL,"26,962","$12,714,315.64","$9,948,986.23",
RESPIRATORY,30520,80S,N/A,$0.00,$0.00,
RESPIRATORY,30520,SG,700,"$482,407.33","$376,216.90",
RESPIRATORY,30520,OTHER,"26,262","$12,231,908.31","$9,572,769.33",
RESPIRATORY,30540,TOTAL,21,"$15,074.62","$11,035.56",
RESPIRATORY,30540,OTHER,21,"$15,074.62","$11,035.56",
RESPIRATORY,30545,TOTAL,N/A,$566.06,$452.85,
RESPIRATORY,30545,OTHER,N/A,$566.06,$452.85,
RESPIRATORY,30560,TOTAL,655,"$80,831.31","$62,845.38",
RESPIRATORY,30560,80S,N/A,$0.00,$0.00,
RESPIRATORY,30560,SG,N/A,$846.63,$677.30,
RESPIRATORY,30560,OTHER,655,"$79,984.68","$62,168.08",
RESPIRATORY,30580,TOTAL,785,"$410,923.94","$320,949.57",
RESPIRATORY,30580,80S,N/A,$0.00,$0.00,
RESPIRATORY,30580,SG,N/A,"$12,520.72","$9,038.90",
RESPIRATORY,30580,OTHER,785,"$398,403.22","$311,910.67",
RESPIRATORY,30600,TOTAL,103,"$51,297.64","$40,342.69",
RESPIRATORY,30600,80S,N/A,$0.00,$0.00,
RESPIRATORY,30600,SG,N/A,"$5,836.68","$4,669.35",
RESPIRATORY,30600,OTHER,103,"$45,460.96","$35,673.34",
RESPIRATORY,30620,TOTAL,127,"$68,335.52","$54,448.24",
RESPIRATORY,30620,80S,N/A,$0.00,$0.00,
RESPIRATORY,30620,SG,N/A,"$1,705.35","$1,364.28",
RESPIRATORY,30620,OTHER,127,"$66,630.17","$53,083.96",
RESPIRATORY,30630,TOTAL,290,"$163,124.14","$127,918.90",
RESPIRATORY,30630,80S,N/A,$100.24,$80.19,
RESPIRATORY,30630,SG,N/A,"$8,633.09","$6,906.46",
RESPIRATORY,30630,OTHER,290,"$154,390.81","$120,932.25",
RESPIRATORY,30801,TOTAL,"3,380","$653,907.35","$494,681.86",
RESPIRATORY,30801,SG,N/A,$582.06,$465.64,
RESPIRATORY,30801,OTHER,"3,380","$653,325.29","$494,216.22",
RESPIRATORY,30802,TOTAL,"5,259","$1,076,764.99","$844,815.36",
RESPIRATORY,30802,80S,N/A,$0.00,$0.00,
RESPIRATORY,30802,SG,78,"$23,595.24","$18,577.82",
RESPIRATORY,30802,OTHER,"5,181","$1,053,169.75","$826,237.54",
RESPIRATORY,30901,TOTAL,"113,301","$8,859,110.79","$6,641,009.72",
RESPIRATORY,30901,80S,N/A,$0.00,$0.00,
RESPIRATORY,30901,SG,N/A,$365.97,$292.80,
RESPIRATORY,30901,OTHER,"113,301","$8,858,744.82","$6,640,716.92",
RESPIRATORY,30903,TOTAL,"46,857","$6,268,634.28","$4,828,508.68",
RESPIRATORY,30903,80S,N/A,$0.00,$0.00,
RESPIRATORY,30903,SG,N/A,$121.10,$96.88,
RESPIRATORY,30903,OTHER,"46,857","$6,268,513.18","$4,828,411.80",
RESPIRATORY,30905,TOTAL,"7,348","$945,719.29","$733,412.24",
RESPIRATORY,30905,80S,N/A,$0.00,$0.00,
RESPIRATORY,30905,SG,N/A,$74.50,$19.28,
RESPIRATORY,30905,OTHER,"7,348","$945,644.79","$733,392.96",
RESPIRATORY,30906,TOTAL,"1,183","$224,851.63","$175,773.04",
RESPIRATORY,30906,OTHER,"1,183","$224,851.63","$175,773.04",
RESPIRATORY,30915,TOTAL,82,"$36,634.37","$28,597.71",
RESPIRATORY,30915,80S,N/A,$0.00,$0.00,
RESPIRATORY,30915,OTHER,82,"$36,634.37","$28,597.71",
RESPIRATORY,30920,TOTAL,206,"$153,184.28","$121,315.54",
RESPIRATORY,30920,OTHER,206,"$153,184.28","$121,315.54",
RESPIRATORY,30930,TOTAL,"4,470","$743,082.84","$584,702.07",
RESPIRATORY,30930,80S,N/A,$0.00,$0.00,
RESPIRATORY,30930,SG,66,"$24,938.85","$19,951.02",
RESPIRATORY,30930,OTHER,"4,404","$718,143.99","$564,751.05",
RESPIRATORY,30999,TOTAL,272,"$68,507.13","$54,576.54",
RESPIRATORY,30999,80S,N/A,$0.00,$0.00,
RESPIRATORY,30999,SG,N/A,$0.00,$0.00,
RESPIRATORY,30999,OTHER,272,"$68,507.13","$54,576.54",
RESPIRATORY,31000,TOTAL,"4,507","$803,708.46","$626,914.16",
RESPIRATORY,31000,SG,19,"$1,368.31","$1,094.62",
RESPIRATORY,31000,OTHER,"4,488","$802,340.15","$625,819.54",
RESPIRATORY,31002,TOTAL,193,"$30,204.18","$22,985.69",
RESPIRATORY,31002,SG,N/A,$149.46,$119.57,
RESPIRATORY,31002,OTHER,193,"$30,054.72","$22,866.12",
RESPIRATORY,31020,TOTAL,318,"$92,762.21","$70,980.23",
RESPIRATORY,31020,80S,N/A,$0.00,$0.00,
RESPIRATORY,31020,SG,16,"$7,594.87","$6,075.87",
RESPIRATORY,31020,OTHER,302,"$85,167.34","$64,904.36",
RESPIRATORY,31030,TOTAL,591,"$302,304.85","$238,120.58",
RESPIRATORY,31030,80S,N/A,$0.00,$0.00,
RESPIRATORY,31030,SG,N/A,"$7,098.50","$5,678.80",
RESPIRATORY,31030,OTHER,591,"$295,206.35","$232,441.78",
RESPIRATORY,31032,TOTAL,321,"$186,057.81","$145,324.93",
RESPIRATORY,31032,80S,N/A,$0.00,$0.00,
RESPIRATORY,31032,SG,N/A,"$4,805.51","$3,844.40",
RESPIRATORY,31032,OTHER,321,"$181,252.30","$141,480.53",
RESPIRATORY,31040,TOTAL,126,"$54,291.36","$43,259.68",
RESPIRATORY,31040,80S,N/A,$0.00,$0.00,
RESPIRATORY,31040,SG,N/A,$476.37,$381.10,
RESPIRATORY,31040,OTHER,126,"$53,814.99","$42,878.58",
RESPIRATORY,31050,TOTAL,129,"$60,787.01","$48,629.63",
RESPIRATORY,31050,80S,N/A,$0.00,$0.00,
RESPIRATORY,31050,SG,N/A,"$2,819.27","$2,255.42",
RESPIRATORY,31050,OTHER,129,"$57,967.74","$46,374.21",
RESPIRATORY,31051,TOTAL,91,"$52,848.43","$42,278.79",
RESPIRATORY,31051,80S,N/A,$0.00,$0.00,
RESPIRATORY,31051,SG,N/A,"$3,092.97","$2,474.37",
RESPIRATORY,31051,OTHER,91,"$49,755.46","$39,804.42",
RESPIRATORY,31070,TOTAL,212,"$70,803.85","$56,022.94",
RESPIRATORY,31070,80S,N/A,$0.00,$0.00,
RESPIRATORY,31070,SG,N/A,"$2,705.65","$2,164.51",
RESPIRATORY,31070,OTHER,212,"$68,098.20","$53,858.43",
RESPIRATORY,31075,TOTAL,64,"$45,374.65","$35,830.85",
RESPIRATORY,31075,OTHER,64,"$45,374.65","$35,830.85",
RESPIRATORY,31080,TOTAL,25,"$17,926.04","$14,047.58",
RESPIRATORY,31080,80S,N/A,$392.04,$279.16,
RESPIRATORY,31080,OTHER,25,"$17,534.00","$13,768.42",
RESPIRATORY,31081,TOTAL,57,"$41,606.18","$33,164.57",
RESPIRATORY,31081,80S,N/A,"$1,070.54",$856.43,
RESPIRATORY,31081,OTHER,57,"$40,535.64","$32,308.14",
RESPIRATORY,31084,TOTAL,24,"$22,723.54","$18,178.86",
RESPIRATORY,31084,80S,N/A,$170.59,$136.47,
RESPIRATORY,31084,OTHER,24,"$22,552.95","$18,042.39",
RESPIRATORY,31085,TOTAL,69,"$69,735.67","$55,788.55",
RESPIRATORY,31085,80S,N/A,"$1,024.38",$819.50,
RESPIRATORY,31085,OTHER,69,"$68,711.29","$54,969.05",
RESPIRATORY,31086,TOTAL,19,"$20,551.28","$16,436.89",
RESPIRATORY,31086,80S,N/A,$166.90,$133.52,
RESPIRATORY,31086,OTHER,19,"$20,384.38","$16,303.37",
RESPIRATORY,31087,TOTAL,11,"$10,991.69","$8,793.33",
RESPIRATORY,31087,80S,N/A,$161.61,$129.29,
RESPIRATORY,31087,OTHER,11,"$10,830.08","$8,664.04",
RESPIRATORY,31090,TOTAL,309,"$388,720.05","$308,374.57",
RESPIRATORY,31090,80S,N/A,$0.00,$0.00,
RESPIRATORY,31090,SG,N/A,"$12,917.02","$10,333.60",
RESPIRATORY,31090,OTHER,309,"$375,803.03","$298,040.97",
RESPIRATORY,31200,TOTAL,"1,157","$646,084.90","$511,444.50",
RESPIRATORY,31200,80S,N/A,$0.00,$0.00,
RESPIRATORY,31200,SG,54,"$58,665.50","$45,972.45",
RESPIRATORY,31200,OTHER,"1,103","$587,419.40","$465,472.05",
RESPIRATORY,31201,TOTAL,279,"$208,146.27","$163,910.59",
RESPIRATORY,31201,80S,N/A,$0.00,$0.00,
RESPIRATORY,31201,SG,N/A,"$10,205.30","$8,164.24",
RESPIRATORY,31201,OTHER,279,"$197,940.97","$155,746.35",
RESPIRATORY,31205,TOTAL,612,"$466,217.29","$370,800.78",
RESPIRATORY,31205,80S,58,"$7,756.31","$6,205.12",
RESPIRATORY,31205,SG,N/A,"$3,517.99","$2,814.39",
RESPIRATORY,31205,OTHER,554,"$454,942.99","$361,781.27",
RESPIRATORY,31225,TOTAL,893,"$1,402,434.47","$1,113,585.18",
RESPIRATORY,31225,80S,71,"$17,593.45","$14,012.56",
RESPIRATORY,31225,OTHER,822,"$1,384,841.02","$1,099,572.62",
RESPIRATORY,31230,TOTAL,62,"$113,336.34","$88,468.60",
RESPIRATORY,31230,80S,N/A,$921.15,$736.91,
RESPIRATORY,31230,OTHER,62,"$112,415.19","$87,731.69",
RESPIRATORY,31231,TOTAL,"390,993","$68,719,146.73","$52,644,769.88",
RESPIRATORY,31231,80S,N/A,$0.00,$0.00,
RESPIRATORY,31231,SG,280,"$18,177.82","$14,542.43",
RESPIRATORY,31231,OTHER,"390,713","$68,700,968.91","$52,630,227.45",
RESPIRATORY,31233,TOTAL,"6,664","$1,764,428.96","$1,377,094.69",
RESPIRATORY,31233,SG,N/A,$77.72,$62.18,
RESPIRATORY,31233,OTHER,"6,664","$1,764,351.24","$1,377,032.51",
RESPIRATORY,31235,TOTAL,659,"$202,765.95","$159,066.11",
RESPIRATORY,31235,80S,N/A,$0.00,$0.00,
RESPIRATORY,31235,OTHER,659,"$202,765.95","$159,066.11",
RESPIRATORY,31237,TOTAL,"64,115","$22,401,393.60","$17,448,906.99",
RESPIRATORY,31237,80S,N/A,$0.00,$0.00,
RESPIRATORY,31237,SG,299,"$173,740.45","$134,440.36",
RESPIRATORY,31237,OTHER,"63,816","$22,227,653.15","$17,314,466.63",
RESPIRATORY,31238,TOTAL,"24,064","$7,578,230.38","$5,894,404.48",
RESPIRATORY,31238,80S,N/A,$210.98,$168.79,
RESPIRATORY,31238,SG,45,"$30,343.46","$24,077.29",
RESPIRATORY,31238,OTHER,"24,019","$7,547,675.94","$5,870,158.40",
RESPIRATORY,31239,TOTAL,"1,449","$1,009,605.97","$799,550.38",
RESPIRATORY,31239,80S,22,"$2,371.88","$1,897.51",
RESPIRATORY,31239,SG,61,"$50,086.16","$39,820.94",
RESPIRATORY,31239,OTHER,"1,366","$957,147.93","$757,831.93",
RESPIRATORY,31240,TOTAL,"3,889","$699,106.52","$551,904.18",
RESPIRATORY,31240,80S,N/A,$20.91,$16.73,
RESPIRATORY,31240,SG,102,"$42,482.30","$33,017.59",
RESPIRATORY,31240,OTHER,"3,787","$656,603.31","$518,869.86",
RESPIRATORY,31254,TOTAL,"8,039","$2,612,126.22","$2,045,246.82",
RESPIRATORY,31254,80S,N/A,$0.00,$0.00,
RESPIRATORY,31254,SG,216,"$153,349.86","$118,115.26",
RESPIRATORY,31254,OTHER,"7,823","$2,458,776.36","$1,927,131.56",
RESPIRATORY,31255,TOTAL,"26,506","$13,061,130.38","$10,275,744.96",
RESPIRATORY,31255,80S,N/A,$0.00,$0.00,
RESPIRATORY,31255,SG,749,"$632,058.38","$489,924.14",
RESPIRATORY,31255,OTHER,"25,757","$12,429,072.00","$9,785,820.82",
RESPIRATORY,31256,TOTAL,"15,172","$3,922,501.66","$3,083,238.35",
RESPIRATORY,31256,80S,N/A,$0.00,$0.00,
RESPIRATORY,31256,SG,495,"$283,367.80","$221,225.94",
RESPIRATORY,31256,OTHER,"14,677","$3,639,133.86","$2,862,012.41",
RESPIRATORY,31267,TOTAL,"22,631","$7,347,069.37","$5,780,535.52",
RESPIRATORY,31267,80S,N/A,$0.00,$0.00,
RESPIRATORY,31267,SG,520,"$306,562.13","$237,314.69",
RESPIRATORY,31267,OTHER,"22,111","$7,040,507.24","$5,543,220.83",
RESPIRATORY,31276,TOTAL,"16,217","$9,091,523.63","$7,135,967.78",
RESPIRATORY,31276,80S,N/A,$0.00,$0.00,
RESPIRATORY,31276,SG,441,"$234,657.31","$181,607.44",
RESPIRATORY,31276,OTHER,"15,776","$8,856,866.32","$6,954,360.34",
RESPIRATORY,31287,TOTAL,"6,896","$1,706,591.92","$1,345,863.37",
RESPIRATORY,31287,80S,N/A,$119.90,$95.92,
RESPIRATORY,31287,SG,160,"$87,509.72","$68,259.92",
RESPIRATORY,31287,OTHER,"6,736","$1,618,962.30","$1,277,507.53",
RESPIRATORY,31288,TOTAL,"7,220","$1,949,369.31","$1,536,364.94",
RESPIRATORY,31288,80S,N/A,$147.29,$117.83,
RESPIRATORY,31288,SG,148,"$83,401.23","$64,736.61",
RESPIRATORY,31288,OTHER,"7,072","$1,865,820.79","$1,471,510.50",
RESPIRATORY,31290,TOTAL,150,"$164,562.85","$131,373.68",
RESPIRATORY,31290,80S,N/A,$903.80,$723.04,
RESPIRATORY,31290,OTHER,150,"$163,659.05","$130,650.64",
RESPIRATORY,31291,TOTAL,124,"$136,021.89","$107,828.90",
RESPIRATORY,31291,80S,N/A,$726.83,$581.46,
RESPIRATORY,31291,OTHER,124,"$135,295.06","$107,247.44",
RESPIRATORY,31292,TOTAL,113,"$107,213.28","$85,770.56",
RESPIRATORY,31292,80S,N/A,$0.00,$0.00,
RESPIRATORY,31292,SG,N/A,$0.00,$0.00,
RESPIRATORY,31292,OTHER,113,"$107,213.28","$85,770.56",
RESPIRATORY,31293,TOTAL,73,"$77,417.15","$61,809.74",
RESPIRATORY,31293,SG,N/A,$0.00,$0.00,
RESPIRATORY,31293,OTHER,73,"$77,417.15","$61,809.74",
RESPIRATORY,31294,TOTAL,31,"$37,099.83","$29,614.90",
RESPIRATORY,31294,OTHER,31,"$37,099.83","$29,614.90",
RESPIRATORY,31299,TOTAL,143,"$69,989.76","$55,963.13",
RESPIRATORY,31299,80S,N/A,$0.00,$0.00,
RESPIRATORY,31299,SG,N/A,$0.00,$0.00,
RESPIRATORY,31299,OTHER,143,"$69,989.76","$55,963.13",
RESPIRATORY,31300,TOTAL,106,"$122,976.70","$96,546.76",
RESPIRATORY,31300,80S,N/A,"$1,005.16",$804.14,
RESPIRATORY,31300,SG,N/A,$993.05,$794.44,
RESPIRATORY,31300,OTHER,106,"$120,978.49","$94,948.18",
RESPIRATORY,31320,TOTAL,11,"$6,302.88","$5,042.30",
RESPIRATORY,31320,80S,N/A,$103.17,$82.54,
RESPIRATORY,31320,OTHER,11,"$6,199.71","$4,959.76",
RESPIRATORY,31360,TOTAL,689,"$1,060,418.38","$838,773.75",
RESPIRATORY,31360,80S,103,"$30,127.76","$24,102.24",
RESPIRATORY,31360,OTHER,586,"$1,030,290.62","$814,671.51",
RESPIRATORY,31365,TOTAL,426,"$906,287.82","$719,201.89",
RESPIRATORY,31365,80S,58,"$21,459.17","$17,167.36",
RESPIRATORY,31365,OTHER,368,"$884,828.65","$702,034.53",
RESPIRATORY,31367,TOTAL,87,"$179,958.45","$141,552.70",
RESPIRATORY,31367,80S,N/A,"$2,276.36","$1,821.10",
RESPIRATORY,31367,OTHER,87,"$177,682.09","$139,731.60",
RESPIRATORY,31368,TOTAL,44,"$101,366.71","$79,680.62",
RESPIRATORY,31368,80S,N/A,"$2,815.53","$2,252.41",
RESPIRATORY,31368,OTHER,44,"$98,551.18","$77,428.21",
RESPIRATORY,31370,TOTAL,46,"$86,742.74","$67,474.38",
RESPIRATORY,31370,80S,N/A,$158.76,$127.01,
RESPIRATORY,31370,OTHER,46,"$86,583.98","$67,347.37",
RESPIRATORY,31375,TOTAL,47,"$85,061.75","$67,807.05",
RESPIRATORY,31375,80S,N/A,$912.64,$730.11,
RESPIRATORY,31375,OTHER,47,"$84,149.11","$67,076.94",
RESPIRATORY,31380,TOTAL,20,"$34,725.29","$27,779.47",
RESPIRATORY,31380,80S,N/A,$290.20,$232.16,
RESPIRATORY,31380,OTHER,20,"$34,435.09","$27,547.31",
RESPIRATORY,31382,TOTAL,35,"$70,236.52","$51,821.76",
RESPIRATORY,31382,OTHER,35,"$70,236.52","$51,821.76",
RESPIRATORY,31390,TOTAL,74,"$198,162.37","$156,213.47",
RESPIRATORY,31390,80S,N/A,"$3,350.11","$2,680.08",
RESPIRATORY,31390,OTHER,74,"$194,812.26","$153,533.39",
RESPIRATORY,31395,TOTAL,78,"$220,793.04","$174,536.21",
RESPIRATORY,31395,80S,N/A,"$3,286.31","$2,629.04",
RESPIRATORY,31395,OTHER,78,"$217,506.73","$171,907.17",
RESPIRATORY,31400,TOTAL,74,"$50,246.61","$39,100.71",
RESPIRATORY,31400,80S,N/A,$226.13,$180.90,
RESPIRATORY,31400,OTHER,74,"$50,020.48","$38,919.81",
RESPIRATORY,31420,TOTAL,44,"$33,332.89","$26,666.33",
RESPIRATORY,31420,80S,N/A,$61.41,$49.13,
RESPIRATORY,31420,OTHER,44,"$33,271.48","$26,617.20",
RESPIRATORY,31500,TOTAL,"275,026","$30,716,269.15","$24,338,884.88",
RESPIRATORY,31500,80S,N/A,$0.00,$0.00,
RESPIRATORY,31500,SG,N/A,$93.54,$74.83,
RESPIRATORY,31500,OTHER,"275,026","$30,716,175.61","$24,338,810.05",
RESPIRATORY,31502,TOTAL,"16,591","$533,369.01","$415,850.33",
RESPIRATORY,31502,80S,N/A,$2.68,$2.14,
RESPIRATORY,31502,SG,N/A,$157.50,$126.00,
RESPIRATORY,31502,OTHER,"16,591","$533,208.83","$415,722.19",
RESPIRATORY,31505,TOTAL,"17,800","$1,317,952.09","$999,265.78",
RESPIRATORY,31505,SG,N/A,$0.00,$0.00,
RESPIRATORY,31505,OTHER,"17,800","$1,317,952.09","$999,265.78",
RESPIRATORY,31510,TOTAL,115,"$17,772.28","$13,962.13",
RESPIRATORY,31510,80S,N/A,$31.84,$25.47,
RESPIRATORY,31510,SG,N/A,$708.32,$566.66,
RESPIRATORY,31510,OTHER,115,"$17,032.12","$13,370.00",
RESPIRATORY,31511,TOTAL,133,"$18,775.56","$14,315.71",
RESPIRATORY,31511,SG,N/A,$78.89,$63.11,
RESPIRATORY,31511,OTHER,133,"$18,696.67","$14,252.60",
RESPIRATORY,31512,TOTAL,26,"$4,996.20","$3,996.93",
RESPIRATORY,31512,80S,N/A,$0.00,$0.00,
RESPIRATORY,31512,OTHER,26,"$4,996.20","$3,996.93",
RESPIRATORY,31513,TOTAL,333,"$39,183.77","$29,769.84",
RESPIRATORY,31513,80S,N/A,$68.36,$54.69,
RESPIRATORY,31513,SG,N/A,$406.24,$324.98,
RESPIRATORY,31513,OTHER,333,"$38,709.17","$29,390.17",
RESPIRATORY,31515,TOTAL,854,"$109,400.01","$85,146.12",
RESPIRATORY,31515,80S,N/A,$0.00,$0.00,
RESPIRATORY,31515,SG,N/A,"$4,851.02","$3,880.83",
RESPIRATORY,31515,OTHER,854,"$104,548.99","$81,265.29",
RESPIRATORY,31520,TOTAL,15,"$1,974.40","$1,579.51",
RESPIRATORY,31520,OTHER,15,"$1,974.40","$1,579.51",
RESPIRATORY,31525,TOTAL,"15,908","$3,050,674.69","$2,403,594.24",
RESPIRATORY,31525,80S,N/A,$0.00,$0.00,
RESPIRATORY,31525,SG,50,"$32,139.45","$25,204.57",
RESPIRATORY,31525,OTHER,"15,858","$3,018,535.24","$2,378,389.67",
RESPIRATORY,31526,TOTAL,"1,934","$348,858.90","$275,346.20",
RESPIRATORY,31526,80S,N/A,$0.00,$0.00,
RESPIRATORY,31526,SG,13,"$8,407.33","$6,725.87",
RESPIRATORY,31526,OTHER,"1,921","$340,451.57","$268,620.33",
RESPIRATORY,31527,TOTAL,22,"$3,107.58","$2,229.88",
RESPIRATORY,31527,OTHER,22,"$3,107.58","$2,229.88",
RESPIRATORY,31528,TOTAL,308,"$35,045.90","$26,901.37",
RESPIRATORY,31528,OTHER,308,"$35,045.90","$26,901.37",
RESPIRATORY,31529,TOTAL,221,"$32,021.61","$24,495.42",
RESPIRATORY,31529,SG,N/A,"$3,321.15","$2,532.92",
RESPIRATORY,31529,OTHER,221,"$28,700.46","$21,962.50",
RESPIRATORY,31530,TOTAL,353,"$77,500.63","$60,054.94",
RESPIRATORY,31530,SG,N/A,"$1,202.78",$962.22,
RESPIRATORY,31530,OTHER,353,"$76,297.85","$59,092.72",
RESPIRATORY,31531,TOTAL,211,"$46,485.61","$37,031.28",
RESPIRATORY,31531,OTHER,211,"$46,485.61","$37,031.28",
RESPIRATORY,31535,TOTAL,"8,473","$1,962,979.59","$1,543,484.77",
RESPIRATORY,31535,80S,N/A,$0.00,$0.00,
RESPIRATORY,31535,SG,132,"$95,766.52","$76,613.29",
RESPIRATORY,31535,OTHER,"8,341","$1,867,213.07","$1,466,871.48",
RESPIRATORY,31536,TOTAL,"9,448","$2,659,174.19","$2,087,717.20",
RESPIRATORY,31536,80S,N/A,$0.00,$0.00,
RESPIRATORY,31536,SG,134,"$99,655.05","$78,386.44",
RESPIRATORY,31536,OTHER,"9,314","$2,559,519.14","$2,009,330.76",
